timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
11735,BA_LEFT_CLICK,0,0.2179710266983995_0.8462680687828288_-0.014650909215838236,0.2804359374046447_0.8258744891440757_-0.02032170851238569,0.33272583961613594_0.7545247149813236_-0.026465224384847046,0.36261866444826557_0.679168596996632_-0.03687380257819875,0.37573209655504647_0.6100487296553044_-0.036446540413075434,0.32000082246153705_0.6115959891181708_0.005918636407043761,0.35099704714405877_0.5305521036937655_0.0021121933816071158,0.3718398180335568_0.4804258878775026_-0.006838500973455057,0.3898645251516381_0.4434275850788073_-0.0358325255389457,0.2887408300569561_0.582879992592955_0.0071692255627942136,0.3116163496892362_0.48483902159855435_-0.0011535520247953537,0.33127789404457475_0.42581958139855575_-0.022664060662640137,0.35079806528386187_0.38387506501581925_-0.04804608641955552
11769,BA_LEFT_CLICK,0,0.21804499014190748_0.8515446631370724_-0.014669363189244685,0.2801130495548345_0.8318995925550372_-0.020128494772974653,0.33307029748064376_0.7595514951028872_-0.025860382842685988,0.36276701255226484_0.6840374113192295_-0.03604748847941386,0.3759124477880893_0.6162117628074956_-0.03544680385412673,0.3195366880233221_0.6141146666607475_0.006215917655298095,0.35074813486566814_0.5331135031187392_0.0020047324703690054,0.3717074248576011_0.4838441797691652_-0.007125082991021431,0.39019133325607613_0.44696866274955405_-0.03613853702747385,0.2882446240847037_0.5854227560906604_0.007234605276928907,0.3108477798875736_0.4875605697912031_-0.001585150551186991,0.330546029062793_0.42871101351514584_-0.023006556805334887,0.35006635373351347_0.3869933847324583_-0.04818239544942616
11802,BA_LEFT_CLICK,0,0.21939611243384613_0.8563888906048729_-0.014536232343120908,0.2807402020359117_0.8381114198974539_-0.01961126379065832,0.33438448066792564_0.7652504323226967_-0.025031494083139268,0.3643105877525358_0.6897818280116824_-0.035086946212131404,0.3778424481692074_0.6233101890736638_-0.03453351246215423,0.32034695314845507_0.6171946364085846_0.006557375014598355,0.3518174812907432_0.5364188620729333_0.0019190498436734392,0.3730899277038452_0.4880932004132326_-0.0073890668205400765,0.39221662422967785_0.45172469259168735_-0.03642872621459611,0.2891563508085192_0.5884319915889895_0.007352485705889515,0.3117697582862033_0.49085586035108997_-0.002194007071961556,0.33175438058513435_0.43240831019032105_-0.02339312901207797,0.3515793421706945_0.3910588315118578_-0.0483369985033245
11835,BA_LEFT_CLICK,0,0.222050206320902_0.861443633922497_-0.014620265834175377,0.28279340908241896_0.8445537721484319_-0.01920063358062999,0.33692522808139863_0.771701779230655_-0.024243290807511784,0.36698529347473374_0.6963680492127822_-0.03403795482546379,0.3809626456214713_0.6311105454964494_-0.03333673228341357,0.32255242600028566_0.6211559285673279_0.006928983188291538,0.3543668389888171_0.5406853134857088_0.0018244028683698428,0.37598505280074096_0.49330536372490374_-0.007646410230952936,0.395731527733428_0.45739552927705474_-0.03670106748614985,0.2916574444907332_0.5920378982638674_0.007470850581508677,0.31481166253258813_0.4945373436916386_-0.002618517842379883,0.3352369142543319_0.43672116972246255_-0.02343767062909597,0.3554195077293229_0.3959278099528334_-0.04813194940957794
11869,BA_LEFT_CLICK,0,0.22588810440494245_0.866115125090726_-0.015370588678235077,0.28632591283569836_0.8500326303934587_-0.019136318059877526,0.34073037874082995_0.7776132792347438_-0.023415061303541165,0.37108005463833804_0.7025747860499132_-0.0323097316172146,0.3856707319508972_0.6382994385562781_-0.03098236302151693,0.3259983466782955_0.6251562325122181_0.007427378033892432,0.358199757382994_0.545203795069573_0.0020288748022871217,0.3801567289166182_0.49874544816833855_-0.0075503792378572125,0.40042895406693046_0.4633462830598579_-0.036543163020406395,0.2954960200418969_0.5955680346183266_0.007607941501006923,0.31912365611211485_0.4982788722601347_-0.0029427037568789125,0.3399825750168994_0.44128710728675913_-0.02340598047643657,0.3605284381765613_0.40122144880226307_-0.0477841907379895
11902,BA_LEFT_CLICK,0,0.2306018361774574_0.8701253549820962_-0.01574627006301424,0.2907663314839212_0.8552994869784938_-0.018701512409938156,0.3454478460262638_0.7833625769705588_-0.022203411633622726,0.37593685293003076_0.7089837880951491_-0.0303151295778293,0.39093676447001957_0.645955970446463_-0.028440161781425582,0.33033497585604893_0.6288889478017667_0.008007891057170327,0.3629581964379351_0.5495297829581242_0.0023898659131492772,0.38526113295018916_0.5040044599979887_-0.007250639032385151,0.40600023532080515_0.469254478153819_-0.03624835946877339,0.30021468068996593_0.5990690498107503_0.007739600899947041,0.32439428612244947_0.5021466144630761_-0.0032434359933456902,0.3458263741633761_0.44603104553056394_-0.023400835819004023,0.3668716242995651_0.406698759097505_-0.047363120407888856
11936,BA_LEFT_CLICK,0,0.2359339804909619_0.873878480320516_-0.016113348855568102,0.29584322804609997_0.8602432960380257_-0.018098342453394554,0.35077937266909454_0.78870813418158_-0.020671385307989187,0.38146398229443357_0.7155143453297875_-0.027722625827561905,0.3967126150061914_0.6539782210669483_-0.02522346912774667,0.335357385506235_0.6320798023835643_0.008685365729122874,0.36814329913185445_0.5524344380913528_0.003076832730099805,0.3908829090075513_0.5079612465071495_-0.006583133622854074,0.41230270357265364_0.4743693584896995_-0.03523019523397715,0.3055392167237562_0.6023721503062114_0.007872874801860138,0.3300712469788617_0.505551598764217_-0.0034643239375369652,0.35211817754916097_0.4501849505220464_-0.02336793253974759,0.3738478236267401_0.4117371644168285_-0.04686540014825628
11970,BA_LEFT_CLICK,0,0.24140754234488745_0.877063227753117_-0.016127412461434308,0.3012335831673945_0.8643285555926277_-0.017213142840031167,0.3565548326308201_0.7935449708996464_-0.019070347372596795,0.387654584749884_0.7212432967518061_-0.025308669225987665,0.40309086355608537_0.6604385435169192_-0.022279940358425974,0.34052424639860984_0.6343404232896029_0.009333728581738088,0.3737285207980983_0.5547422239159229_0.003772947183072764,0.3970133302272813_0.511402180303559_-0.005927102196096675,0.4190849847899619_0.4789939971524774_-0.03404796279252077,0.3110994904253612_0.6046645726238143_0.007940042726600873,0.33607281355637125_0.5081224499517728_-0.003607336806966218,0.3588595675119698_0.4536675527027934_-0.023293511948240947,0.38135747614458665_0.4163076921772312_-0.04650559145039213
12000,BA_LEFT_CLICK,0,0.24667218837496394_0.880305705913126_-0.017362729663208728,0.3067514248491927_0.8674148498604548_-0.017411131702235048,0.3619716617055472_0.7979760352371732_-0.018450288155798383,0.3935778714055591_0.7262828148916792_-0.02360266794094791,0.40982749393019546_0.6658271121649149_-0.019843605011006835,0.34537921953519346_0.636956145718627_0.009977745080051115,0.37918231457663476_0.5577583844641593_0.004630815379476705,0.4031219611693586_0.515135089961231_-0.004963768663310446,0.42574676571740655_0.4832578422036409_-0.03262510871315404,0.3163901256731137_0.6071225472668371_0.00807082091264304,0.3417686490899548_0.5109133885998765_-0.0033529210112200995,0.3652251113803339_0.45724991673880333_-0.022923524682723007,0.38832626345122234_0.4207009410438022_-0.045657675407933335
12034,BA_LEFT_CLICK,0,0.25159309914395617_0.8833632337635513_-0.018832642598593716,0.31186019363416073_0.8707062863214694_-0.017783650988237625,0.36721712967457265_0.8014709022520861_-0.01778378341923099,0.3994004350371976_0.7301385599387036_-0.02140749523504059,0.416922867937354_0.6709264411662581_-0.016368866443078237,0.35003931608454514_0.6391821546196405_0.01057249099139952,0.38444288826142076_0.5603582449896929_0.005521011465911991,0.4089442475739452_0.518546458409262_-0.004047575606746227,0.43200092076026564_0.4874519921467018_-0.03131161908645952,0.32140044468331214_0.6093555623991935_0.008213180652200194,0.34706961263706093_0.5134793890872986_-0.0031174969094361323,0.37098576818713763_0.46037003369850726_-0.02261892050902249,0.3944666791150123_0.42447046324229887_-0.045045831555213245
12067,BA_LEFT_CLICK,0,0.25603395192373124_0.8859709157614515_-0.02019820661437073,0.3167541244221754_0.8732125014387674_-0.018184593207753952,0.3720228423333318_0.8040670964621608_-0.017445385490496488,0.4048128900105015_0.7335686960230149_-0.019871514276373233,0.42392727783796613_0.6759254013804248_-0.013784703993352666,0.3544533354970307_0.6415682707500032_0.010992786110437578,0.3895620883000241_0.5629496962343691_0.006261565477947336,0.4147037135842111_0.5221153230079272_-0.003234078895125986,0.43826074050874053_0.4919977360666047_-0.030145961784041123,0.3260462192510595_0.61184460597862_0.008331657628964593,0.35220765987626557_0.5161934076435877_-0.0028992122544738022,0.376557355680539_0.46353842593608546_-0.022516017380557075,0.4003107216508508_0.42853664266758484_-0.044913373394080566
12101,BA_LEFT_CLICK,0,0.25968530963697695_0.8884055220340574_-0.021756110498043373,0.3216348225746971_0.8748269200581795_-0.018747616022521063,0.37672498620797407_0.806249838153768_-0.01738726499449375,0.4100335858006681_0.7370547158249122_-0.018745964754190325,0.4306850556649957_0.6805605034277957_-0.01188732773745252,0.3585347376610828_0.6443711975631374_0.011397296346025997,0.39413732532599344_0.5661088300160597_0.007164432657798086,0.41981480258962844_0.5260274434573061_-0.002074192294338704,0.4437621048848672_0.4965979237318238_-0.02856305688040749,0.3302125321082298_0.6148504430264569_0.00847498309572634,0.3569543355273552_0.5196847342401754_-0.002409684251458833,0.38172949398237377_0.4673859618296484_-0.02207325068966676,0.4057933065534688_0.4332351538156933_-0.04452271422010149
12134,BA_LEFT_CLICK,0,0.2633592859175894_0.8901544851664611_-0.02242337895133692,0.32591483075415467_0.8767041063514143_-0.018813655841107214,0.3808609469513036_0.8088541357360272_-0.01723986687478354,0.414449610053651_0.7409022174460016_-0.018062199941131497,0.4357449153358296_0.685104873994678_-0.011086840158177961,0.36255670129028894_0.6469807989928928_0.011581802939810225,0.39853841856272043_0.5686434684127196_0.007679965339533452,0.42451807847230705_0.5290653605847842_-0.001383065445311356,0.4488331704744374_0.5002334180641334_-0.02751458197369016,0.3342428494494776_0.6177017898726731_0.008538710927646135,0.3612672443046051_0.5227012175679215_-0.0022429725255261974,0.38620048399510315_0.4705451661102184_-0.02214534167731706,0.4104877093029863_0.4371424379043155_-0.04477088181385585
12168,BA_LEFT_CLICK,0,0.2667740643236711_0.8911988053801781_-0.022980841856786394,0.33018133107022746_0.8778803305790257_-0.018872293188377257,0.3849438368304521_0.8106013797634434_-0.017004428881143972,0.41851443071298_0.7437497156605977_-0.01715070717799904,0.4405846448178733_0.6884780742483853_-0.009831091742097177,0.36631008814786226_0.6488691383627103_0.011749747554809148,0.4026023331892572_0.5708066604876221_0.00813791453236895,0.4288757800309585_0.531835786468926_-0.0007959464296400456,0.45355108614036843_0.5037081887855658_-0.026677648302188214,0.33798737438532667_0.6199455310001587_0.00858562927399538,0.3652821584426465_0.5249962916660316_-0.0020247976561936633,0.3902262897153086_0.4724683589738376_-0.02205963996477845,0.4145545882855134_0.439559142755856_-0.044908505902363366
12201,BA_LEFT_CLICK,0,0.27011344911366103_0.8922421506311995_-0.02336961109367115,0.33381686856902687_0.8788487161767826_-0.018696175896488854,0.3884782921492219_0.8121415227980289_-0.01654848641374544,0.42223243728583815_0.746232706526586_-0.0159539040984173,0.44484086644138054_0.6912022286858176_-0.008285571917199166,0.3697166131418097_0.6506319375059642_0.012004633524298904,0.40636386542416275_0.572816891061759_0.008429265911535876,0.43283086889972106_0.5342735941943669_-0.0004816688382387089,0.45776391812379685_0.506553701602183_-0.026327188870327235,0.34157826592137785_0.6218688646232776_0.008616388393079932,0.369136848360944_0.5269673912277227_-0.0019631355468871514,0.3942646802154689_0.4742680531344229_-0.022097384968820594,0.4187668739059986_0.4415666905779758_-0.04495662230306745
12235,BA_LEFT_CLICK,0,0.27320410276817797_0.8932251947137914_-0.023741280169702395,0.3373500208104217_0.8793316599188127_-0.01855577529141365,0.39164303987973215_0.8131347775722244_-0.016084830452750807,0.42562618506197747_0.7482018853979656_-0.014777499501821152,0.4490617001969429_0.6937468810245208_-0.006664303767127252,0.37272809636443044_0.6519948388116867_0.012255810273313713,0.4095870540054374_0.5745932679076958_0.008779996152843203,0.4362416316985275_0.5367273208091373_-0.0001774176783370914,0.4613539698776844_0.5096258577050863_-0.026075313835157207,0.3448127912649343_0.6234537608842605_0.00865118212213969,0.3726760632281687_0.5286273120681768_-0.00175170357739467,0.3980437136242795_0.4759552571456761_-0.021957518489697285,0.4227191649515964_0.4436788676372464_-0.044884504104088785
12268,BA_LEFT_CLICK,0,0.27609977694644544_0.8938584341218633_-0.02430084308498448,0.3409695883627386_0.8792275044487221_-0.018622706835818757,0.39469432234568025_0.8141814971180518_-0.015878494969805625,0.42882722935870976_0.7503516265358408_-0.01414093171748857,0.45295403678566715_0.6958857666146606_-0.00576729303792513,0.3754215315329964_0.6534876342596461_0.01243364444186226,0.41236114982857175_0.5764059719006196_0.009274076732893918,0.43926957050317017_0.5389126274259659_0.000598659529129033,0.46446367288090734_0.5123362466766118_-0.025046605645667117,0.3476182784373625_0.6252361375030322_0.00864262660710697,0.37593922308963035_0.5304073618920904_-0.0012288700001679943,0.40184072784980207_0.47772522713988075_-0.02111089822176195,0.4270523482672006_0.44564946041038_-0.0439308414653389
12302,BA_LEFT_CLICK,0,0.27917401649390866_0.894966007360662_-0.024595318420834112,0.34425769130672224_0.8798014762533747_-0.018397877518616098,0.3976493370517304_0.815034977929732_-0.015330091231505511,0.4319610442463214_0.7518979222461287_-0.012956301730420911,0.4565202457058469_0.6972391280088306_-0.004268538762691788,0.37812746169948064_0.6547192427302877_0.012733054207244996,0.415002552541843_0.5782543894894898_0.00956759010783842,0.44192734797281813_0.5410614636160351_0.0008723629823043861,0.46709980316526056_0.5147340834199332_-0.024789191805561862,0.35061599935969223_0.6265794625231778_0.00865078468417076,0.3792804562400301_0.5321274699427495_-0.0009782695140237083,0.4055832893244431_0.47936585900186734_-0.020645103128934673,0.4311610336392427_0.44713861382429093_-0.04336670476559388
12335,BA_LEFT_CLICK,0,0.28213359838990537_0.8960318335603437_-0.02485698466229977,0.34742730959483153_0.880171950064742_-0.01828922224385101,0.40032373404377386_0.8160297452107595_-0.015076696962865543,0.4346280869439169_0.7534309554803137_-0.012400773951647064,0.45950761535549484_0.6983514048698332_-0.0038377557671572145,0.38072451236075944_0.6563597514458879_0.012957129515393165,0.4173816544793057_0.580282451887765_0.009741228560861038,0.4441055213569227_0.5431857845479184_0.0011463378517401154,0.46901610690408047_0.5168755483674163_-0.024529379624716824,0.35350208183829396_0.6283139817197447_0.008665750418463927,0.382580084272267_0.533950090540076_-0.0006006634923453705,0.4092198944562281_0.4812052159070908_-0.019929022111244817,0.4351253648828907_0.4487388422999723_-0.04246990731051435
12369,BA_LEFT_CLICK,0,0.284984293987498_0.8968322331675499_-0.02518440339746906,0.3503145345388108_0.8805903040589043_-0.018291201331953673,0.40294719962973347_0.8172247790253582_-0.014726913047434769,0.4372058293497503_0.7549364271726421_-0.011596642167756861,0.46209065396614335_0.6990899020864794_-0.002799420712511172,0.38313066388946204_0.657733193574618_0.0131211309728492,0.4196050010507908_0.5820431965031929_0.009862843545481434,0.44621924798954515_0.5453156821961351_0.001318072450047488,0.47094563403171774_0.5192591533698364_-0.02442171783732763,0.3562113718247764_0.629710692745791_0.008643654481060968,0.38564591222448474_0.5354786873917776_-0.0003652807428547205,0.41257168344446854_0.48277429807662486_-0.01947044473310138,0.438718431411699_0.450102060311154_-0.041896441385673444
12402,BA_LEFT_CLICK,0,0.28796057376078393_0.8975191160018133_-0.02508784028913843,0.3530748958061738_0.8809966201163251_-0.01803784808615086,0.4054933168784694_0.8183241671686509_-0.014454733191014832,0.43979713966655254_0.7564927580329746_-0.011218489493044142,0.4645422560296652_0.7000374813424928_-0.0026260220274292867,0.38553392430767564_0.6590022496686544_0.013194277959860858,0.42191333710238194_0.5837939824611909_0.00987916560348262,0.44850051197424723_0.5477015251346548_0.0013278659557388267,0.47312967187915234_0.5222246158629834_-0.024563088905711104,0.3588475108986181_0.6311615853169331_0.008615805825978649,0.38850938767944443_0.5370885897525945_-0.0003184074246174861,0.4156586109939324_0.4845427717246971_-0.019248837859788145,0.4420464163768415_0.4517731541578893_-0.041542477453173764
12435,BA_LEFT_CLICK,0,0.2906631884798338_0.8984934722562542_-0.024392269098967453,0.355742319398769_0.8813993258934751_-0.017304573882414798,0.4077520472443832_0.8195542841247827_-0.013926306055451636,0.4419091157134972_0.7580469204881167_-0.010721848436285595,0.46682202913937554_0.7004738823213087_-0.002552769840952829,0.38787792555987954_0.6602872174824211_0.013259275319415328,0.42413198065030466_0.5851149555803113_0.009953632425279536,0.450706289553763_0.5496961493832365_0.0014816725353468294,0.4752198792040665_0.5249133196282529_-0.024468588743129675,0.36143357522051195_0.6327409027941044_0.008581636520338165,0.3913259346545114_0.5387789741237003_-0.0003465364641576425,0.41865802044416334_0.4863643881065339_-0.019184234942085432,0.44517845914746323_0.4537703056482414_-0.04143509530577784
