timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
8811,BA_LEFT_CLICK,0,0.24582832272949712_0.8642485074590949_-0.04714085571100581,0.3156148371983622_0.8311493367606507_-0.03162975752370181,0.36771260780886905_0.7626470059665424_-0.016092021728865383,0.40069355077323643_0.6993241781817049_0.005030087146921368,0.4188441470340011_0.6368916101457865_0.027610786777155255,0.3316661366333141_0.6161477173052023_0.015855486193786256,0.3675305878005133_0.541826349447523_0.015011212148898116,0.3943449735415525_0.5066061996259159_0.006152882714863483,0.41736613290903535_0.4778852742691352_-0.02124995464868045,0.30713422828207104_0.5895003021456999_0.009800049413315979,0.34195120339776885_0.5040591991494071_0.002621588136550335,0.3723273335625066_0.4586873053055123_-0.016723912591296766,0.40080136178465214_0.43105901631907517_-0.03910675541998512
8844,BA_LEFT_CLICK,0,0.24520035955192962_0.8634901589068817_-0.04649930923883334,0.31539459450157914_0.831125793509015_-0.03117542381299832,0.36733962164557854_0.7641241097857462_-0.015601510377972983,0.40047640805862217_0.701197566574905_0.005494158676277329,0.41890313506723387_0.6384266906740023_0.02799130421592129,0.33141635247147677_0.6169997377937468_0.0158309583858571,0.3672038225238884_0.5422177528940475_0.01528576933831634,0.3938962960062462_0.5061723774940067_0.006964608661171488,0.41662915410516715_0.4770713732067358_-0.019941262203746608,0.306815608209687_0.5902282190877758_0.009798732349532865,0.341477212947097_0.5042386203249274_0.0029143533315631135,0.3716595875207053_0.45807195890276564_-0.0159758213238385,0.39991972540642046_0.42970656039870503_-0.0382319740171557
8878,BA_LEFT_CLICK,0,0.2443384120693391_0.8631413536002674_-0.046062206563983084,0.31433158455779103_0.831454966586692_-0.030920158646212406,0.36640040529757245_0.7659775848714436_-0.01527486906230423,0.39966247443693376_0.7039596334982663_0.005782942442902509,0.4176396670389251_0.6411206717301808_0.02802216264973746,0.33091162950258735_0.6177294193701294_0.01579444120295219,0.3664912627462836_0.5428509525937109_0.015533904619937436,0.3928827221248975_0.5063725619530911_0.007442266946503871,0.41523915220831287_0.4771025169232378_-0.01935173962377991,0.3061812332203528_0.5909168038812131_0.009815608520712872,0.3404514234395715_0.5048244952551507_0.00303503652066965,0.3701578761723413_0.45799983492159_-0.015737986213085385,0.3979454155351736_0.428944851418787_-0.03802254312954945
8912,BA_LEFT_CLICK,0,0.2431047024194865_0.8628593052808793_-0.046045885751751045,0.31326376270047784_0.8318960460995539_-0.030958935278023396,0.3653004106123408_0.7680925079606316_-0.015105427628993775,0.3984821634637316_0.7068810737839342_0.006026544546134141,0.41630987067604674_0.644042419990651_0.028217208412255182,0.3300582234896126_0.6187357377208349_0.015768642802773892,0.3653731323340966_0.5438718765959953_0.015812093824486173,0.391535558307523_0.5070917057209202_0.00812372661071567,0.4136173760059234_0.47777109649490435_-0.018470016271777835,0.3052305726949804_0.5919216802952172_0.00985799275092794,0.33909893958822035_0.5058400678151436_0.003234724439390334,0.3683907696077644_0.4585625843259744_-0.01528816671857622,0.3958531054326707_0.4291475617571305_-0.03743809969204746
8945,BA_LEFT_CLICK,0,0.24110726609742394_0.8622325392869593_-0.04547076922266243,0.31170084175103474_0.8323302819708907_-0.030780817296000414,0.3637164899698226_0.7701940376299493_-0.015035847883415051,0.3969079293526809_0.7096190076439381_0.005782202581601833,0.41486198297806276_0.646565355937284_0.027534527204009163,0.32905881324107666_0.6200707611399553_0.015577740434598112,0.36412638839558237_0.5451293325412921_0.015866738903792886,0.3900533858969645_0.5078164734214933_0.008643927446504818,0.41175757329962703_0.4784234468675544_-0.0176609180576864,0.30401177396332685_0.5931950991342451_0.00985323348444711,0.3374358966275465_0.5072498716921479_0.0032953507599892875,0.3662114209707117_0.4597372961881202_-0.015124665214136338,0.3931834663922639_0.4302525801407203_-0.03737559724631376
8978,BA_LEFT_CLICK,0,0.23893385803632539_0.8618667389796164_-0.045072359356153474,0.3093557584018196_0.833580776403739_-0.031029947778298136,0.36143794608047236_0.7722967258086103_-0.015341200479659898,0.39470634164155327_0.7116999325250627_0.005082680841316775,0.4122317957215921_0.6489844267214153_0.026240942972161188,0.3277908938622095_0.6217662498917311_0.015362815877827951,0.3624487433153429_0.5468507556906266_0.015524270513274025,0.38797956260322225_0.5099503833270383_0.00817167492429446,0.40939514026087165_0.4809389356404058_-0.01833967742977644,0.30271512619618945_0.5944848207624742_0.00984328753790864,0.33551994795198536_0.5086408931422925_0.0031221925733616084,0.3637130671163826_0.4611375532819781_-0.015571400235903341,0.39020362822016497_0.4317372666157806_-0.038160519272347024
9011,BA_LEFT_CLICK,0,0.23626684288925012_0.8620337339914629_-0.04468890826930083,0.30624576232677186_0.835395991285955_-0.031187423114549064,0.3587665434831828_0.7745198361865917_-0.01565306826336659,0.39182695986223864_0.7140679118708803_0.00446604713601271,0.40842575449414376_0.6520639137144736_0.0251552864688697,0.32615667005345167_0.6230061853381896_0.015208895461585482,0.3604425957455666_0.5481183408729968_0.015064259273702108,0.38555720092677037_0.5118810167484532_0.007503680242856589,0.4068402563336821_0.48334705977674425_-0.019058505218490798,0.3009632317381253_0.5954180239035279_0.009865913737647603,0.3331093496846779_0.5096368136730748_0.0029128363345567493,0.3608458966748261_0.4622816961824062_-0.01615404016638762,0.3869276192013456_0.43312701593697267_-0.039074445939270445
9044,BA_LEFT_CLICK,0,0.23329061480956143_0.8621765329580935_-0.04386450192157012,0.30264967935757225_0.8368365641278546_-0.031111452416237945,0.35550869315103295_0.7766531390183957_-0.016275002113210976,0.3884798486343436_0.7164544866622315_0.00304143845877965,0.4043196965747462_0.6547590077492278_0.022642334681992733,0.3240581168330903_0.6242194576623363_0.014895296956560103,0.35792403385277044_0.5494138621515225_0.014314494453187152,0.3825551719810404_0.5137717430252274_0.00635498859783828,0.4037239960673119_0.4856267821712184_-0.02047229122818696,0.2987149189438144_0.5963109515820815_0.009853968927330075,0.33009806925198426_0.5102676107666458_0.0025189788631204057,0.3572646105874653_0.4631245431756308_-0.017085995192249348,0.3829582151749956_0.4342680216698662_-0.040458955507443585
9078,BA_LEFT_CLICK,0,0.23001122047580774_0.8624275409492995_-0.04288539461949334,0.2991676053005567_0.8378072282348094_-0.030879434693381592,0.35215262817729_0.7784662471003367_-0.016832019727411128,0.38464781437805595_0.7184314216089907_0.0016364214407755514,0.40014447605557335_0.6567733073689684_0.020074219808773202,0.3215904187041279_0.6255081020643174_0.014502791556088995,0.3550406075734731_0.5507253069262656_0.013613912004085672,0.3792578936692745_0.5155721548762672_0.005293925887750147,0.4003568380548689_0.48779741143567473_-0.02177658030749311,0.29609300935472804_0.5973335451058447_0.009792811847977876,0.3266654662620305_0.5109143935983631_0.002196565985012316,0.35322496490391697_0.46369281986994193_-0.017915759714380686,0.37852134442164326_0.43514642245521673_-0.041942263158930335
9111,BA_LEFT_CLICK,0,0.22643591419917342_0.863203782503855_-0.04076366263754261,0.29530447289133954_0.8389969508388851_-0.029926255741536942,0.34853449263086705_0.7806728542476522_-0.0172344979373473,0.38077536061995276_0.720649821353965_-0.0005905895362414058,0.39589853553729926_0.6584478803045071_0.016193939293063484,0.3190604051651761_0.6265925306359815_0.01394171257207304,0.3520555299297044_0.5519121375545624_0.012580770780922805,0.37573940047237636_0.5172162487957281_0.003981031208361434,0.39663005586259625_0.4898804800938218_-0.02348128487158577,0.2933170198933741_0.5982573824065447_0.009663624618751239,0.3230482083424949_0.5112816161589029_0.0017828276509668534,0.34895544208457163_0.4637081549933962_-0.018810248757947116,0.37374265699254533_0.43519957166473494_-0.04343813221674998
9144,BA_LEFT_CLICK,0,0.2228120323503971_0.8639494090597247_-0.03886858483653937,0.29151578795738925_0.8398386749060325_-0.029261891860819123,0.3448351367148621_0.7827547836804094_-0.01807996723873282,0.37687518465990266_0.7227637273415034_-0.003525648032038779,0.3915609416862939_0.6598935157113486_0.011483125324755353,0.316251204466995_0.6279272427781334_0.01330050817640233,0.3488064131557997_0.5536462852847388_0.011505222145940333,0.3720192948072224_0.5192680585267864_0.002662937127848663,0.39274020167822093_0.4919911684378504_-0.025166080629736267,0.2902037024129598_0.5991972841372109_0.009467756133220538,0.3191641244781036_0.5113321476520063_0.0016684924169084315,0.34441445833341355_0.4630669177668422_-0.01934379697684338,0.3687370078457758_0.43399511417993253_-0.04437394985375277
9178,BA_LEFT_CLICK,0,0.21940494628627777_0.8646858143266373_-0.036462054534766475,0.28752481779915423_0.8411735465074677_-0.028342824533825133,0.34111603250764716_0.7849713602466346_-0.01879959777055474,0.37317106142421125_0.7246783337866549_-0.006680989078211285,0.3869854090611628_0.6613452935261102_0.006366732665466819,0.3134455748845549_0.62879382297388_0.012641100518000985,0.3453575508928343_0.5551190050039141_0.010148288467904306,0.36799125982038733_0.5212583842184323_0.0008348487085502927,0.38848670460887313_0.4941498090254879_-0.0275009135293246,0.28702854868802774_0.5996329432765656_0.009228326745086467,0.3150783756170288_0.5111714190913011_0.0013141677462022215,0.3396885757914867_0.4625196076311374_-0.020161780602486058,0.3635711754714143_0.43302077763277963_-0.04548909802291769
9212,BA_LEFT_CLICK,0,0.21591053546968844_0.8651329364344543_-0.033559235142877425,0.2838245915688064_0.8419541017170825_-0.026913626575664693,0.3374172023984823_0.7871284873328973_-0.01901099264668061,0.36968224060360244_0.7270720689992336_-0.009453883319320278,0.3827585004171126_0.6629606766734577_0.001483764607562664,0.3105981404343773_0.6296519178151392_0.011983695870314334,0.3418862809448278_0.5566188312843203_0.009088457949463826,0.36400728116601755_0.5229866506501976_-0.0004274770803132388,0.3841716817069655_0.49602885639092253_-0.02917248834270483,0.28374752805259507_0.6003389554055543_0.008973710344535951,0.31099700163154725_0.5113578587113039_0.0011155872589715887,0.3349827222245285_0.46222516233743866_-0.020635158627630174,0.358524216044322_0.4321731743256146_-0.046215554388793136
9245,BA_LEFT_CLICK,0,0.2124240220904648_0.8661229440343433_-0.03073242482122638,0.28004535931881164_0.8433714426323635_-0.025438639886535018,0.33369102653289107_0.7896749807232515_-0.01902499043978559,0.3662706042275719_0.7297583531936191_-0.011634381055213609,0.37851939379377314_0.6651362882641202_-0.002490487608230875,0.307679520428938_0.6310158720015926_0.011503460602501467,0.33844714678993515_0.5585692936003017_0.00818060742020949,0.36011884959673923_0.5249272228753522_-0.0014829680472118643,0.37992492485432666_0.49798818902509157_-0.030528055760051777,0.28049689257642973_0.6014874972368885_0.008708135123096183,0.3069780467379008_0.5119691609810366_0.0008574341969782964,0.3304442101492365_0.46242747970439313_-0.02111552720022273,0.353593586149514_0.4317851994069334_-0.04675408725931789
9279,BA_LEFT_CLICK,0,0.20892582903864382_0.8673668844518705_-0.027864263864969083,0.27651390352675037_0.8444003992688547_-0.023827498847132374,0.32993760368366454_0.7919977532095828_-0.01892228121787156,0.3626654048717731_0.7326079616228884_-0.013745660733681997,0.3744814577039333_0.6676025356123644_-0.006541136434012069,0.3047782372480729_0.6326096455573593_0.010969450153143752,0.3349165504588342_0.5605582804536666_0.0074409263825443925,0.35619015576152835_0.5268948508481944_-0.00229871929880007,0.37558055653881106_0.5003547030793567_-0.03163448741657414,0.2771922685663013_0.6030912476750699_0.008464596339100421,0.3030285655202798_0.512861773925668_0.0007781319011922564,0.3260940201102797_0.46296562368088817_-0.021281917907810786,0.3489616678259375_0.43209983377710315_-0.04704894642030832
9311,BA_LEFT_CLICK,0,0.20565192159463883_0.8692718778465307_-0.025807340075663623,0.27263572151524795_0.846734494639388_-0.022795918638615173,0.326221362043535_0.7948628367000515_-0.018935600481270513,0.359206078446445_0.7354979284032303_-0.015394342562756604,0.37016195315808076_0.6708553644235768_-0.009431129519409668,0.3019648286538203_0.634255023822749_0.010588459235216417,0.3314579514991169_0.5625743676071044_0.006574787099840446,0.3521707561151889_0.529152058218381_-0.003616646716563097,0.37123484599360684_0.5027200784768215_-0.033308659657819095,0.27418227497419584_0.6044045271851609_0.008233237722940302,0.2992664729549354_0.5138668779990244_0.00045483914531675067,0.32183023389332327_0.4640161523375023_-0.021974113101177677,0.3443817985933306_0.4329972264691618_-0.04773134704427431
9345,BA_LEFT_CLICK,0,0.20260700091878509_0.8714309123686248_-0.02391142130302739,0.26931973167310536_0.8488037353141715_-0.021821523650573386,0.32280194782345717_0.7976362229199168_-0.01898698672599694,0.3559394820503689_0.7387729102312817_-0.017139148311775262,0.3658919176156522_0.6744420339437993_-0.012484894851260767,0.29924790404930746_0.6365285889510826_0.010187041411229166,0.3281829129323105_0.5651877132133386_0.005843983510877454,0.3484798476327822_0.5317193449771096_-0.004646611841176504,0.3672294711094607_0.5052723691054624_-0.03470822943447671,0.27113869193141354_0.6064572598439845_0.00803676261756981,0.29563310782065916_0.5154206565587655_0.0003032161396138437,0.3177205490760234_0.4654280407550422_-0.022372673662037264,0.3399336014494326_0.4341059801995299_-0.048203670708310685
9378,BA_LEFT_CLICK,0,0.19973856115468294_0.8735754082625146_-0.021937365177530862,0.2658999114676347_0.8514007024275152_-0.020781696295012392,0.31954950112604485_0.8007121182132528_-0.018933151483115362,0.35282456032214937_0.7420854182195102_-0.018755321480402418,0.36173306629619606_0.6782705871083476_-0.015308268196911324,0.29662171477234395_0.638919967508675_0.009814006407601192,0.3250532325637134_0.567972581154167_0.004992276068326445,0.34490108134185204_0.5345469141988508_-0.005880407596949381,0.3633229510006515_0.5080588901192699_-0.036414356217373545,0.26827134015516196_0.6085193130097701_0.007850695514712054,0.29224985273640103_0.5171528904890168_7.0839008802228915e-06,0.31393686673579435_0.46713868485470517_-0.02295115249278594,0.3358329454505464_0.4355530939912432_-0.04882456161814697
9412,BA_LEFT_CLICK,0,0.19718918128115298_0.875916615329189_-0.020224172249046025,0.26258285637251777_0.8544238084401201_-0.019948618475810177,0.3163526596109342_0.8037503319302215_-0.019051805591246928,0.34988400858067176_0.7451481986960916_-0.02023267231589084,0.3578712540909577_0.6818872402364523_-0.017863717538142768,0.29406723160867715_0.6416703487208377_0.00949616368177935,0.321958424769385_0.5710189903307433_0.004109508999821831,0.34133867932824236_0.5375909109901231_-0.007187752112010037,0.35942490704991087_0.5110419149518612_-0.038158553290835326,0.2655756280609429_0.6109795429485572_0.007676880524781004,0.28902123119005163_0.5194126486186305_-0.00027190872978257705,0.31029486649463833_0.46933832134071907_-0.023548499003429806,0.33184290484142476_0.4372975808314986_-0.04943370062699133
9445,BA_LEFT_CLICK,0,0.19481354890904715_0.8787004830058439_-0.018676687478706884,0.25949043270391026_0.8574068922873744_-0.019065658739579112,0.3133060885652122_0.8066184963638794_-0.01890964246246135,0.34694167789954106_0.7483160391585945_-0.021315171179815337,0.3542377510106507_0.6855443604989457_-0.019720694909115287,0.2915830177412417_0.6443897863047037_0.009256213987377521,0.31905839015844933_0.5740310640755077_0.0033945766756036198,0.33801410208915034_0.540609137216476_-0.00823072795809024,0.35579552895337474_0.5137855692959312_-0.039504147031681786,0.2630182946354914_0.6135261184515581_0.007550857363126004,0.28605582114512607_0.5218791818145211_-0.0005262134786533322,0.30699427122458034_0.47169720622113487_-0.02399325987130769,0.32817253911934036_0.43930108403623164_-0.04996156087390752
9478,BA_LEFT_CLICK,0,0.1926003868471932_0.881713285574597_-0.017650317013013877,0.25692246744189107_0.8601237121483811_-0.018574307256040885,0.31049815044277645_0.8094916936441432_-0.019132025531553555,0.34406453225722444_0.7515926873792743_-0.022433579550301397,0.35080175466823127_0.6891205221973744_-0.02154005089570654,0.28938427665599076_0.6475235048784187_0.008962875671789834,0.31633989945891283_0.5774171663620298_0.0026986993486959395,0.3348394859693397_0.5438704617812374_-0.009150465466504998,0.3522854896109115_0.5167699086075214_-0.040902750856699185,0.260672479441227_0.616652176900071_0.007465619487946292,0.28320294258161294_0.524781871280932_-0.0006562362763156102,0.30375962014662594_0.47441005303232786_-0.024337751133683267,0.3246094142948925_0.44171831254530003_-0.05049674622910954
9512,BA_LEFT_CLICK,0,0.1907722195062122_0.884776222331748_-0.01730671195963901,0.2548777750265872_0.8629055407254799_-0.018552838677643072,0.3081547397412756_0.8120024440037545_-0.01934453844358391,0.34149469616977796_0.7544678859797745_-0.022948191035680264,0.34767415815581915_0.6924192357510636_-0.022302983356869796,0.28712623793894365_0.6504966238223212_0.008762887471998364,0.313718656188987_0.5808038602907042_0.0022235619731965587,0.3319233062952319_0.5473188859617026_-0.009845418840985064,0.34915626062717525_0.519888621759827_-0.04197669052443635,0.25830011929707647_0.6196989306794501_0.0074282041834871455,0.28047734210621444_0.5280876306230733_-0.0007549228789702738,0.3007353846682499_0.4776831952235613_-0.02462284512396093,0.3212720636968088_0.44477849796905555_-0.051054230631969275
9544,BA_LEFT_CLICK,0,0.18910413603568726_0.8880832096921807_-0.016721593191463803,0.25297175277330686_0.8657504269765937_-0.018320151300810442,0.3059632124930938_0.8147011945523689_-0.01946211754743152,0.3391971364257211_0.7574412793229127_-0.023633009567969872,0.34503749365798664_0.6954804220557459_-0.023368327342157828,0.28528537932248366_0.653511029011623_0.008534275574751402,0.3113954440647303_0.5840946110597118_0.0018231522209026757,0.3292149725031503_0.5507375440911699_-0.010392992186816982,0.3461679996154029_0.5231454230884036_-0.04290729928701506,0.2564143279444132_0.6229455025185662_0.007389841980503438,0.2782826937018325_0.5318688152261504_-0.0009210394837296554,0.29821692740546785_0.4815539668004921_-0.024835272606813397,0.318585023041111_0.44855606234466583_-0.05156789922839952
9578,BA_LEFT_CLICK,0,0.18786340054340883_0.8915541570176606_-0.01630859522043789,0.2514652723396477_0.8687026221980352_-0.018206431473559274,0.30415148277523674_0.8174290259582099_-0.019625366921932647,0.33700684306124645_0.7602883553751394_-0.024159493148417345,0.34287869616502153_0.6986533171940047_-0.0240492928208393,0.28373548057247366_0.6570080610327846_0.0083329577909054,0.30953105099153033_0.5876433112232577_0.001456675522850223,0.32706476827237196_0.5544717424644032_-0.01093882351181702,0.343827691165711_0.5268421655924576_-0.043675136416668786,0.2548735083541039_0.6266196847907319_0.007355073770297717,0.2765946620129339_0.5356869934422118_-0.0011535529905825099,0.29631594686211843_0.4855069597563117_-0.025046271762532782,0.3164963303053711_0.45277944546060206_-0.05201104445558034
9612,BA_LEFT_CLICK,0,0.18669620630318107_0.8947292169562916_-0.015861434324734407,0.25009462847905617_0.8715658441726128_-0.017985541328005897,0.3025732933635915_0.8204859177193878_-0.01980984305994602,0.33515137908538023_0.7635051470000016_-0.024868963837695976,0.34113820540232365_0.701783352455155_-0.025018655910609734,0.2823590430940721_0.6607670976490122_0.00805852658876909,0.3079212630363426_0.591313553492919_0.0012049640960107388,0.3252284294746176_0.5581772656069597_-0.0111714320704285,0.34188098628370406_0.5304801850343909_-0.043989667772861396,0.2534774793307593_0.6305779600899708_0.007330330890248737,0.2750483638781541_0.5394207190213476_-0.0013270080776428574,0.29462574814559384_0.4891404453914141_-0.025075009112582834,0.3147683285112647_0.4567063954759951_-0.05221883784374589
9645,BA_LEFT_CLICK,0,0.1856698878778949_0.8977579991524967_-0.015224481689256825,0.24885433506645568_0.8744084799721845_-0.017613211237758723,0.30120056860887245_0.8238266452091407_-0.01982271151269986,0.3336037614161161_0.7670114525952711_-0.025404483521042555,0.3397443405574394_0.7051841087028631_-0.025906253778551873,0.2811886384745863_0.6643045221782002_0.007832445977760422,0.3065932949044006_0.594709632905877_0.0009674357967861607,0.3237337582414831_0.5617709303558986_-0.011419986075158413,0.3403411699855204_0.5341527055760357_-0.04432239689796136,0.25232610925997184_0.6343544550547037_0.007300013013645428,0.2737875729193873_0.5431604584644536_-0.0015843377066783425,0.29327223018647325_0.49284083398189354_-0.02522527279061177,0.31342167794191583_0.4606206701031777_-0.05246716603152748
9679,BA_LEFT_CLICK,0,0.18433125322452662_0.9006796296839359_-0.0144873937506059,0.24772781405192862_0.8770277471888073_-0.01706464406917121,0.29967915410394064_0.8269548212637482_-0.019718851459229105,0.33189423030331827_0.7707321317035973_-0.025751370544479922,0.33833389574574096_0.7085258417833049_-0.026813095946005866,0.28007018086595753_0.6676251630001286_0.007691258810864344,0.30528723872961183_0.5980785354872993_0.0009066852011114848,0.3223422557596751_0.5652000303793845_-0.011353129653927084,0.3388129745740792_0.5378734978882578_-0.04432777262424601,0.251128858923633_0.6380042535312203_0.007262284337353243,0.2726144551746517_0.5467816869886954_-0.001452007635683403,0.2921466256446925_0.49646614195510713_-0.024986785961008857,0.312370696778963_0.4645398307507398_-0.05243619274705884
