timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
4663,BA_LEFT_CLICK,0,0.2957664625569275_0.7217729090192013_-0.023140776386734608,0.3638768100534431_0.7242211105290564_-0.023234668680559324,0.42932628839903897_0.6870598497258321_-0.012666943666395206,0.4766089270763687_0.6404767744547997_0.0016316876082382195,0.514657050083945_0.6060472978731187_0.023994775161910575,0.4067035767878579_0.4952866625471599_0.010239068315089387,0.44035454378732675_0.4100035675107688_0.006964202034047338,0.46300683059792663_0.36022547255793874_-0.000882835581430592,0.4846428348495603_0.321689249562294_-0.02940513713588817,0.3763428102946752_0.45906098294693376_0.008025322386334396,0.4012380856730825_0.35579239095554005_-0.003145011317030632,0.4233923678528919_0.30204764546231433_-0.028021653864876896,0.4452089290842589_0.26709004334353253_-0.05185204933223195
4696,BA_LEFT_CLICK,0,0.30006783379905155_0.7221713064939256_-0.02434447068443041,0.36878643463409355_0.7241165877869535_-0.023942975349053326,0.4339442908739553_0.6870723964585222_-0.01287552356486055,0.4811000605625385_0.6404205650335053_0.002032590827843475,0.5192832944479544_0.6060327493016078_0.024854843056812702,0.41079262522423166_0.49497020575870576_0.010480840421247993,0.4442803465223999_0.41019239010328057_0.00722861215080507,0.46674764663776513_0.3601918011573129_-0.0005385573860238376,0.48807630649201394_0.3210982692138916_-0.02906897185985647,0.38033341137699084_0.4584567078625214_0.008122692106135733,0.4051861956483751_0.3547118506058475_-0.002676877519524927,0.4272038559064591_0.3003936452967008_-0.02735101411668179,0.4488113221347473_0.26473492258185427_-0.05085106047103459
4731,BA_LEFT_CLICK,0,0.3041664296292681_0.7223658441567798_-0.025174580780427783,0.37338024004583686_0.7239908648722021_-0.02432893069332805,0.43845373868747606_0.6869679452429897_-0.012923321245229505,0.48547492664674713_0.6403457236485084_0.0024082286528753663,0.5236634252617327_0.6061964673093283_0.02564168015052066,0.414742045621585_0.49463294413462877_0.01069784515422862,0.4480886620598389_0.4101348021182537_0.007395868894304335,0.4703595559660654_0.3598922919962544_-0.00028717561811052823,0.4913936671494828_0.32039886807573364_-0.028963140298878372,0.3841867468208615_0.45799236724178416_0.008239967925721842,0.4092495357804799_0.35373600532407923_-0.0022768045592600782,0.4313055630481501_0.29866630183077497_-0.0266239477588949,0.45280185912610227_0.2620786060761951_-0.04979577841051145
4763,BA_LEFT_CLICK,0,0.30789427231974753_0.7228443526478115_-0.02550736388982227,0.3775014787855556_0.7239815174096941_-0.02432055653529141,0.442493227957122_0.6870199848374277_-0.012885125373296946,0.4893743494480435_0.6402423510707538_0.0025246365564670107,0.527540976854131_0.6058459911577959_0.025718078326616173,0.4183399502599328_0.4944379744273472_0.010993951386787743,0.4514996478809797_0.4099288065078354_0.007585929152842761,0.47374669280561293_0.35959223363667636_-6.039028763646335e-05,0.4948618266486634_0.31984984354315227_-0.02860685519373832,0.38779448441271336_0.45772740228494346_0.008329779796500554,0.4129922561497135_0.3532559212827314_-0.0019394086899991577,0.4353512510423867_0.29769926346474207_-0.02592937665337065,0.4572071955566497_0.26041802802654446_-0.0487410708799976
4796,BA_LEFT_CLICK,0,0.3110237163005459_0.7231427354217772_-0.025932389071948454,0.381223224396929_0.7238213084979152_-0.024409917544498234,0.4459847790705621_0.6870774117438435_-0.012878356889480759,0.4927379567885068_0.64042820769605_0.002591058508364832,0.5309774836317424_0.6055131819910256_0.025855535516288667,0.4216656723947596_0.49433185794687656_0.011217098992330433,0.4545986171447343_0.40993699461956795_0.007801603827855111,0.47677855942179753_0.35938753250336575_0.00040863485813240645,0.49783520726390756_0.31933202327202187_-0.027936894353202325,0.3911045946407664_0.45757939802424386_0.008402017095843595,0.4164244848609482_0.3530597636527721_-0.0015067012788959938,0.43898923872033824_0.2972077653974956_-0.02504519386811049,0.4610626638702465_0.25948233635403584_-0.04752363737702512
4830,BA_LEFT_CLICK,0,0.31358673307881263_0.7237741408825877_-0.026581065910154286,0.3842458250486254_0.7241395682369308_-0.024762509307205034,0.4488533721532393_0.6873141596578312_-0.013055037272448864,0.495492393133137_0.6406295000557658_0.002605953729795198,0.5337177125943282_0.6054286334567426_0.025787137348768543,0.4245184750820217_0.4946160903671296_0.01151212925613928,0.457318625122953_0.41047273898712777_0.008059476557557678,0.47959827783528963_0.359813625121879_0.000944988681317174,0.5007079627357172_0.31960466290243805_-0.026996003016608035,0.3939568227711001_0.4577580403233868_0.008448065937884365,0.4191251888370923_0.35293957785184416_-0.0009541497971303145,0.44155016086991683_0.29632983217006253_-0.02411197583852602,0.46346858269150365_0.25767748142224844_-0.04601830026531334
4863,BA_LEFT_CLICK,0,0.3155166020678322_0.7242175982857516_-0.02740634247230983,0.3868065812081814_0.7240736699322571_-0.02527528398508974,0.45093670973507316_0.6879092987269364_-0.013317465434452317,0.4972925379730013_0.6413372873500631_0.002589173250712379,0.53541256652932_0.6049103835148143_0.02562680832490717,0.426536901113591_0.4950449459631373_0.011689533789165879,0.4592388441329388_0.4109875227975208_0.008391016020921783,0.4816999864802679_0.3601323918539424_0.0017047635244852731,0.502854067980627_0.3198656065045066_-0.025761296987356408,0.3959357481147988_0.4581510552521787_0.008462782375079563,0.42101682778171_0.35293882048460035_-0.0002533007737546666,0.44333330029246054_0.2955801714210934_-0.02313257971190129,0.4652077923311815_0.25615440674576995_-0.044485617923928224
4897,BA_LEFT_CLICK,0,0.3169985918749842_0.7250195778580325_-0.027676224824329188,0.38832775059467317_0.7244646244223683_-0.0253276016773792,0.45227712781689766_0.6885009953093689_-0.013283657749478359,0.4983211195355056_0.6416683768618621_0.002675442106181323,0.5360198630226504_0.6040665943561019_0.02542811923778371,0.42788628206030643_0.495421587854952_0.011890480915075989,0.46048186581652867_0.4114752444400278_0.008478412663577331,0.483045528906657_0.3606873596539608_0.001864470464191948,0.5043321402067977_0.32047870737538875_-0.02552701235995425,0.39736886349885814_0.45835928152054484_0.008467519569049018,0.42239084288256407_0.35291093950535607_-6.807419272657263e-05,0.4446279603957879_0.2951370301842075_-0.022950202475251473,0.46647523006550673_0.25509966308239174_-0.0439595673467262
4930,BA_LEFT_CLICK,0,0.3177597390452602_0.7257099896408572_-0.02800193885289826,0.38921473267178347_0.7247297400614238_-0.025507307963531168,0.45293113900393017_0.689212926126493_-0.01340227641263353,0.4986826686768054_0.6422725777140075_0.0024113059692811483,0.5356843958960256_0.6031462183903076_0.024807968088438638,0.42833041918576653_0.49560711934592755_0.01204157372265375,0.461018936724039_0.4115098204433034_0.008608588783453571,0.4838567102575888_0.3610067721073239_0.002141820577543668,0.5054061413761011_0.321124416448483_-0.02524760426033126,0.3978012862012319_0.45860279425024936_0.008427290921528927,0.4225858107787533_0.35290735058042016_0.00010959647009852705,0.4447293499088087_0.2949221529960141_-0.02281299998383659,0.46655931203168394_0.25469312186529697_-0.04358140083039152
4963,BA_LEFT_CLICK,0,0.31763851180391145_0.7262405991345608_-0.027697736694997137,0.38938353731235353_0.7250158376996212_-0.02532252921021855,0.45282889853453456_0.689825791436015_-0.013580814541170973,0.49820754994617455_0.6428230651466699_0.0016305283231124491,0.5344747337235038_0.6019384925612146_0.02314319678024493,0.42831243095637084_0.4961328479006007_0.0119988093769496,0.4609534457449691_0.41173262685291856_0.008558048175581827,0.4839938898582928_0.3614426418832469_0.002265120546231025,0.5057431579395955_0.3218918060126377_-0.025131015963940517,0.3977554430330223_0.45945034681987723_0.008337629754439824,0.42242216710902564_0.3537145780885427_0.000216402347167994,0.44468216848181075_0.29586648530956156_-0.02281161860641589,0.46684223913035205_0.2558468827842908_-0.04372122944898881
4996,BA_LEFT_CLICK,0,0.3173458896852862_0.7270650696587535_-0.02685736888614145,0.3886880558649738_0.7257712036374802_-0.02461932949906092,0.45203661879329543_0.6906446960112083_-0.013409215641649548,0.4970643366946106_0.6431652862428547_0.0008527446208465266,0.5322230960951666_0.6002777866560883_0.021399732175477682,0.42799064729881864_0.4964989103757632_0.012057682474132008,0.4605506432155432_0.4114714367370041_0.00857827086592399,0.4836587861935038_0.3616841387503567_0.0021497865519597955,0.505690596164451_0.32253296294708833_-0.025295896023582377,0.3975968889208179_0.46007815408096286_0.008258428260958857,0.4221209140194044_0.3545647444219755_1.3591728851520342e-06,0.4446813841804377_0.2975489881610556_-0.023218963273499413,0.46722920340602725_0.2586608250331272_-0.04443317104583961
5031,BA_LEFT_CLICK,0,0.3168712693673238_0.7280085906848885_-0.025704741668437697,0.3877425537045828_0.7265396118166919_-0.023828439237161488,0.4510040220453633_0.6912008282773199_-0.013237476096655515,0.4956454094706635_0.6431614127635099_-9.969505325411413e-05,0.5292157456101115_0.5983137410512501_0.019212236597544622,0.42727764419136516_0.49685265246099575_0.012020009735962255,0.4596969900210429_0.41121037826380985_0.00831128523226327,0.482784339249908_0.3620678148073533_0.0016303164761602741,0.5049797349462398_0.3235174923650407_-0.026012226593550812,0.3970290487457547_0.4606430384110258_0.008169470224004322,0.4215047658739555_0.35537922635804553_-0.00032689318003294285,0.4442258898532003_0.2992399642448174_-0.023888397199419344,0.4669809289956501_0.2614028826865665_-0.04550839522843347
5063,BA_LEFT_CLICK,0,0.3163632621941459_0.7290659964454634_-0.023791816983012182,0.386542991442365_0.7274226784708402_-0.022541415549503972,0.44957465623492343_0.6914773390477897_-0.012957331336423229,0.49364117832650034_0.6428155634307176_-0.0012923097225463762,0.5256127774573275_0.5963446912472196_0.016564904129033622,0.4264730371746864_0.4974045822864083_0.011838292463414274,0.45874697309173973_0.4113501471316168_0.007838710073437264,0.48171836214127467_0.3627243249736292_0.0007364071807336699,0.5039365810783297_0.3249256538956947_-0.027234230659053144,0.39627222342882423_0.4613592269095457_0.008033787354406782,0.42071906934245973_0.35601695978745573_-0.0007528401012582575,0.44342788252159837_0.3001958199008741_-0.024559853361056014,0.46617267316058564_0.262959092896232_-0.04665898032478322
5097,BA_LEFT_CLICK,0,0.31587358876685234_0.730399761229552_-0.022716227891753375,0.3851042335374217_0.7289301586152953_-0.02176511931990561,0.4480427678002862_0.6914380872874262_-0.012597626882302341,0.4915005052222355_0.6417053487700868_-0.001542565970614463,0.5222948360329396_0.5943893645051914_0.01562204835854001,0.42535812916067806_0.4982994850353645_0.011820362316602391,0.45733822259456186_0.4121048936871965_0.007530248799964564,0.4802007025628275_0.3641133593815218_-5.692005943680673e-05,0.5024281678701711_0.3273670139002472_-0.02833206691077981,0.39529397784546116_0.46238153712532337_0.007992822667620237,0.4199239767397607_0.35689099712455075_-0.0011035724755416709,0.44282108499944123_0.30135443748350443_-0.024970778632963313,0.46571107534945244_0.2647329628793788_-0.047252272546226416
5130,BA_LEFT_CLICK,0,0.3151540423601463_0.7314195065735158_-0.021782235779532005,0.3837437109266171_0.7301111326219116_-0.02120983072976253,0.44653904641262276_0.6915656395458223_-0.012467308988179826,0.4895574815379416_0.6411470172248401_-0.0020244371883033994,0.5194682135490996_0.5933944585993924_0.01440348528259617,0.42417506386206605_0.498884420067171_0.011798266615099846,0.45594328143716073_0.41318143921123185_0.00718217572692615,0.478627057564178_0.3661147345938405_-0.0008135150733902047,0.500767965166193_0.33048747079274415_-0.02926729858105686,0.3941490447431811_0.46306471456354_0.007960063956707045,0.4187217538996668_0.357730023728083_-0.0013553425094517389,0.44166750275564126_0.30277607990356686_-0.02533943906132747,0.4646518792977352_0.26679851296173673_-0.04778403141493371
5163,BA_LEFT_CLICK,0,0.3142490597700751_0.7325196766089104_-0.021205775124365656,0.38237549075400423_0.7310672605515698_-0.020888494204362087,0.44502293034070006_0.6916991526049807_-0.012519388715430946,0.4877980881775884_0.6407070753925735_-0.002533402203874531,0.516968997661942_0.5923595907747776_0.013262266337344026,0.4229610463727797_0.49959140656002343_0.011790421840053512,0.45441475708103357_0.4144752861422399_0.006814580012349941,0.4768969012831997_0.36839574494664834_-0.0015722983768235834,0.49892241084450234_0.33385672248761944_-0.030251655401272035,0.3930202023911483_0.4638168150525501_0.00793865516188091,0.41759175939910664_0.35864129675727724_-0.0014797389047171527,0.440641622253036_0.3041626187408161_-0.02563168817523614,0.46370523899955907_0.2687236323565415_-0.048197836465794015
5196,BA_LEFT_CLICK,0,0.3130953718929034_0.7335989159926337_-0.021246084318585847,0.38088474638394987_0.7321285887146934_-0.020981527766291183,0.4433626092566909_0.6915670676360477_-0.012736772950494173,0.48596775006019816_0.6395992396635767_-0.0028290226335181737,0.5150891203440617_0.5916660811471964_0.012941665982778053,0.4216215352812835_0.5004682512093225_0.01175230074842907,0.4526891962593093_0.4159200502524455_0.006518093922923929,0.47506102073473544_0.3705227189755835_-0.0022188041560372664,0.49705515761275093_0.3367475972760605_-0.03117081049798525,0.39171304478073177_0.46456529572337557_0.007963018174190093,0.4163972209577009_0.3595927597149344_-0.0015587877859136148,0.439637740856628_0.3053565480108414_-0.025788877616433267,0.46284796381126536_0.27021911379577096_-0.04842578533264651
5231,BA_LEFT_CLICK,0,0.3115750101970467_0.7344409213530669_-0.020777086413723354,0.3789914744467137_0.732851408607558_-0.02076880327916454,0.4413360780154754_0.6914446984394351_-0.012785900994939712,0.48389643010110656_0.6387227820049093_-0.003270885290690577,0.5135991063719901_0.5914519974365255_0.012313988833089814,0.42014082992867063_0.5013533688393147_0.011575844021003543,0.4508145535711682_0.4171316276462618_0.006070931298884493,0.47303743281589206_0.3723874182300884_-0.002913070337177988,0.4950287219611725_0.33940833458812136_-0.032131137639034565,0.3901812189723973_0.46540019809984917_0.007899870841875687,0.41493729914698957_0.3603546572577263_-0.0017036018077103842,0.43828528357046476_0.3062981254097107_-0.02598181552498179,0.4616625315676585_0.2715849966755023_-0.04868530263879024
5263,BA_LEFT_CLICK,0,0.3098538039340046_0.7350532759084424_-0.019955613213238816,0.3768812038398265_0.7331720413262015_-0.02040552550201663,0.439067355845379_0.6913830784689553_-0.012790444981895374,0.48152464887786706_0.6381823576840056_-0.0038129198090142537,0.5116485307221343_0.5911082823097247_0.01137024226066283,0.4183820762220656_0.5022002463982035_0.011294613684305429,0.44871177750621133_0.41794026100410975_0.0055441028224251605,0.47076201731861633_0.3736940873302713_-0.003751545740128896,0.4926932177327411_0.3415245743553726_-0.033373028290072104,0.3883611423894505_0.4661996555311184_0.007838397642314445,0.4132522496817427_0.3608962796410962_-0.001859742784783725,0.4365837870637388_0.306833830375376_-0.026299752289522783,0.4600190048798287_0.2723815871040432_-0.049154810352151586
5297,BA_LEFT_CLICK,0,0.30777235970604155_0.7354983368598716_-0.01942728350357827,0.3742961222248458_0.7332689620251946_-0.020194964239160607,0.4363172885211366_0.6912482736691767_-0.012832745704525698,0.4785892864965503_0.6374269133688841_-0.004243056081605476,0.508809455204386_0.5900816479539504_0.010584673780415946,0.41597095552950186_0.5031726841485922_0.011066155954272652,0.44595006885364763_0.4193802015286601_0.00499978294744666,0.4678336047720989_0.375585182717458_-0.004563951168824309,0.48969037702737944_0.34365763918247927_-0.03454288562281849,0.38605534538624614_0.4669040236459336_0.007825469137501727,0.4110705735872521_0.3614572089736497_-0.0019008171632174525,0.4344609080632378_0.30734113208365654_-0.02638599574126331,0.4579664985644312_0.2728832409986185_-0.0493369368656675
5330,BA_LEFT_CLICK,0,0.3053886703309038_0.7353998644418158_-0.018411307651174994,0.37136302068370053_0.7331129318233722_-0.019723188681729946,0.4331461617495265_0.6909453795897909_-0.013007607891936293,0.47507762121384184_0.6368874912168053_-0.005288471859989581,0.504731774702373_0.5889268644027416_0.008698489465883967,0.413377139360659_0.5031674054746965_0.010788572191453858,0.4430658760248432_0.4197905291161471_0.004337492631074393,0.46468927570915863_0.37627495464564614_-0.0054443145190628955,0.4863088537936107_0.3446354600245723_-0.0358018733671818,0.3834521433114841_0.4667218878735035_0.007757052410659798,0.40849256774507636_0.36146540258922866_-0.0020564756452468138,0.43180073490777404_0.30726261418590717_-0.026630409952461943,0.45526524744888086_0.27267752657002825_-0.04969247026794752
5365,BA_LEFT_CLICK,0,0.30262165956947157_0.7349351583533794_-0.017446649864016322,0.3682078176700073_0.7325701479718204_-0.019359691880804948,0.42975935770238616_0.6903373540677983_-0.013486522900882715,0.4712107774196056_0.636018944160578_-0.006992500589130734,0.500019258558514_0.5872797113555672_0.0056746512242727256,0.41037453682498354_0.5036990759758265_0.010440043496494996,0.43983718296518404_0.42100755604438256_0.0036220112810107907,0.46107978112488307_0.37753034541512537_-0.006421160848534313,0.4822607187179483_0.34565742273767547_-0.03702092231206209,0.3804766563892233_0.4669514977827811_0.007695655974958427,0.40541076867360015_0.3615967278846001_-0.0021366364585898006,0.4286164914849503_0.30691180214508196_-0.026699674841928665,0.4518811830875074_0.27174009140067595_-0.04986457799715679
5395,BA_LEFT_CLICK,0,0.29965532774331527_0.7346472214550425_-0.016849155461548446,0.36480935644809387_0.7324136904561611_-0.019158346110711617,0.4261567388627146_0.6897003365547147_-0.013859691991665646,0.46726581427081326_0.6349814990174273_-0.008458121371935539,0.49530132317524145_0.5856033716120722_0.003090025749887846,0.4073115465742447_0.5038812492679049_0.01027833770704707,0.43647848002616946_0.42151148702567637_0.0031813077624299403,0.4573835888464397_0.37786058910294384_-0.006968558551149534,0.47818922382575335_0.345720266975083_-0.037694491929945236,0.37748016344069385_0.4669848091518993_0.0076671936984571525,0.4022878603822243_0.3616496936613636_-0.002089944428407485,0.4253507952120386_0.30667514074026603_-0.026596541378631742,0.44844812583897875_0.27106067940182127_-0.04952114442859396
5429,BA_LEFT_CLICK,0,0.2964797215032765_0.7342523631167928_-0.01584590890865221,0.36121090636018105_0.7322060316152645_-0.01883114985953182,0.4222745791795425_0.6891480336976599_-0.014421885430223692,0.46325256206690396_0.6340731151113113_-0.010370558999117797,0.4908977524755875_0.5839678647930148_-6.316163771484529e-05,0.4042078755459863_0.5038793948801747_0.009972321299651785,0.43299992030862483_0.42157561251215797_0.00258038878406352,0.4535304017034488_0.37772517663323096_-0.007683779872478617,0.47397180900559477_0.34543407414525196_-0.03853787818522206,0.37439498246955033_0.4668899780206772_0.007586550747411467,0.39905273093273264_0.3614632619328751_-0.002175111131829687,0.4218879123708791_0.30623954906605927_-0.02673272702990735,0.44484588251093526_0.2702712985244325_-0.04955090280273998
5461,BA_LEFT_CLICK,0,0.29333933960343905_0.7334074733028826_-0.01466954882034218,0.35771576273729955_0.731539249368292_-0.018408712147318602,0.4184765852071899_0.6884861191425762_-0.015068618630891602,0.45915697438000935_0.6330532127387682_-0.012526211839625507,0.4863755942438825_0.5819533588739016_-0.003576775857870851,0.4011771362751069_0.5040490124632829_0.009576040850432337,0.4295619340420049_0.4217078977321996_0.0019371519682031173,0.44970544037559174_0.37741416106290193_-0.00831804708800441,0.4697525700377278_0.34489459756350077_-0.03916013808227341,0.3712898786167078_0.4669602100605085_0.0074746886919395275,0.3957845800995034_0.361377619338628_-0.0022933779612880293,0.41830126684357216_0.3059122413360536_-0.026806549043645576,0.4410950580881397_0.2695974268410151_-0.04963053223212119
5496,BA_LEFT_CLICK,0,0.29061128315087564_0.7324871347244595_-0.013600751837798403,0.35432497229807025_0.7307691692890976_-0.018001604198331262,0.41490810804192685_0.686968652432286_-0.01554196927986587,0.45536384520911616_0.6306107516103872_-0.014401948115594601,0.481491251075648_0.5783966280819399_-0.006696800763658741,0.39823058698410535_0.5036364987699122_0.009296703017832137,0.4262037683868632_0.4214364821509849_0.0014613517282184999,0.4461293487337315_0.37683686144881706_-0.008889398762875604,0.4659443239726108_0.3442322092321361_-0.039705705711656894,0.3682892438014168_0.4665687588496458_0.007389251790877672,0.3924718148612342_0.360980671749589_-0.002365632232483335,0.4146321156934857_0.3052406549424696_-0.02689445083235909,0.43725027161012975_0.2683461076333956_-0.04954029783979699
5528,BA_LEFT_CLICK,0,0.28812184426590925_0.7315995157477073_-0.013030266825921096,0.35121735784715374_0.7294286226894263_-0.017873206233115693,0.411585197390115_0.6845060332815832_-0.016305734547313412,0.45173043440169847_0.6269918342442424_-0.016673751204305823,0.4765431092456045_0.5732069689274966_-0.010281153818171868,0.3954230642623484_0.5032906210587765_0.009021025043393213,0.4230469492550076_0.42120238024364565_0.001004460804285768,0.4427360867331095_0.3761663876194419_-0.009322375984425393,0.46225509964287137_0.34309176819061005_-0.04015723681005962,0.3654764506212726_0.46621591906892873_0.0073653114556761524,0.3894832151813_0.3606062746890999_-0.0022737251730411117,0.4113058002246189_0.30441829681164173_-0.02654712847785322,0.4336345197134884_0.2668294840109218_-0.0489380015164665
