2025-11-30 23:27:14,004 [INFO] app.main(): Loaded task configs [(<TrueTaskType.MenuSelect: 'Menu Selection'>, 5, [{'target_index': 4}, {'target_index': 5}, {'target_index': 4}, {'target_index': 5}, {'target_index': 3}]), (<TrueTaskType.DragDrop: 'Drag and Drop'>, 5, [{'target_area': 'B'}, {'target_area': 'D'}, {'target_area': 'A'}, {'target_area': 'B'}, {'target_area': 'D'}]), (<TrueTaskType.KeyboardInput: 'Keyboard Input'>, 5, [{'target_word': 'TYPING'}, {'target_word': 'MONITOR'}, {'target_word': 'NETWORK'}, {'target_word': 'PRACTICE'}, {'target_word': 'LANGUAGE'}])]
2025-11-30 23:27:17,043 [INFO] controller.start_study(): Study started.
2025-11-30 23:27:19,272 [INFO] controller.start_next_trial(): Start trial 1 of task MenuSelect
2025-11-30 23:33:13,764 [DEBUG] mouse_listener.on_move(): Mouse moved to (581.0, 503.0)
2025-11-30 23:33:13,772 [DEBUG] mouse_listener.on_move(): Mouse moved to (585.0, 510.0)
2025-11-30 23:33:13,780 [DEBUG] mouse_listener.on_move(): Mouse moved to (588.0, 515.0)
2025-11-30 23:33:13,790 [DEBUG] mouse_listener.on_move(): Mouse moved to (590.0, 520.0)
2025-11-30 23:33:13,794 [DEBUG] mouse_listener.on_move(): Mouse moved to (593.0, 525.0)
2025-11-30 23:33:13,801 [DEBUG] mouse_listener.on_move(): Mouse moved to (596.0, 531.0)
2025-11-30 23:33:13,817 [DEBUG] mouse_listener.on_move(): Mouse moved to (599.0, 537.0)
2025-11-30 23:33:13,817 [DEBUG] mouse_listener.on_move(): Mouse moved to (601.0, 542.0)
2025-11-30 23:33:13,824 [DEBUG] mouse_listener.on_move(): Mouse moved to (603.0, 546.0)
2025-11-30 23:33:13,832 [DEBUG] mouse_listener.on_move(): Mouse moved to (604.0, 551.0)
2025-11-30 23:33:13,839 [DEBUG] mouse_listener.on_move(): Mouse moved to (606.0, 556.0)
2025-11-30 23:33:13,855 [DEBUG] mouse_listener.on_move(): Mouse moved to (608.0, 562.0)
2025-11-30 23:33:13,862 [DEBUG] mouse_listener.on_move(): Mouse moved to (609.0, 565.0)
2025-11-30 23:33:13,869 [DEBUG] mouse_listener.on_move(): Mouse moved to (610.0, 568.0)
2025-11-30 23:33:13,877 [DEBUG] mouse_listener.on_move(): Mouse moved to (611.0, 571.0)
2025-11-30 23:33:13,885 [DEBUG] mouse_listener.on_move(): Mouse moved to (611.0, 574.0)
2025-11-30 23:33:13,893 [DEBUG] mouse_listener.on_move(): Mouse moved to (612.0, 578.0)
2025-11-30 23:33:13,900 [DEBUG] mouse_listener.on_move(): Mouse moved to (612.0, 581.0)
2025-11-30 23:33:13,907 [DEBUG] mouse_listener.on_move(): Mouse moved to (613.0, 585.0)
2025-11-30 23:33:13,915 [DEBUG] mouse_listener.on_move(): Mouse moved to (613.0, 589.0)
2025-11-30 23:33:13,922 [DEBUG] mouse_listener.on_move(): Mouse moved to (613.0, 593.0)
2025-11-30 23:33:13,930 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 597.0)
2025-11-30 23:33:13,937 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 600.0)
2025-11-30 23:33:13,945 [DEBUG] mouse_listener.on_move(): Mouse moved to (615.0, 605.0)
2025-11-30 23:33:13,952 [DEBUG] mouse_listener.on_move(): Mouse moved to (615.0, 608.0)
2025-11-30 23:33:13,969 [DEBUG] mouse_listener.on_move(): Mouse moved to (616.0, 610.0)
2025-11-30 23:33:13,977 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 612.0)
2025-11-30 23:33:13,984 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 613.0)
2025-11-30 23:33:13,991 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 614.0)
2025-11-30 23:33:14,006 [DEBUG] mouse_listener.on_move(): Mouse moved to (618.0, 615.0)
2025-11-30 23:33:14,081 [DEBUG] mouse_listener.on_click(): left_press at (618, 615)
2025-11-30 23:33:14,171 [DEBUG] mouse_listener.on_click(): left_release at (618, 615)
2025-11-30 23:33:14,173 [DEBUG] menu_select.on_menu_clicked(): item idx 2 is selected
2025-11-30 23:33:14,198 [DEBUG] mouse_listener.stop_record_distance(): Stopped recording mouse movement distance. Total distance: 889.275780204817
2025-11-30 23:33:14,198 [DEBUG] menu_select.on_menu_clicked(): MenuSelect completed: {'is_correct': 0, 'menu_length': 6, 'target_index': 4, 'selected_index': 2, 'error_distance': 108.6830253535482, 'target_distance': 284.8596145472362, 'moving_distance': 889.275780204817}
2025-11-30 23:33:14,199 [INFO] controller.on_trial_completed(): Current trail completed in 1.72s
2025-11-30 23:33:14,204 [INFO] controller.start_next_trial(): Start trial 2 of task MenuSelect
2025-11-30 23:33:14,221 [DEBUG] mouse_listener.on_move(): Mouse moved to (618.0, 614.0)
2025-11-30 23:33:14,222 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 611.0)
2025-11-30 23:33:14,231 [DEBUG] mouse_listener.on_move(): Mouse moved to (616.0, 606.0)
2025-11-30 23:33:14,238 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 600.0)
2025-11-30 23:33:14,245 [DEBUG] mouse_listener.on_move(): Mouse moved to (611.0, 592.0)
2025-11-30 23:33:14,254 [DEBUG] mouse_listener.on_move(): Mouse moved to (608.0, 585.0)
2025-11-30 23:33:14,260 [DEBUG] mouse_listener.on_move(): Mouse moved to (605.0, 577.0)
2025-11-30 23:33:14,266 [DEBUG] mouse_listener.on_move(): Mouse moved to (601.0, 566.0)
2025-11-30 23:33:14,276 [DEBUG] mouse_listener.on_move(): Mouse moved to (598.0, 560.0)
2025-11-30 23:33:14,287 [DEBUG] mouse_listener.on_move(): Mouse moved to (593.0, 549.0)
2025-11-30 23:33:14,298 [DEBUG] mouse_listener.on_move(): Mouse moved to (590.0, 543.0)
2025-11-30 23:33:14,305 [DEBUG] mouse_listener.on_move(): Mouse moved to (586.0, 533.0)
2025-11-30 23:33:14,313 [DEBUG] mouse_listener.on_move(): Mouse moved to (583.0, 525.0)
2025-11-30 23:33:14,322 [DEBUG] mouse_listener.on_move(): Mouse moved to (580.0, 517.0)
2025-11-30 23:33:14,329 [DEBUG] mouse_listener.on_move(): Mouse moved to (579.0, 512.0)
2025-11-30 23:33:14,338 [DEBUG] mouse_listener.on_move(): Mouse moved to (577.0, 506.0)
2025-11-30 23:33:14,344 [DEBUG] mouse_listener.on_move(): Mouse moved to (575.0, 500.0)
2025-11-30 23:33:14,352 [DEBUG] mouse_listener.on_move(): Mouse moved to (574.0, 494.0)
2025-11-30 23:33:14,359 [DEBUG] mouse_listener.on_move(): Mouse moved to (572.0, 486.0)
2025-11-30 23:33:14,366 [DEBUG] mouse_listener.on_move(): Mouse moved to (571.0, 480.0)
2025-11-30 23:33:14,372 [DEBUG] mouse_listener.on_move(): Mouse moved to (570.0, 474.0)
2025-11-30 23:33:14,380 [DEBUG] mouse_listener.on_move(): Mouse moved to (569.0, 468.0)
2025-11-30 23:33:14,389 [DEBUG] mouse_listener.on_move(): Mouse moved to (569.0, 464.0)
2025-11-30 23:33:14,403 [DEBUG] mouse_listener.on_move(): Mouse moved to (569.0, 460.0)
2025-11-30 23:33:14,411 [DEBUG] mouse_listener.on_move(): Mouse moved to (568.0, 456.0)
2025-11-30 23:33:14,419 [DEBUG] mouse_listener.on_move(): Mouse moved to (568.0, 453.0)
2025-11-30 23:33:14,426 [DEBUG] mouse_listener.on_move(): Mouse moved to (568.0, 451.0)
2025-11-30 23:33:14,442 [DEBUG] mouse_listener.on_move(): Mouse moved to (568.0, 450.0)
2025-11-30 23:33:14,449 [DEBUG] mouse_listener.on_move(): Mouse moved to (568.0, 449.0)
2025-11-30 23:33:14,509 [DEBUG] mouse_listener.on_click(): right_press at (568, 449)
2025-11-30 23:33:14,510 [DEBUG] menu_select.show_context_menu(): show context menu at PySide6.QtCore.QPoint(418, 273)
2025-11-30 23:33:14,516 [DEBUG] mouse_listener.start_record_distance(): Started recording mouse movement distance.
2025-11-30 23:33:14,569 [DEBUG] mouse_listener.on_click(): right_release at (568, 449)
2025-11-30 23:33:14,614 [DEBUG] mouse_listener.on_move(): Mouse moved to (570.0, 450.0)
2025-11-30 23:33:14,621 [DEBUG] mouse_listener.on_move(): Mouse moved to (574.0, 453.0)
2025-11-30 23:33:14,626 [DEBUG] mouse_listener.on_move(): Mouse moved to (578.0, 457.0)
2025-11-30 23:33:14,635 [DEBUG] mouse_listener.on_move(): Mouse moved to (582.0, 461.0)
2025-11-30 23:33:14,641 [DEBUG] mouse_listener.on_move(): Mouse moved to (586.0, 464.0)
2025-11-30 23:33:14,649 [DEBUG] mouse_listener.on_move(): Mouse moved to (589.0, 468.0)
2025-11-30 23:33:14,656 [DEBUG] mouse_listener.on_move(): Mouse moved to (593.0, 473.0)
2025-11-30 23:33:14,664 [DEBUG] mouse_listener.on_move(): Mouse moved to (597.0, 478.0)
2025-11-30 23:33:14,671 [DEBUG] mouse_listener.on_move(): Mouse moved to (600.0, 483.0)
2025-11-30 23:33:14,678 [DEBUG] mouse_listener.on_move(): Mouse moved to (603.0, 488.0)
2025-11-30 23:33:14,687 [DEBUG] mouse_listener.on_move(): Mouse moved to (606.0, 494.0)
2025-11-30 23:33:14,695 [DEBUG] mouse_listener.on_move(): Mouse moved to (608.0, 497.0)
2025-11-30 23:33:14,702 [DEBUG] mouse_listener.on_move(): Mouse moved to (611.0, 506.0)
2025-11-30 23:33:14,710 [DEBUG] mouse_listener.on_move(): Mouse moved to (613.0, 510.0)
2025-11-30 23:33:14,724 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 516.0)
2025-11-30 23:33:14,733 [DEBUG] mouse_listener.on_move(): Mouse moved to (615.0, 524.0)
2025-11-30 23:33:14,740 [DEBUG] mouse_listener.on_move(): Mouse moved to (616.0, 526.0)
2025-11-30 23:33:14,747 [DEBUG] mouse_listener.on_move(): Mouse moved to (616.0, 530.0)
2025-11-30 23:33:14,752 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 534.0)
2025-11-30 23:33:14,762 [DEBUG] mouse_listener.on_move(): Mouse moved to (618.0, 539.0)
2025-11-30 23:33:14,769 [DEBUG] mouse_listener.on_move(): Mouse moved to (619.0, 545.0)
2025-11-30 23:33:14,775 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 550.0)
2025-11-30 23:33:14,785 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 554.0)
2025-11-30 23:33:14,792 [DEBUG] mouse_listener.on_move(): Mouse moved to (622.0, 559.0)
2025-11-30 23:33:14,800 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 566.0)
2025-11-30 23:33:14,807 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 568.0)
2025-11-30 23:33:14,814 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 571.0)
2025-11-30 23:33:14,821 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 573.0)
2025-11-30 23:33:14,837 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 574.0)
2025-11-30 23:33:14,975 [DEBUG] mouse_listener.on_click(): left_press at (625, 574)
2025-11-30 23:33:15,065 [DEBUG] mouse_listener.on_click(): left_release at (625, 574)
2025-11-30 23:33:15,066 [DEBUG] menu_select.on_menu_clicked(): item idx 2 is selected
2025-11-30 23:33:15,072 [DEBUG] mouse_listener.stop_record_distance(): Stopped recording mouse movement distance. Total distance: 142.74016101236623
2025-11-30 23:33:15,072 [DEBUG] menu_select.on_menu_clicked(): MenuSelect completed: {'is_correct': 0, 'menu_length': 6, 'target_index': 5, 'selected_index': 2, 'error_distance': 203.24615617521528, 'target_distance': 339.31254029286924, 'moving_distance': 142.74016101236623}
2025-11-30 23:33:15,072 [INFO] controller.on_trial_completed(): Current trail completed in 0.87s
2025-11-30 23:33:15,078 [INFO] controller.start_next_trial(): Start trial 3 of task MenuSelect
2025-11-30 23:33:15,107 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 573.0)
2025-11-30 23:33:15,118 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 570.0)
2025-11-30 23:33:15,123 [DEBUG] mouse_listener.on_move(): Mouse moved to (622.0, 567.0)
2025-11-30 23:33:15,132 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 564.0)
2025-11-30 23:33:15,139 [DEBUG] mouse_listener.on_move(): Mouse moved to (617.0, 560.0)
2025-11-30 23:33:15,146 [DEBUG] mouse_listener.on_move(): Mouse moved to (615.0, 558.0)
2025-11-30 23:33:15,162 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 555.0)
2025-11-30 23:33:15,169 [DEBUG] mouse_listener.on_move(): Mouse moved to (612.0, 553.0)
2025-11-30 23:33:15,176 [DEBUG] mouse_listener.on_move(): Mouse moved to (610.0, 550.0)
2025-11-30 23:33:15,184 [DEBUG] mouse_listener.on_move(): Mouse moved to (608.0, 547.0)
2025-11-30 23:33:15,190 [DEBUG] mouse_listener.on_move(): Mouse moved to (606.0, 543.0)
2025-11-30 23:33:15,201 [DEBUG] mouse_listener.on_move(): Mouse moved to (604.0, 540.0)
2025-11-30 23:33:15,206 [DEBUG] mouse_listener.on_move(): Mouse moved to (602.0, 537.0)
2025-11-30 23:33:15,214 [DEBUG] mouse_listener.on_move(): Mouse moved to (600.0, 533.0)
2025-11-30 23:33:15,221 [DEBUG] mouse_listener.on_move(): Mouse moved to (598.0, 529.0)
2025-11-30 23:33:15,229 [DEBUG] mouse_listener.on_move(): Mouse moved to (597.0, 523.0)
2025-11-30 23:33:15,237 [DEBUG] mouse_listener.on_move(): Mouse moved to (595.0, 518.0)
2025-11-30 23:33:15,241 [DEBUG] mouse_listener.on_move(): Mouse moved to (593.0, 514.0)
2025-11-30 23:33:15,252 [DEBUG] mouse_listener.on_move(): Mouse moved to (592.0, 509.0)
2025-11-30 23:33:15,265 [DEBUG] mouse_listener.on_move(): Mouse moved to (590.0, 503.0)
2025-11-30 23:33:15,274 [DEBUG] mouse_listener.on_move(): Mouse moved to (589.0, 500.0)
2025-11-30 23:33:15,281 [DEBUG] mouse_listener.on_move(): Mouse moved to (588.0, 497.0)
2025-11-30 23:33:15,288 [DEBUG] mouse_listener.on_move(): Mouse moved to (587.0, 495.0)
2025-11-30 23:33:15,364 [DEBUG] mouse_listener.on_click(): right_press at (587, 495)
2025-11-30 23:33:15,365 [DEBUG] menu_select.show_context_menu(): show context menu at PySide6.QtCore.QPoint(437, 319)
2025-11-30 23:33:15,371 [DEBUG] mouse_listener.start_record_distance(): Started recording mouse movement distance.
2025-11-30 23:33:15,424 [DEBUG] mouse_listener.on_click(): right_release at (587, 495)
2025-11-30 23:33:15,452 [DEBUG] mouse_listener.on_move(): Mouse moved to (589.0, 497.0)
2025-11-30 23:33:15,460 [DEBUG] mouse_listener.on_move(): Mouse moved to (592.0, 499.0)
2025-11-30 23:33:15,467 [DEBUG] mouse_listener.on_move(): Mouse moved to (595.0, 502.0)
2025-11-30 23:33:15,473 [DEBUG] mouse_listener.on_move(): Mouse moved to (599.0, 505.0)
2025-11-30 23:33:15,482 [DEBUG] mouse_listener.on_move(): Mouse moved to (604.0, 508.0)
2025-11-30 23:33:15,490 [DEBUG] mouse_listener.on_move(): Mouse moved to (609.0, 513.0)
2025-11-30 23:33:15,496 [DEBUG] mouse_listener.on_move(): Mouse moved to (614.0, 517.0)
2025-11-30 23:33:15,504 [DEBUG] mouse_listener.on_move(): Mouse moved to (619.0, 521.0)
2025-11-30 23:33:15,512 [DEBUG] mouse_listener.on_move(): Mouse moved to (623.0, 525.0)
2025-11-30 23:33:15,519 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 527.0)
2025-11-30 23:33:15,527 [DEBUG] mouse_listener.on_move(): Mouse moved to (629.0, 531.0)
2025-11-30 23:33:15,535 [DEBUG] mouse_listener.on_move(): Mouse moved to (631.0, 534.0)
2025-11-30 23:33:15,542 [DEBUG] mouse_listener.on_move(): Mouse moved to (633.0, 537.0)
2025-11-30 23:33:15,550 [DEBUG] mouse_listener.on_move(): Mouse moved to (634.0, 538.0)
2025-11-30 23:33:15,557 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 540.0)
2025-11-30 23:33:15,564 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 541.0)
2025-11-30 23:33:15,572 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 542.0)
2025-11-30 23:33:15,579 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 544.0)
2025-11-30 23:33:15,595 [DEBUG] mouse_listener.on_move(): Mouse moved to (636.0, 546.0)
2025-11-30 23:33:15,602 [DEBUG] mouse_listener.on_move(): Mouse moved to (636.0, 549.0)
2025-11-30 23:33:15,610 [DEBUG] mouse_listener.on_move(): Mouse moved to (636.0, 552.0)
2025-11-30 23:33:15,617 [DEBUG] mouse_listener.on_move(): Mouse moved to (637.0, 555.0)
2025-11-30 23:33:15,628 [DEBUG] mouse_listener.on_move(): Mouse moved to (638.0, 557.0)
2025-11-30 23:33:15,632 [DEBUG] mouse_listener.on_move(): Mouse moved to (638.0, 559.0)
2025-11-30 23:33:15,640 [DEBUG] mouse_listener.on_move(): Mouse moved to (639.0, 560.0)
2025-11-30 23:33:15,647 [DEBUG] mouse_listener.on_move(): Mouse moved to (639.0, 561.0)
2025-11-30 23:33:15,655 [DEBUG] mouse_listener.on_move(): Mouse moved to (639.0, 562.0)
2025-11-30 23:33:15,664 [DEBUG] mouse_listener.on_move(): Mouse moved to (640.0, 563.0)
2025-11-30 23:33:15,769 [DEBUG] mouse_listener.on_click(): left_press at (640, 563)
2025-11-30 23:33:15,873 [DEBUG] mouse_listener.on_click(): left_release at (640, 563)
2025-11-30 23:33:15,874 [DEBUG] menu_select.on_menu_clicked(): item idx 1 is selected
2025-11-30 23:33:15,879 [DEBUG] mouse_listener.stop_record_distance(): Stopped recording mouse movement distance. Total distance: 90.85124772335189
2025-11-30 23:33:15,879 [DEBUG] menu_select.on_menu_clicked(): MenuSelect completed: {'is_correct': 0, 'menu_length': 6, 'target_index': 4, 'selected_index': 1, 'error_distance': 203.30272993740147, 'target_distance': 284.8596145472362, 'moving_distance': 90.85124772335189}
2025-11-30 23:33:15,880 [INFO] controller.on_trial_completed(): Current trail completed in 0.80s
2025-11-30 23:33:15,885 [INFO] controller.start_next_trial(): Start trial 4 of task MenuSelect
2025-11-30 23:33:16,052 [DEBUG] mouse_listener.on_move(): Mouse moved to (639.0, 561.0)
2025-11-30 23:33:16,060 [DEBUG] mouse_listener.on_move(): Mouse moved to (637.0, 557.0)
2025-11-30 23:33:16,067 [DEBUG] mouse_listener.on_move(): Mouse moved to (634.0, 553.0)
2025-11-30 23:33:16,075 [DEBUG] mouse_listener.on_move(): Mouse moved to (633.0, 549.0)
2025-11-30 23:33:16,082 [DEBUG] mouse_listener.on_move(): Mouse moved to (630.0, 545.0)
2025-11-30 23:33:16,090 [DEBUG] mouse_listener.on_move(): Mouse moved to (627.0, 540.0)
2025-11-30 23:33:16,097 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 536.0)
2025-11-30 23:33:16,106 [DEBUG] mouse_listener.on_move(): Mouse moved to (622.0, 533.0)
2025-11-30 23:33:16,112 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 531.0)
2025-11-30 23:33:16,120 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 530.0)
2025-11-30 23:33:16,142 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 529.0)
2025-11-30 23:33:16,195 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 530.0)
2025-11-30 23:33:16,203 [DEBUG] mouse_listener.on_click(): right_press at (620, 530)
2025-11-30 23:33:16,203 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 531.0)
2025-11-30 23:33:16,204 [DEBUG] menu_select.show_context_menu(): show context menu at PySide6.QtCore.QPoint(470, 354)
2025-11-30 23:33:16,208 [DEBUG] mouse_listener.start_record_distance(): Started recording mouse movement distance.
2025-11-30 23:33:16,210 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 533.0)
2025-11-30 23:33:16,216 [DEBUG] mouse_listener.on_move(): Mouse moved to (622.0, 534.0)
2025-11-30 23:33:16,230 [DEBUG] mouse_listener.on_move(): Mouse moved to (622.0, 535.0)
2025-11-30 23:33:16,247 [DEBUG] mouse_listener.on_move(): Mouse moved to (623.0, 535.0)
2025-11-30 23:33:16,254 [DEBUG] mouse_listener.on_move(): Mouse moved to (623.0, 536.0)
2025-11-30 23:33:16,270 [DEBUG] mouse_listener.on_click(): right_release at (623, 536)
2025-11-30 23:33:16,316 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 537.0)
2025-11-30 23:33:16,322 [DEBUG] mouse_listener.on_move(): Mouse moved to (626.0, 539.0)
2025-11-30 23:33:16,330 [DEBUG] mouse_listener.on_move(): Mouse moved to (628.0, 542.0)
2025-11-30 23:33:16,337 [DEBUG] mouse_listener.on_move(): Mouse moved to (631.0, 544.0)
2025-11-30 23:33:16,352 [DEBUG] mouse_listener.on_move(): Mouse moved to (633.0, 547.0)
2025-11-30 23:33:16,360 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 550.0)
2025-11-30 23:33:16,367 [DEBUG] mouse_listener.on_move(): Mouse moved to (638.0, 553.0)
2025-11-30 23:33:16,375 [DEBUG] mouse_listener.on_move(): Mouse moved to (640.0, 556.0)
2025-11-30 23:33:16,382 [DEBUG] mouse_listener.on_move(): Mouse moved to (643.0, 559.0)
2025-11-30 23:33:16,390 [DEBUG] mouse_listener.on_move(): Mouse moved to (645.0, 561.0)
2025-11-30 23:33:16,397 [DEBUG] mouse_listener.on_move(): Mouse moved to (647.0, 564.0)
2025-11-30 23:33:16,405 [DEBUG] mouse_listener.on_move(): Mouse moved to (648.0, 566.0)
2025-11-30 23:33:16,412 [DEBUG] mouse_listener.on_move(): Mouse moved to (649.0, 568.0)
2025-11-30 23:33:16,420 [DEBUG] mouse_listener.on_move(): Mouse moved to (650.0, 570.0)
2025-11-30 23:33:16,427 [DEBUG] mouse_listener.on_move(): Mouse moved to (651.0, 571.0)
2025-11-30 23:33:16,435 [DEBUG] mouse_listener.on_move(): Mouse moved to (651.0, 572.0)
2025-11-30 23:33:16,442 [DEBUG] mouse_listener.on_move(): Mouse moved to (652.0, 573.0)
2025-11-30 23:33:16,450 [DEBUG] mouse_listener.on_move(): Mouse moved to (652.0, 574.0)
2025-11-30 23:33:16,464 [DEBUG] mouse_listener.on_move(): Mouse moved to (653.0, 574.0)
2025-11-30 23:33:16,471 [DEBUG] mouse_listener.on_move(): Mouse moved to (653.0, 575.0)
2025-11-30 23:33:16,479 [DEBUG] mouse_listener.on_move(): Mouse moved to (653.0, 576.0)
2025-11-30 23:33:16,487 [DEBUG] mouse_listener.on_move(): Mouse moved to (653.0, 577.0)
2025-11-30 23:33:16,495 [DEBUG] mouse_listener.on_move(): Mouse moved to (654.0, 577.0)
2025-11-30 23:33:16,502 [DEBUG] mouse_listener.on_move(): Mouse moved to (654.0, 578.0)
2025-11-30 23:33:16,617 [DEBUG] mouse_listener.on_click(): left_press at (654, 578)
2025-11-30 23:33:16,683 [DEBUG] mouse_listener.on_click(): left_release at (654, 578)
2025-11-30 23:33:16,684 [DEBUG] menu_select.on_menu_clicked(): item idx 0 is selected
2025-11-30 23:33:16,691 [DEBUG] mouse_listener.stop_record_distance(): Stopped recording mouse movement distance. Total distance: 61.14050145850662
2025-11-30 23:33:16,691 [DEBUG] menu_select.on_menu_clicked(): MenuSelect completed: {'is_correct': 0, 'menu_length': 6, 'target_index': 5, 'selected_index': 0, 'error_distance': 283.5577542582816, 'target_distance': 339.31254029286924, 'moving_distance': 61.14050145850662}
2025-11-30 23:33:16,692 [INFO] controller.on_trial_completed(): Current trail completed in 0.81s
2025-11-30 23:33:16,700 [INFO] controller.start_next_trial(): Start trial 5 of task MenuSelect
2025-11-30 23:33:16,781 [DEBUG] mouse_listener.on_move(): Mouse moved to (652.0, 575.0)
2025-11-30 23:33:16,789 [DEBUG] mouse_listener.on_move(): Mouse moved to (649.0, 572.0)
2025-11-30 23:33:16,795 [DEBUG] mouse_listener.on_move(): Mouse moved to (645.0, 569.0)
2025-11-30 23:33:16,804 [DEBUG] mouse_listener.on_move(): Mouse moved to (642.0, 566.0)
2025-11-30 23:33:16,811 [DEBUG] mouse_listener.on_move(): Mouse moved to (639.0, 563.0)
2025-11-30 23:33:16,818 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 560.0)
2025-11-30 23:33:16,827 [DEBUG] mouse_listener.on_move(): Mouse moved to (632.0, 558.0)
2025-11-30 23:33:16,835 [DEBUG] mouse_listener.on_move(): Mouse moved to (629.0, 555.0)
2025-11-30 23:33:16,844 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 552.0)
2025-11-30 23:33:16,852 [DEBUG] mouse_listener.on_move(): Mouse moved to (623.0, 551.0)
2025-11-30 23:33:16,857 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 550.0)
2025-11-30 23:33:16,864 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 549.0)
2025-11-30 23:33:16,954 [DEBUG] mouse_listener.on_click(): right_press at (620, 549)
2025-11-30 23:33:16,955 [DEBUG] menu_select.show_context_menu(): show context menu at PySide6.QtCore.QPoint(470, 373)
2025-11-30 23:33:16,960 [DEBUG] mouse_listener.start_record_distance(): Started recording mouse movement distance.
2025-11-30 23:33:17,015 [DEBUG] mouse_listener.on_click(): right_release at (620, 549)
2025-11-30 23:33:17,088 [DEBUG] mouse_listener.on_move(): Mouse moved to (620.0, 550.0)
2025-11-30 23:33:17,095 [DEBUG] mouse_listener.on_move(): Mouse moved to (621.0, 553.0)
2025-11-30 23:33:17,102 [DEBUG] mouse_listener.on_move(): Mouse moved to (623.0, 555.0)
2025-11-30 23:33:17,110 [DEBUG] mouse_listener.on_move(): Mouse moved to (624.0, 557.0)
2025-11-30 23:33:17,117 [DEBUG] mouse_listener.on_move(): Mouse moved to (625.0, 559.0)
2025-11-30 23:33:17,125 [DEBUG] mouse_listener.on_move(): Mouse moved to (626.0, 561.0)
2025-11-30 23:33:17,132 [DEBUG] mouse_listener.on_move(): Mouse moved to (626.0, 562.0)
2025-11-30 23:33:17,140 [DEBUG] mouse_listener.on_move(): Mouse moved to (627.0, 564.0)
2025-11-30 23:33:17,147 [DEBUG] mouse_listener.on_move(): Mouse moved to (629.0, 566.0)
2025-11-30 23:33:17,155 [DEBUG] mouse_listener.on_move(): Mouse moved to (630.0, 568.0)
2025-11-30 23:33:17,162 [DEBUG] mouse_listener.on_move(): Mouse moved to (631.0, 570.0)
2025-11-30 23:33:17,168 [DEBUG] mouse_listener.on_move(): Mouse moved to (632.0, 572.0)
2025-11-30 23:33:17,177 [DEBUG] mouse_listener.on_move(): Mouse moved to (634.0, 575.0)
2025-11-30 23:33:17,185 [DEBUG] mouse_listener.on_move(): Mouse moved to (635.0, 576.0)
2025-11-30 23:33:17,190 [DEBUG] mouse_listener.on_move(): Mouse moved to (636.0, 578.0)
2025-11-30 23:33:17,200 [DEBUG] mouse_listener.on_move(): Mouse moved to (637.0, 580.0)
2025-11-30 23:33:17,207 [DEBUG] mouse_listener.on_move(): Mouse moved to (638.0, 583.0)
2025-11-30 23:33:17,222 [DEBUG] mouse_listener.on_move(): Mouse moved to (640.0, 585.0)
2025-11-30 23:33:17,230 [DEBUG] mouse_listener.on_move(): Mouse moved to (641.0, 586.0)
