timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
4064,BA_LEFT_CLICK,0,0.2903376188471434_0.7935420840878206_-0.021461397541932825,0.34697875022970404_0.7919392459287078_-0.017242413323997945,0.4059738831284658_0.7547254036510074_-0.0052322701353080935,0.44722395364388967_0.7160065424767567_0.012051895431390378,0.4772091125844139_0.682047936059069_0.034904236977126774,0.38423788953025345_0.5688377795170837_0.015265225094358613,0.4182756008100536_0.4909465220188211_0.011477788107105879,0.44266109878416227_0.4528301672981897_0.002443214284389326,0.46644046865524935_0.4255540454069352_-0.025216171239222422,0.3591250813503802_0.5392389711837898_0.008675926163638461,0.3851175323413957_0.44014016757133956_-0.001516577946758536,0.4084287721191853_0.3909014232913751_-0.023621692827594295,0.4315301386557696_0.3615817727134046_-0.0436893337045843
4095,BA_LEFT_CLICK,0,0.2899373683607195_0.790596315852715_-0.02124874006380444,0.3466582508093736_0.7886043924247289_-0.017184187719726157,0.40568072927498944_0.7510139879102774_-0.005244627057572037,0.4464478073433649_0.7119303427002774_0.012102395432560423,0.47602761907563357_0.6777608177956196_0.034973733929655214,0.38397525277296074_0.5657123349150891_0.015222399411042921,0.41777131449318144_0.48727143856804456_0.01122929240585072,0.44209135742660655_0.4490457667387898_0.002024261923240907,0.4658138808617758_0.4218819327099781_-0.02565406836621391,0.3586860089699221_0.5359840605339155_0.008679858434076967,0.3847344887484828_0.43634322460272595_-0.0015788757583429557,0.4081475784997154_0.3868654424317757_-0.02378890331288339,0.43130743964852314_0.35741615903261637_-0.04400052790440993
4127,BA_LEFT_CLICK,0,0.28887957837387834_0.7865794615681279_-0.021062595333018345,0.34570377359442883_0.7844079246644231_-0.01716892053644148,0.40483973489208325_0.7464007684799249_-0.005294683145729566,0.4454106233847628_0.7071674531191149_0.012190264572595581,0.4752322167013943_0.6734658187147977_0.03524113659688732,0.3836338939393311_0.5614411967627904_0.015138558230750079,0.4170541742733019_0.4827607953780563_0.010921368680959567,0.44116680957219045_0.4444553409796854_0.0015050244999784527,0.46467838740426437_0.41733887489189_-0.026389788210808653,0.35819669478732685_0.5315954616610802_0.008686867935260823,0.3842006740752633_0.4315685047767853_-0.0016235164825860774,0.407702068537077_0.3816493912035688_-0.023894164289634715,0.4308797038741225_0.35172759780791074_-0.04429458907920422
4164,BA_LEFT_CLICK,0,0.2876898328956359_0.7816338552423563_-0.020499726780540503,0.34454706938785695_0.7790066568473222_-0.017028737107597093,0.4038373555024728_0.7412349302937361_-0.005482586278317662,0.4444296592340859_0.7022478036474831_0.011758305815772235,0.47484398125448707_0.6690502886388304_0.03496246210439126,0.3832374371786713_0.5563029994672697_0.014823671525281521,0.4162454409830489_0.4774529464430548_0.010396203643135727,0.4401673248397592_0.43897051253174946_0.0008715881047930954,0.4634812438971054_0.41182235237399173_-0.027345168835258022,0.3575911018339661_0.5261274998143988_0.008635764696936362,0.38361448389560193_0.4255715023726062_-0.0016949769476846152,0.40724033319918373_0.37521219956830854_-0.0240122747028679,0.4305064254718871_0.3448961618702147_-0.044456697159435773
4194,BA_LEFT_CLICK,0,0.286469869255733_0.7757805477291939_-0.01962625386181415,0.3436979582446606_0.7722564910586073_-0.016458473535126292,0.40303398571652294_0.7342485443250157_-0.005272148691652848,0.4434459395302131_0.6946874183330256_0.011538261721862174,0.4741804201510659_0.6611497858694079_0.03451762931905683,0.3827178663174152_0.5500038186793456_0.014636804239401701,0.41521620380343743_0.47089653431470696_0.009982325630229712,0.4389183001508143_0.431884675329965_0.0004476849745342444,0.4620794506459436_0.4042603640273367_-0.027952874796657194,0.35687852645618656_0.5196568409407677_0.008557855142148775,0.38294148121094873_0.41875742763279566_-0.0017568481262362236,0.40676655335400946_0.3676957305904684_-0.023825518517081767,0.43023018429421195_0.33664898420656_-0.04421871833278849
4228,BA_LEFT_CLICK,0,0.2854002058026882_0.7686221751142024_-0.018662838354610932,0.3431724731554819_0.7643521408029711_-0.015725147272543784,0.4023378483632575_0.7258441889680082_-0.0051045675222385995,0.4422729819689429_0.6847850499084249_0.010651113232241327,0.4720583597109406_0.6494273312513735_0.0327024625727534,0.3821400551922989_0.5426228698162182_0.014390193582733062,0.4142832905249735_0.4636195359158159_0.009471309579882623,0.4378551484576723_0.4240232698965404_-0.00015605160509512335,0.4608438850711982_0.39568322646738335_-0.02869715897009248,0.3561557232912615_0.5120297165556384_0.008512819550826107,0.38233929017238755_0.41108283114432254_-0.0017607937094240376,0.4063934959028121_0.3592004749486016_-0.023504321061281228,0.43001977117651946_0.32700232144422753_-0.043918632922761554
4264,BA_LEFT_CLICK,0,0.28444923277836576_0.7608249308720016_-0.01856669790737115,0.34253296052855114_0.7562665684849673_-0.015632422503150844,0.4017157906039056_0.7170276756601854_-0.005527054996832933,0.44139740941319755_0.6746165607397283_0.009355197660339876,0.47024442269688366_0.6377427035669253_0.030552919069051724,0.38169611683908083_0.5348316475604331_0.014098480869261097,0.4136247217811696_0.45604715804478657_0.00908532084820557,0.43694979679042983_0.41602988186266693_-0.0007068009190954011,0.4595828307685217_0.3871905366430382_-0.02953749732387443,0.35563718673199296_0.504034729150425_0.008529642143761281,0.3818938663725292_0.4031468130111612_-0.001699356622431198,0.4060052138212487_0.35063983585907355_-0.023269856399462913,0.42955625463957986_0.31760760924202147_-0.04399896936273012
4295,BA_LEFT_CLICK,0,0.28370925041947_0.7526038624489135_-0.01860501771920747,0.3419726057485093_0.7479756270909829_-0.015741634258681414,0.4011003179346321_0.7081087085022391_-0.005952833677565834,0.44069912097767105_0.664444780669572_0.008211974054346883,0.4687166751566372_0.6262136263926638_0.028627153523063643,0.38133121483662114_0.5267831599596624_0.013884656551621494,0.41295007110894144_0.44835859783666243_0.008806639149172213,0.4359709619001936_0.4078314633590911_-0.0009698455840903315,0.45827685817217517_0.3782103903968891_-0.029785174319842497,0.3551480066506853_0.4957293878773774_0.00855103154741936,0.38136120487246794_0.39494286354064284_-0.0016028287108210875,0.4053756913855207_0.34184703895627133_-0.02287433300508364,0.4287896069640748_0.3078874809025284_-0.043609355105204854
4327,BA_LEFT_CLICK,0,0.2831931531660814_0.7441066295022827_-0.018492100880573802,0.34164284576061166_0.7395396904201923_-0.015762320966763402,0.4007099412278174_0.699181461526065_-0.00636293179610235,0.4401001021219501_0.6545414736445444_0.007004170119579955,0.46709258684657745_0.614822710615779_0.02650300863368987,0.3812330023697089_0.5187064580824761_0.01366765681754918,0.4125607390503917_0.4406547923737917_0.0085343024010524,0.4351736544383678_0.3995360697446612_-0.0011620944488491848,0.45700755535869353_0.3690148788992374_-0.029860052021105324,0.3548347506307595_0.48737225618202895_0.00855130829722256,0.3809308854658912_0.3867513587131448_-0.001546712386247965,0.4047771649610625_0.3331231647267236_-0.022512382301436297,0.4279533853336042_0.2982202062987134_-0.04319082237342475
4363,BA_LEFT_CLICK,0,0.2825885927862373_0.7357935023399244_-0.01856890777431378,0.34109947410490354_0.7316081107498501_-0.015962883282695694,0.4002693825877379_0.6906749798402062_-0.0069566652124632405,0.4394498276673324_0.6448109476229109_0.005552354752871453,0.4653526173364539_0.6035691341260155_0.02398847999559783,0.3809913421671447_0.5110686439440082_0.013495444328398474,0.4121461037239102_0.43341311850978165_0.008312111665810334,0.4344573747168472_0.3915400715778945_-0.0012864339449760306,0.455858819240797_0.3600564637425589_-0.029895927549806627,0.354434669286651_0.4793007666765802_0.008557868651036983,0.3805554865137347_0.3788184384548146_-0.0013442008039454242,0.40432371751877677_0.3246292013751899_-0.02210046979407186,0.4273232523762279_0.2886920424288786_-0.042618617709950436
4394,BA_LEFT_CLICK,0,0.2820784502177594_0.728121245868369_-0.018534813004195287,0.34069314859125016_0.7240767503453329_-0.016008777478531588,0.39988909434609976_0.6824156914985078_-0.007448743577441295,0.438781347510224_0.635015048858369_0.0038392778633857243,0.46381453882308155_0.5918718330462043_0.02101172973622436,0.38075717886295773_0.5038445725572451_0.013347270346332367,0.41170543221161104_0.42638862163888_0.008110697523756972,0.43375904409491944_0.3838655282744311_-0.0014142751176164142,0.45484228734530485_0.3516227931692638_-0.029931649399922208,0.354120791173492_0.4717357452630324_0.008524093400625042,0.3802172945607193_0.3712158687943998_-0.0011984397642691629,0.4039046033733131_0.3164015165032892_-0.02163206245596977,0.42683357033436253_0.27946795836975385_-0.0418704541893608
4430,BA_LEFT_CLICK,0,0.2816346329807566_0.720317908102166_-0.01872758412556616,0.340495183164382_0.7164599795876372_-0.016301299579298965,0.3997110229439208_0.6742643455533901_-0.00833916628014304,0.43831186623335316_0.6254122323011118_0.0017458760856647866,0.4624333597076047_0.5804398101488165_0.01771235839453979,0.3805376378695715_0.4971328901872909_0.013074079459229133,0.4113240582746294_0.41960583949936703_0.007813059652649681,0.4331666552893633_0.3763505104930038_-0.0017388867917860025,0.4540322089541553_0.34326164968128514_-0.030223250256479515,0.35380530374567837_0.46468569603914606_0.008512542095730824,0.3798181797399909_0.36411397759396097_-0.0011013797658983625,0.40340243693296446_0.3086480181266426_-0.02137443438049771,0.4262813570762059_0.27083060396425096_-0.04161190528645568
4461,BA_LEFT_CLICK,0,0.28125393131250753_0.7129861537407965_-0.018608017517699936,0.3401500873521996_0.7091658154915514_-0.01636925722945251,0.39924805376582695_0.666240182707208_-0.009010827252477469,0.4375605514125859_0.6154878192118611_-0.00030530976302944987,0.46141920024968053_0.568966952317509_0.014529412992220273,0.38040444358194264_0.4907844128311377_0.012764054481441993,0.4109597180686019_0.413090434271918_0.007435893209618983,0.43260676454482994_0.36926427155739744_-0.0020964827206297297,0.45331669166474337_0.3356217368230463_-0.0305532752406603,0.3536607147639682_0.4580141744403409_0.008477276173790394,0.37952332578776604_0.35736541036191194_-0.00108804219868213,0.4029932233977662_0.3013788923302936_-0.021135120212051214,0.4258669926853483_0.26284429631799194_-0.041302751811142395
4496,BA_LEFT_CLICK,0,0.281072447608905_0.7059503534468914_-0.01822796364909342,0.33988833369859317_0.7019410284193948_-0.01627262690296585,0.3988692086033293_0.6580526568011424_-0.009482900865244915,0.43680048628464024_0.6057424229758427_-0.001983037488043494,0.46015183754616473_0.557592199129703_0.011878030306038182,0.3806638189475091_0.4842534889460168_0.012428695813222899,0.41095342432670773_0.4065625104100118_0.006926045967612789,0.43239932688854954_0.3627531979084546_-0.0027241879555832214,0.4529637242538833_0.3292046247947408_-0.03141249528980302,0.3538573480753653_0.45137655666576765_0.008416094430832147,0.3795885295286046_0.3507547464642732_-0.001311512600631953,0.4029312780132569_0.29435188290911096_-0.021333252286126567,0.4257600139881377_0.2553386167857626_-0.04173318152570378
4527,BA_LEFT_CLICK,0,0.2810767014114038_0.6989689381148739_-0.01705844770102446,0.33992665960032353_0.694904530194012_-0.015673436293052154,0.3984295543902929_0.6502438932669943_-0.010150396281375925,0.43590231453430406_0.5963080749811686_-0.004743445135259777,0.4589776406912287_0.5457656807763119_0.007385550384471355,0.3810527557786586_0.4780825201416462_0.012078260267102063,0.411200850766603_0.4001214470696934_0.006384360216835441,0.432560367844763_0.3561289849758574_-0.003321066904326349,0.4531058486448212_0.3225370811643754_-0.03203742503290214,0.3542070525573534_0.44518663828457944_0.008309794839559459,0.37986297016257187_0.34443323704988227_-0.0015737637370836265,0.4030676643554908_0.28764821265091245_-0.021386069969503367,0.42590229362688103_0.24824343929080794_-0.04197859648818693
4564,BA_LEFT_CLICK,0,0.28110492978795176_0.6923097063085495_-0.0159281378605266,0.3400589939247657_0.6877721263143283_-0.015248158628977552,0.39791081880520307_0.6424908757219939_-0.011232683820640597,0.4348989861412983_0.5873904526950484_-0.008237969451828121,0.45770315013156576_0.5347798448453538_0.0018941390075282562,0.3815496631190206_0.47220831900790927_0.011697792418260052,0.4116848942134411_0.39449216455082003_0.005783516603930236,0.43298277732711044_0.3503187372589452_-0.004023257222382283,0.4534754308975922_0.3165353669502381_-0.03292638152174026,0.35465567610159254_0.4395048625857477_0.008232545307348939,0.38038719777197955_0.3390082092554606_-0.0017404764485368354,0.4035436638597284_0.28183077314654786_-0.021415510607694217,0.4263803672825626_0.24179401047538623_-0.042193942339856794
4595,BA_LEFT_CLICK,0,0.28137077692591195_0.6860921374146985_-0.015792362242404587,0.34020767540066155_0.6811328421571144_-0.015447942658453954,0.3974679711261632_0.6346561288841748_-0.012976442585878017,0.4336467911564621_0.5781819820977502_-0.011954428512798404,0.45529789274395505_0.5237712070663924_-0.003517228161653176,0.3821532362878343_0.4673540158268261_0.011230904585090221,0.41244992705135597_0.3900055053222967_0.0051394176985609065,0.4338117875812929_0.34584980005457744_-0.00478008206813181,0.45434425496396913_0.31193109621827153_-0.03382429849570489,0.3553192858020046_0.4344197934938149_0.008175199452396847,0.3811177399470911_0.33440684449444114_-0.0018984037313468636,0.40419372148542676_0.2769079330695454_-0.021406469808367592,0.4269824037579959_0.23622302252062882_-0.04254907713066687
4630,BA_LEFT_CLICK,0,0.2816953683173104_0.6802536003736535_-0.0158957599397214,0.3404925122287171_0.674740663412276_-0.01605857173140031,0.3970198216278746_0.6267538051611729_-0.014901728280776697,0.4322205726117542_0.5681744218331379_-0.01570865502671135,0.452934490008839_0.512184050108604_-0.008835297064272798,0.3828256197118776_0.4633886168953934_0.010678994636509372,0.41338065935730184_0.3866728713026677_0.004375155071877442,0.43487203424441667_0.34259510870325366_-0.005699831276167588,0.45545651692817607_0.3086409510789263_-0.034624886484666634,0.356127949088381_0.4298827152309955_0.008128844254896336,0.38196798060055615_0.3303859287243676_-0.0018845733144766,0.40494897943519814_0.2725845792399076_-0.021323981834529007,0.42764405684695767_0.23130657305724403_-0.04276505387410442
4661,BA_LEFT_CLICK,0,0.28194506361289373_0.6755624097941622_-0.01676766594614281,0.3407562398454585_0.6688940097833181_-0.017137956695041513,0.39611900108968373_0.6191047772412736_-0.016901738125796283,0.43022203594928193_0.5576094031700931_-0.0196147947765647,0.449625129591376_0.49939439012655606_-0.013986703742574245,0.3835248225803389_0.4609023174092896_0.010376890882471047,0.41366019188212755_0.3854946807949571_0.003768173595637482,0.43513729814901236_0.3419533795956596_-0.006561016463461841,0.4556052857929071_0.3086303068493166_-0.03558685985940613,0.35708910348380907_0.4267939468906833_0.008111541388380761,0.3830804975328131_0.3276526016983662_-0.0014199295551686215,0.40611064419574155_0.2699795777405284_-0.0204218992218003,0.4290423554343075_0.2282269996834356_-0.041646148972391446
4697,BA_LEFT_CLICK,0,0.28205079948269174_0.6722776756571376_-0.019240409297670475,0.3410438496701748_0.6640673534031316_-0.018659228743141063,0.39512363877229023_0.6104521906093946_-0.01883553201255414,0.42848101973919245_0.5441697848136777_-0.022906107843499075,0.44619810191071074_0.4821784163637876_-0.018357536784037426,0.3840372521778118_0.4596243016279322_0.010498453485662813,0.41288480829276564_0.38681864269008864_0.00305064140985044,0.43388869479667574_0.34622264916450374_-0.00800039007125165,0.45356502726027176_0.31738316164766617_-0.03756618635048801,0.35793450571986285_0.42494538352382294_0.008274718929686734,0.3841775597331749_0.32628134353902133_-0.0007484106350826206,0.40720986116271507_0.2695859285040682_-0.018974060803622034,0.43088635302878153_0.22759549537758497_-0.03977592882528254
4728,BA_LEFT_CLICK,0,0.28215528420895614_0.6704726827849264_-0.021612849961062712,0.3412816384500528_0.659844967202791_-0.020312585163931186,0.3938354079431862_0.6036452536357395_-0.02091140933273008,0.4263611612350796_0.5338370869394584_-0.02595314533756629,0.4427376954339031_0.46851786693922043_-0.022022863500296655,0.3841338005940256_0.4592088609819875_0.010498822178598304,0.4119598918841515_0.3885806582564563_0.002337419444160717,0.4325511027604058_0.35114544840455525_-0.009468189945680825,0.45152653729398096_0.3266353718150049_-0.03983953107349344,0.35831409770562056_0.4242682391444215_0.008390019682533415,0.38475210795385256_0.32655257951375793_-0.00024349302084342503,0.40783795943531426_0.27105273499838395_-0.01818626720902922,0.4321886678321897_0.22915018971332288_-0.038988967514152116
4763,BA_LEFT_CLICK,0,0.2819377493245624_0.669882513102636_-0.023542179866902387,0.34153505039741716_0.6569173713337966_-0.02138954121178002,0.39243444001726874_0.5987723616419596_-0.022147320806485578,0.42441712241419594_0.5268596704670941_-0.027780084023844843,0.43973451007064857_0.45887969510548404_-0.02437647404112783,0.3836623726113747_0.45964193343204385_0.010748786088749615,0.4106791360128907_0.39088795242265467_0.002159973246921744,0.43120263967750194_0.3560307221555748_-0.010117923872361921,0.44976064543310046_0.3350890904035878_-0.04107125309270436,0.35813447895299444_0.42467888069465715_0.008495746580749251,0.3847568915651848_0.3275676864080187_0.00032211792444311886,0.4080213445875886_0.27302159225743516_-0.017229574713687915,0.4330339852796983_0.231150104606695_-0.037936312775703106
4795,BA_LEFT_CLICK,0,0.2815484890447635_0.6701557453606489_-0.025091750287431363,0.3414420932335069_0.6555206481465966_-0.022250162806555514,0.39105694847148714_0.5956683157013546_-0.023114711522660387,0.42256020244795833_0.5218893882329587_-0.029159627922353465,0.4373656801275943_0.4521027392291474_-0.02602533675701115,0.3830000816046485_0.46080064772830115_0.010922678694665311,0.40944971187504037_0.3933911495014477_0.0019611489876664844,0.43002553942869287_0.360882172739032_-0.010640233035238858,0.44843273147251794_0.3429748200866947_-0.042001390613411384,0.3577586715432092_0.42584836778891055_0.008557469345521528,0.3844777275217859_0.3292169966453359_0.0006799202320982878,0.4079219928148463_0.27544039373240076_-0.0166254587321129,0.4334582367600593_0.23371073226495348_-0.037235246357037094
4828,BA_LEFT_CLICK,0,0.2808464915837112_0.6704423996713927_-0.025988159865870386,0.3415350437007276_0.6542395356376387_-0.022716574666058927,0.38976577009234475_0.5932890890540036_-0.023867237949054824,0.4207303066002429_0.5184883830305198_-0.030676968449733513,0.4351042919868259_0.4467071323508777_-0.028190839707618508,0.38237543569082333_0.4626612603606042_0.011054269183111094,0.4083713475353869_0.3963734644734421_0.0021139321410304046,0.42927121450956807_0.36521559536896003_-0.010427335818888566,0.44754494654581223_0.34934353299882964_-0.04184439313991429,0.35706938545005196_0.42770684002122855_0.008596507641586938,0.38391116294012767_0.33113876169157386_0.0015096089170781664,0.40762473390603665_0.27769455222003625_-0.015192979860198226,0.4335494620848968_0.23600926693569632_-0.03561228911615488
