timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
5296,BA_LEFT_CLICK,0,0.21853291583410672_0.8442284669809296_-0.042991313533660064,0.2755470223614602_0.8470368004356774_-0.029025224171467204,0.3249108113875173_0.8256432094588882_-0.01168678922342509,0.3577106032413984_0.799038679639466_0.013920733832257474,0.37786855020232873_0.7618310065906804_0.04136878241880599,0.3079933693879971_0.6469579855322274_0.016860461462125973,0.3418188939982432_0.6099993970751387_0.010410660855711464,0.3667566583927375_0.6061777419112164_-0.002981861415508173,0.388053312173776_0.6083908583149308_-0.034856897383148566,0.2891336018014782_0.6097882674921506_0.010086150265336144,0.3220454723779048_0.5358058642035933_-0.00047056733614990275,0.35171336857237007_0.5131342924519458_-0.020571712119406553,0.3781071213027928_0.5056196256004256_-0.04005565265054348
5330,BA_LEFT_CLICK,0,0.21843408618252894_0.8441183134979212_-0.041001387990853226,0.275017823568108_0.8467874341420296_-0.027660700040966338,0.32403668109815775_0.8259590847027308_-0.011157013757127524,0.35676775842052655_0.7998857150395453_0.013291546804060528,0.3756494420219094_0.7620793630156169_0.03999779216276696,0.30736424492789344_0.647697859582856_0.0165473927883989,0.34093830192039637_0.611673469285935_0.009671732765627675,0.36578784238305906_0.6087500529497496_-0.004014070566894835,0.38678941072725626_0.611809723013639_-0.035823601912828365,0.288564778102941_0.6101365436545176_0.009929223271489231,0.3216205335572311_0.5359223350434472_-0.0008739410563054814,0.351251591664613_0.5134349876152737_-0.020929813156943398,0.3775156722180918_0.5060590826290832_-0.04061407263465598
5363,BA_LEFT_CLICK,0,0.2180973754237606_0.844073046451108_-0.03878617221700433,0.27443227433452794_0.8463325828879645_-0.025956692185330445,0.32306993082556296_0.8261049018487936_-0.010404134021677973,0.35584266161236733_0.8008377989069415_0.012667815170566234,0.373488298849156_0.762289218065997_0.03820111029805414,0.306577131883248_0.6481609174232124_0.016299429323568853,0.3397137240882733_0.612999470981574_0.008786627636109013,0.36428026637242017_0.6124451460051245_-0.005275743046523909,0.3846715386049221_0.6182316362333294_-0.037106044337250454,0.28785097538114124_0.6103662530129086_0.00976428915294416,0.32086638386368344_0.5359738003849165_-0.0013937913357212652,0.35053205841546115_0.5136220187749277_-0.021415328797039095,0.3767550337881148_0.5063817996039379_-0.04126027258545459
5397,BA_LEFT_CLICK,0,0.2172682357558023_0.843738952640928_-0.03658976651896861,0.2736636123123947_0.8457616472696918_-0.024371592709484146,0.3219608670504345_0.8261413634765631_-0.009743781269771578,0.3547945771639631_0.8016320578206215_0.012039866274102523,0.37127758804630484_0.7624745901090781_0.03646127719451326,0.3054663365967626_0.6484516484435748_0.016038130947983197,0.3378343118282968_0.6142364755889702_0.007719552207592502,0.3618198675378623_0.6161301733340984_-0.006838459493018612,0.38145382963309843_0.6243406986770628_-0.03877228031166209,0.28674420069599577_0.6106594188646421_0.00962705287720686,0.3197564603910414_0.5361173257541002_-0.0018314540766870588,0.34953106922916455_0.5137289667769918_-0.02191388175196386,0.37582204727890495_0.506478826066207_-0.04209051455903293
5430,BA_LEFT_CLICK,0,0.21639019232816786_0.8436196401629744_-0.033976103843608114,0.2727477448036817_0.8455525441531864_-0.02246052802329258,0.3207563643480502_0.8263449836531072_-0.00889020075892029,0.35359520944158923_0.8026899426737335_0.01145734785040537,0.3690538127714097_0.7633289047609075_0.034559302240763805,0.3041811447054191_0.6486823735949477_0.01579279450896258,0.33604819639943556_0.6151408684747163_0.0066211224107769135,0.3595141742598584_0.6200747371742062_-0.008406751580077351,0.3782555481806609_0.6318218950889586_-0.040322027342381585,0.28546813806648597_0.610902701507882_0.009466920656052636,0.3184910155952428_0.5362888300666285_-0.0024325324899511025,0.34838589416354404_0.5141590519463737_-0.02270862412696629,0.3747498590831948_0.5072596151513665_-0.043207178917314536
5464,BA_LEFT_CLICK,0,0.21532618388992383_0.8437695944240807_-0.031657786453849965,0.27178321853085735_0.8450203262618802_-0.020517024642030368,0.3195826260109872_0.8263234034187626_-0.007705316229618533,0.3524951675113097_0.8037989282257483_0.011674840434712725,0.36686810409972664_0.7646282393559063_0.03378204123986141,0.3025718459057843_0.6481141828153199_0.015723648654006918,0.3339977050973775_0.6148184404767946_0.005640703480150462,0.3564335921582834_0.6240344787461705_-0.009918396007647469,0.37351262736441404_0.6408063129156493_-0.04173318236022195,0.283936225817645_0.6107340015497809_0.009341684470246163,0.31715292633537084_0.5363520879943429_-0.002986203784271597,0.3470870267264804_0.5147939430646673_-0.023527890064283602,0.37335610779801953_0.5086169424758601_-0.04436063997490082
5497,BA_LEFT_CLICK,0,0.21439762819180358_0.843806194776783_-0.029367894955545183,0.2704234844430636_0.8445444840472239_-0.01879850585921603,0.31813631040733104_0.8262062299257146_-0.006648129450445925,0.3510536701342309_0.8046854610162677_0.01190623079484507,0.36459461693723677_0.7661628785788412_0.033178611531355984,0.3010499519958524_0.6473014778020911_0.01560375480777661,0.3319164939843656_0.6140174759226954_0.004664426478311349,0.3532777960441316_0.6270232673345524_-0.011292664423887218,0.36877514257527755_0.6480478489851683_-0.043021602443448714,0.28254280761563333_0.6103891736290459_0.009221458302672646,0.3159372758941939_0.5363931218305634_-0.0036178051666613574,0.34587898341121365_0.5153821314948857_-0.024319329554211615,0.3721012325499849_0.5097459819401302_-0.04541498905454377
5531,BA_LEFT_CLICK,0,0.21343259539897816_0.8437127490953522_-0.02688440613195858,0.2690291445242843_0.8440609922632614_-0.017021198548189783,0.31667278276190003_0.8259491863255204_-0.0058112968819662375,0.34980797178434087_0.8051836152806046_0.011228011526630756,0.3624153800388947_0.7671577265309808_0.030961390482981212,0.2998632167064689_0.6465798239805646_0.015421775094085058,0.33065625255291_0.6133127961792879_0.0037135480305075085,0.35108590804273326_0.6298504730747952_-0.012513881993535586,0.3650958644111742_0.6549471612338805_-0.044123442380898804,0.2813766223246539_0.6099634771364215_0.009060421740898245,0.3149595997394793_0.5362016327793921_-0.004258611588573151,0.3447478372836279_0.515784327632432_-0.02521966492682419,0.3707393885782875_0.5109187933989365_-0.04643610506084998
5563,BA_LEFT_CLICK,0,0.21250996908899608_0.843599416424109_-0.025016490576629333,0.267792603634793_0.8438479940593273_-0.015661076289265937,0.3153116310938584_0.8259408070567847_-0.005087316419070916,0.34857697611559835_0.8057480541812708_0.011022819263113687,0.360036950713855_0.7681043092765425_0.02974184445349313,0.29841931257911863_0.6458501395303685_0.015368056981891887,0.32922097424653635_0.6123866561443276_0.0030503227083301097,0.34882829731889126_0.6320472209204686_-0.013428605703308925,0.36147741927781024_0.660567271356947_-0.04480651729049175,0.2800255832715578_0.6095773819937136_0.00893272889128427,0.3137369804908175_0.5361491495462677_-0.0047770182600781865,0.34340917738152876_0.5162637507488289_-0.025940743848083196,0.3692284966414386_0.5118621089607874_-0.04727208923361652
5596,BA_LEFT_CLICK,0,0.2114516093044_0.8432156742487538_-0.022470639811328644,0.2665833046142248_0.8434054883718516_-0.013942280874132781,0.31397028408880134_0.8258767997363091_-0.004531199046282734,0.34733633260337043_0.806101376847214_0.009884564624129255,0.3575578720620966_0.7687072471267394_0.026770363980992137,0.2970589585643478_0.6451193115487639_0.015120903801227012,0.32780268891642467_0.6116472819161946_0.002133306166999781,0.34658243374973585_0.6340606330672465_-0.014458065168297089,0.3579552289174264_0.6655385515254075_-0.045555077197089906,0.2786322150742012_0.60917834789386_0.008757220665384136,0.312390301889526_0.536023048885061_-0.005316514745248599,0.34187851287423243_0.516569135631717_-0.02668901802253547,0.36744422872107935_0.5126927454114278_-0.04811460921018881
5630,BA_LEFT_CLICK,0,0.2103609954284443_0.8430184961060039_-0.02016390396465587,0.26534149925740463_0.8430502678871176_-0.012367306721591687,0.31263171547599716_0.8255757550508882_-0.004142512328075382,0.3462704146735472_0.8060092528945498_0.00833929363560559,0.35495164523535544_0.7691348088174195_0.023174431510339977,0.29579652250142635_0.6443639533817724_0.014904039225025496,0.3265316911855537_0.6109109790096707_0.0013713598660415362,0.34464321626782457_0.6356716131241769_-0.01530757417180999,0.35497329563508556_0.6697199361452528_-0.046143853427517506,0.27729479584018374_0.6087401735848634_0.00860069419474904,0.31093796234635285_0.5358117209493269_-0.005818516939793622,0.3402887299656762_0.516794989940005_-0.027407341370199702,0.3657092663386799_0.5134059277248637_-0.04889682252287518
5663,BA_LEFT_CLICK,0,0.2092195830716144_0.8425992680151742_-0.017760158346571346,0.26393654450441917_0.8426840159034746_-0.010841529426879673,0.3112748894210504_0.8253636725831911_-0.0037025606208221226,0.3453064163392864_0.8058854262261624_0.006695786386107458,0.35225929244370124_0.7694175157856251_0.019394275814351086,0.2945312988784452_0.6437368382692302_0.014697544472252147,0.32515766448332456_0.6103958583649022_0.0006575975149302445,0.3426426437978748_0.6369073967195868_-0.015973855266164655,0.3521063401747555_0.6730510248286778_-0.0464498500121022,0.2759311108821232_0.6082471313529372_0.008427204804372822,0.3094592741434397_0.5358474840020458_-0.006360328191450911,0.3386785817146217_0.5172436916323324_-0.02820085042255289,0.3640574981959134_0.5141535351333821_-0.04962119117641172
5696,BA_LEFT_CLICK,0,0.2080588107882699_0.8417122326341853_-0.015943942083102722,0.26247021758290545_0.8421189071922317_-0.009820484803443741,0.30992703104939834_0.8249729329815615_-0.0034862475055993485,0.3443739632659024_0.8055927213215062_0.005377046679953777,0.3495453590076038_0.7699875763186858_0.016466669058844762,0.2930961833021275_0.643230520858762_0.014442382909325613,0.32338319998227427_0.6099891858717619_-4.468116526375112e-05,0.3401641736415866_0.6380612238293744_-0.016520434982928368,0.3487865030327488_0.6759720407758757_-0.046651559082061825,0.2743578659720102_0.6079853417438793_0.008240046171746283,0.3076607506517269_0.5360151759223398_-0.006790954167788567,0.3366986916065149_0.5177475518776433_-0.028877944179671343,0.36203533571493385_0.514851399235551_-0.050259188058087996
5731,BA_LEFT_CLICK,0,0.2065435223244636_0.8410267322895992_-0.01388945836876413,0.26094472570206656_0.8412835146736157_-0.008641008485417042,0.3083477494313461_0.8242883129494277_-0.002948815938515734,0.3430636223072105_0.8052483722514494_0.004187524251540536,0.34664380502071934_0.7707798545463123_0.013636004381215825,0.2913589346902555_0.642343372642515_0.014204739457343305,0.32136672958725987_0.6088742293851231_-0.0006188676028614831,0.33747424801094084_0.6383561240868455_-0.016839702421309735,0.34525508281064426_0.6780220598248327_-0.04659768502504888,0.27242253678853345_0.6075962139735642_0.008038487439077402,0.30539267627745453_0.5354832475532101_-0.007140117522196248,0.3342810833930916_0.5177783494626249_-0.029590410334505508,0.3594856513463001_0.5158190790594613_-0.05091383476424994
5764,BA_LEFT_CLICK,0,0.204977692958753_0.8399108361910239_-0.011930235000885176,0.259471423729149_0.8402973529299937_-0.007527187624820451,0.30667172290437555_0.8237528120340417_-0.002716436240421352,0.34162111845924803_0.8048097550826537_0.002622038072268196,0.3434004064509627_0.7712138704381973_0.01035507933524152,0.289644815007606_0.6416565303321822_0.013780199627855845,0.3195800858735585_0.6081734401334647_-0.0012942433571152363,0.3349913884790957_0.6390457071651369_-0.01734424516072447,0.3418690967279466_0.6803609872077054_-0.046896586800346876,0.2704308208450876_0.6072916828449586_0.007820204023298666,0.3032772252428499_0.535238759926876_-0.007515837857020914,0.33186419919967225_0.5181147913483592_-0.030306620274097022,0.35680170281112517_0.5169296792174177_-0.051786012803465384
5798,BA_LEFT_CLICK,0,0.20334274911645311_0.8390885720022883_-0.010316667177229443,0.2578906832566957_0.8394375059287424_-0.006640941031176552,0.30496712261480596_0.8230808905650386_-0.002294790151394699,0.34005195710908853_0.8043933916057959_0.001520013766225201,0.3400405606515691_0.7718544333714319_0.008085588941787882,0.28779585359872095_0.6406497458073412_0.013488218697531563,0.31772915148731423_0.6070591531077484_-0.0018596464566653947,0.3324598971678591_0.6395402723780751_-0.017624719019814928,0.33842005989692947_0.682513069646688_-0.046949390061481876,0.2683701059520406_0.6067684525534327_0.007680676789603269,0.3010211594476674_0.5348874467308684_-0.007825676686678744,0.32937300694656035_0.5183316477416208_-0.03097248206465268,0.3540245169272449_0.5179245178719201_-0.05264524209892771
5830,BA_LEFT_CLICK,0,0.20195399100592343_0.8383482201392147_-0.008725271398186142,0.25613078522134625_0.8386837175115487_-0.0058178813277870054,0.30308057851825165_0.8224656646958359_-0.0018553466818152222,0.3381422882386167_0.8042298164340509_0.0007310974254099705,0.3369437365442503_0.7729622149100361_0.006372996433429085,0.2858116602768955_0.6398244698407582_0.013166028668581282,0.31564732093808134_0.6061359184487232_-0.0024169759291224465,0.32993016868223957_0.6401939649765873_-0.017971062621342817,0.33524967759245505_0.6847253533499493_-0.04709181466721224,0.2662096791505943_0.6063075132596346_0.007545560155528098,0.2985314375221232_0.5347281565424096_-0.008214025467327767,0.3267551342063877_0.5184944993876021_-0.03162142141603489,0.3513035793201468_0.5183754686371357_-0.05335983505563753
5863,BA_LEFT_CLICK,0,0.20042020579187558_0.837813218712385_-0.007394005973624751,0.2544762138322894_0.8377171699702375_-0.004988079152042837,0.3011133351900896_0.82174627109459_-0.0016657198446129447,0.3361123422867552_0.8043357655503475_-0.00020823338398232635,0.33431534637689503_0.7736063260738419_0.004393917929213971,0.28372282790108183_0.6390945593168206_0.01297901543784049,0.31352377692220273_0.6051300634943302_-0.0029154733886569964,0.32752750896922916_0.6403633919863053_-0.01844325703252767,0.33241226696486376_0.6861140324510777_-0.04754436237830104,0.26403617445946775_0.6060161286535146_0.007438007574154783,0.2961618797826369_0.5346489922329817_-0.008538709348195023,0.3243753774494913_0.5188205461996873_-0.032265402904693756,0.34888248595367605_0.5192622044766642_-0.05414023296607985
5896,BA_LEFT_CLICK,0,0.19886702696489086_0.8370710057255233_-0.006770698324432028,0.2532896593249563_0.8363094524144835_-0.004483340089746453,0.2994330925924556_0.8212008088754889_-0.0014176913084296137,0.3343192394643224_0.804730123289277_-0.0003075725537053313,0.3320058299674981_0.7740581599000587_0.004010237344965721,0.2816292485154761_0.6383381827394061_0.012800000391864037,0.31159327633665135_0.6045797125500723_-0.0030348879949450673,0.3255343861064289_0.6410987351344545_-0.01855471018449,0.32983015913577957_0.6881685768634196_-0.04796085237040665,0.2618046965942466_0.6060065622283842_0.007379198591857233,0.2940741039790789_0.534771233886483_-0.008658623211187702,0.3224467467094252_0.5195595440306727_-0.03273227555079816,0.3468341267329116_0.5208803613253195_-0.0548239026194688
5930,BA_LEFT_CLICK,0,0.19780407269801134_0.8364347849080249_-0.0057301252846638775,0.25216510653787644_0.8354270494460827_-0.003819264296871931,0.2981199882970632_0.8207850265445135_-0.0013266402865813375,0.3329814240192729_0.8047236013474861_-0.0009741317591279003,0.32996694553489636_0.7741485569575226_0.0026408788274648863,0.2801348559504424_0.6378827845032926_0.012510876184672719,0.31010293132055705_0.6042558515868413_-0.00343824637780191,0.3239214282577017_0.6415416339243666_-0.018967633215550832,0.32776664844204656_0.6895821146226022_-0.04862290256082651,0.2601834807193823_0.6059467907868883_0.007283371057867272,0.2923038190585836_0.5349671841383001_-0.009000977039418684,0.32059467878538683_0.5201282236606649_-0.033349041084635725,0.3448155908760754_0.5217976132446733_-0.055585218368043615
5964,BA_LEFT_CLICK,0,0.19690325097247313_0.8358978894384135_-0.004793141167538994,0.2512253593229754_0.8345258503341489_-0.0032098619732717757,0.2969294875897075_0.8203780736876982_-0.0012691655465258123,0.33171489356798795_0.8047909822513899_-0.0016825333326029187,0.3282617434548946_0.7744751360971766_0.001220165229711777,0.27886482417151726_0.637428176798496_0.012274830799079423,0.30882497959128147_0.6039631457966032_-0.003831062419013989,0.32247730583705736_0.6420699269934668_-0.019262890581658882,0.3259140424017085_0.6910487573986128_-0.049011050227162345,0.2588140943365532_0.6059215041894167_0.007191205862569224,0.2908319203839671_0.5352082014656084_-0.00927761830694045,0.3190323495594527_0.5207515981698649_-0.033829903753748315,0.3431719731471799_0.5227072723241017_-0.0562150133832853
5997,BA_LEFT_CLICK,0,0.19629603017174685_0.8357107970739547_-0.0035127506702563233,0.2502586838264071_0.8344645594901892_-0.002501820810116139,0.29588477731045926_0.8204774329148498_-0.0011304468876753618,0.3305102190879414_0.8051070043603771_-0.0024182337593211655,0.3267918669929196_0.7750377366510262_-0.0003030192558973265,0.2779591746295722_0.6372125008885648_0.0119668924894146,0.30772525733940703_0.6037526680502464_-0.004360973797477732,0.32114616227752557_0.6425475288521587_-0.01976721381296428,0.32425678547890774_0.6921972522453368_-0.04953249876727828,0.2578581316246381_0.6058638789573073_0.007083683833207617,0.289571723841506_0.5357418108444227_-0.009664448204092705,0.3176734752438756_0.521511652223636_-0.034379546763222045,0.3418110641782969_0.523416021468748_-0.05681658313151686
