timestamp,task,trail,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z
48742,BA_POINT,0,0.2372021252070665,0.8729129446166702,-0.01397537943431674,0.3052240227520515,0.8411520851699653,-0.016232981705218807,0.34845111935381334,0.7920630303258904,-0.016752337154969134,0.37708807946283845,0.7483361334170688,-0.018897691465849506,0.39462488836012827,0.7037504520490793,-0.016620670679319056,0.30849714727470845,0.6485340047144017,0.00916033141317259,0.3297824005783,0.5823343676786368,-3.9317021744215196e-05,0.35120579414166353,0.5545508720825331,-0.011831611142598654,0.36906486871735866,0.5469133280134597,-0.047611443786032465,0.2777816225478816,0.6300473693706216,0.007232681855881226,0.29644912495568837,0.532653656315771,0.0025039296422326813,0.314570836708197,0.4724401522353254,-0.016502194856771454,0.3320369714231025,0.4256642147228301,-0.04060636672145662
48775,BA_POINT,0,0.23931843830385205,0.8724212418093641,-0.014607889506887902,0.307009267001156,0.8409314142106489,-0.01674089087927362,0.35070869063571486,0.7919930956550605,-0.016953317115485318,0.3795587794863322,0.7481333709212772,-0.01875796743030137,0.3964725609299545,0.7027629777967952,-0.01604984197863591,0.3106500160795019,0.6480147757739323,0.0090891621709052,0.3322632523775418,0.5820319161781268,0.0001298141996250441,0.35376762598830336,0.5538136846502795,-0.011600792206162665,0.37174011566556786,0.5450121658974011,-0.047401123116976,0.28019071971494103,0.6293161657410956,0.007348797849078188,0.2989208759018218,0.532311329612706,0.0021954879024763305,0.3171162485959125,0.47217858343720137,-0.016767614189917745,0.33458923051601497,0.42539233440758234,-0.04102709164433907
48807,BA_POINT,0,0.24175657664329528,0.8712834652339903,-0.014319661202964393,0.3091146009674104,0.8401591767023814,-0.016752143731784987,0.35317396311152294,0.7915281408459478,-0.01697792235197993,0.38217731729214505,0.7475511150719827,-0.01900879901881843,0.3988242885015014,0.7015355718278903,-0.016337006241867166,0.31315519429060346,0.6469549710441032,0.008905596709265969,0.33518795866968787,0.581098064261166,9.502987227327748e-05,0.3568238794809808,0.5527107625548183,-0.01159600450343645,0.3749283416932209,0.543171779150416,-0.04746949851160525,0.2829342592169296,0.6281706926789361,0.007407149751988419,0.3018790293652563,0.531694848831156,0.0017676958329788366,0.3201813006307278,0.47170535730838536,-0.017343450072713616,0.337761100132035,0.4249854423570748,-0.04186646060318335
48840,BA_POINT,0,0.24403566387963868,0.8698370525102208,-0.014158683373878166,0.3115920211879756,0.8387981167754183,-0.016784750943241254,0.3560101444577242,0.7905674261594243,-0.0170886734976957,0.3849839164023806,0.7462377800275568,-0.019359626271214715,0.401338165246773,0.699338093769075,-0.016901623368890464,0.3158055108134948,0.6455897947063763,0.008687956373703211,0.338211645278951,0.5798756118436557,0.0002962481591024965,0.3600425446038429,0.5509394335225534,-0.011263777335459047,0.3781820069841849,0.5410112149196066,-0.04715554260925674,0.28573733833705994,0.6269928524944368,0.007446425397203261,0.3049768296018242,0.5309180414642168,0.0016305632501690801,0.3234068674966172,0.47088502254104425,-0.017377692249065973,0.34120525399745844,0.42394725982094733,-0.042112485894923085
48875,BA_POINT,0,0.24662597988186344,0.8680648977645549,-0.01426148899741949,0.31424995748268336,0.8370562522666176,-0.01672861955551921,0.3591642840747091,0.7888038859958989,-0.016949197241035285,0.38824962124865925,0.7440458618585017,-0.018776962477276032,0.40503861724800133,0.6962654951187146,-0.016052797365690374,0.3183645317033929,0.643332919272639,0.008620943221101546,0.341163179948823,0.5780108877674661,0.0005822301199371791,0.36320105385819945,0.5484376253664741,-0.010901468114037558,0.3815027639144506,0.5376092916073162,-0.0466893690325119,0.2884048721573799,0.6248684414270069,0.007520437716150995,0.3078413436520099,0.5290735440226614,0.0014578655052065227,0.32638510450716623,0.46914952918701025,-0.017269662747102052,0.34441878779650803,0.42228522899742865,-0.04216853783874884
48908,BA_POINT,0,0.24892155936668767,0.8654974122912338,-0.015429022318903456,0.3172325212801836,0.8343275570119636,-0.01719022726606225,0.3624943982795122,0.785710772370938,-0.016937474877331403,0.39196512735399947,0.7404049700883029,-0.017611472263581996,0.40992441749148584,0.692023425338441,-0.014010396542950556,0.3210459001124702,0.6406772301935019,0.008810911550243206,0.3441055708526741,0.5758094317639607,0.001305066668219183,0.3663875952723811,0.5452814461374481,-0.00971175004321674,0.3847380053896782,0.5332533935977426,-0.04514953960953537,0.29109990409072634,0.6222576529218791,0.007630882792635533,0.31076587873363487,0.5265257300354814,0.0019871102025413017,0.32952651488777646,0.4665150040373218,-0.016174411161197878,0.34765888558960817,0.419691294455496,-0.04088703895687401
48942,BA_POINT,0,0.25108297555693354,0.8628883616185706,-0.017153902774480066,0.31984780582152544,0.8316543883677496,-0.018230321988192362,0.36561072200419453,0.7828039570614843,-0.017110558724954723,0.39552609234264174,0.7369990997622012,-0.016152270400243956,0.4147545812572878,0.6885656349164437,-0.011214033319794404,0.3236087935972851,0.6378402246111919,0.009068247854009873,0.34683433718674744,0.5728882056017509,0.0018787299579197678,0.3694180465033205,0.5414247561760107,-0.008836025897887068,0.3880954084316156,0.5280197080193685,-0.04395981655501034,0.2937633618597698,0.6192438269006442,0.007790894440185049,0.3135761331531524,0.5235352350408058,0.002346311757986029,0.3326068171500894,0.463421034334899,-0.015728768514357932,0.3509346469810554,0.4166386008453111,-0.04039470537566614
48975,BA_POINT,0,0.25348870467383355,0.8602815593128619,-0.01784513656332261,0.3224953460881133,0.8288908033844768,-0.01855079321839584,0.3686004068842089,0.7798288261067986,-0.01692991743608713,0.39889754938451993,0.7337600154169083,-0.015057996124997105,0.41940620287623737,0.6853634065232429,-0.00922600670992793,0.3261965277042899,0.634583686437153,0.00928815379086781,0.34963077741617654,0.5694568237892621,0.002258508601650756,0.3724468760721328,0.5372169295364507,-0.00827735406496264,0.39144299010588823,0.5225457879876079,-0.043163424440087535,0.29641104935681917,0.6159176082887039,0.00789341327309292,0.316361165921936,0.5201612339921173,0.0024774842461143176,0.33562561461446544,0.4599439879407891,-0.015532108093709095,0.3541479289190729,0.4132709229144844,-0.040159988872714616
49009,BA_POINT,0,0.255554759591728,0.8570766945556973,-0.018704913171403936,0.32521111156058463,0.825535824241395,-0.018831551482503997,0.37149327487870504,0.7764087991056539,-0.016982364973421097,0.40216367115472595,0.7301838050276184,-0.014472544360935185,0.42381765043232233,0.6817761735790375,-0.007991401309485923,0.3287434925434521,0.6314683474270052,0.009367480272798923,0.352415088317829,0.5661826436703867,0.002661617953670153,0.3754946440881445,0.533122394833079,-0.0073760794487646225,0.3946548508020568,0.517319407699504,-0.04189180738358629,0.2989603912756928,0.6128097773772705,0.007960441124019476,0.3191821391431885,0.5168336571460865,0.0029324542383507286,0.33873468310926647,0.4562631670753486,-0.01458000099294213,0.35740212437762897,0.4094637174728229,-0.03901349284053467
49041,BA_POINT,0,0.25800687797062366,0.8537375370563011,-0.019550975849050946,0.32787677952060823,0.8224475068586312,-0.01931742909369897,0.37441648436486286,0.7733449519584734,-0.017128404633995058,0.4055331362874893,0.7268628557515259,-0.013619968429231242,0.42852609233453587,0.6785388649839881,-0.006260190768810663,0.3314061740873282,0.6283298426602322,0.009391065950989078,0.355474164884915,0.5629924301294857,0.0028722632798291277,0.37888413671064014,0.5293566023136068,-0.006979353726867915,0.3983821595837536,0.5127054306968042,-0.04128666495584593,0.30167182373413154,0.6094739914879981,0.008038278350494268,0.32214374860512396,0.5134969306950492,0.0030604174455130416,0.34194984174803333,0.45275009664856014,-0.014329776808681707,0.3607952363272832,0.4058560601331961,-0.03873753172398109
49074,BA_POINT,0,0.26016735416406606,0.8503939183474334,-0.019633645168796118,0.33040732986457927,0.8193586931814545,-0.01913580562923774,0.37692109261273987,0.7705448413618532,-0.016935924018856813,0.4086747478319477,0.7241401855144594,-0.013158650505561508,0.43294688762342703,0.675563304530678,-0.0055160646548053065,0.33408010441764396,0.624970840909802,0.009500807734965762,0.3586400614592473,0.5596735528300901,0.0032473424174576625,0.382317197349927,0.525400581743311,-0.006327742338946725,0.4019812425080826,0.5079314293944033,-0.04040122101945198,0.30434784760005246,0.6059835339344171,0.008062388493030837,0.3250400366019184,0.5099667213729797,0.0032207341567774073,0.34508613258231036,0.4490938921210179,-0.013922814047386347,0.3640972429100932,0.40233124069040394,-0.03826069233608642
49107,BA_POINT,0,0.26237344250483685,0.8474481321907642,-0.020409218948566864,0.3328046925602578,0.8166100991717811,-0.019534867137705685,0.37939023188209253,0.7679597492796681,-0.0170557662450766,0.41157972899065587,0.7214742925956801,-0.012833807911887866,0.4365179693787557,0.6727958432095034,-0.004669545087033943,0.3367066000994381,0.6220691223929112,0.009690706898879593,0.3617371393373045,0.5567501704844395,0.0034911001998734177,0.3856140470721413,0.5219831011978715,-0.0059099105006625375,0.4054683510545008,0.5034737076348617,-0.03979722764287406,0.30700959936719713,0.6026848383551142,0.008129654620813984,0.3279229177340647,0.5066166800158642,0.0033938742936531273,0.348288569924262,0.4457945815274723,-0.01363962423090148,0.3675015492108871,0.3991781296067665,-0.03791059671078045
49141,BA_POINT,0,0.26469479406200547,0.8447848373680594,-0.02067496775109287,0.3347389561127204,0.8144055734437177,-0.019654312634496213,0.38162211149101033,0.7659751698003214,-0.016854409543950993,0.4141821272133682,0.7191338203108275,-0.012088066575062357,0.4395274941992174,0.6702915160860048,-0.0032487316869214663,0.3392140917059848,0.619215561548057,0.00983903505016294,0.3648692904417064,0.5537984308364042,0.00355779103664968,0.3889266567403547,0.5189411157201075,-0.0060276054446832435,0.40903549107576315,0.49963857022814384,-0.03992013320282311,0.30974713505062723,0.5992881638054293,0.008169188857855525,0.33087865100739644,0.503288041106655,0.0031530788350804303,0.3515392991519188,0.4425115936239249,-0.014058665186437036,0.3709294734690515,0.395958135265766,-0.03826308940437571
49176,BA_POINT,0,0.2672663740660564,0.8424581022285845,-0.02056558250203702,0.33662097550953063,0.8123773082384642,-0.01947156600477562,0.3836747155123121,0.7638645112217268,-0.016435531114164702,0.41635599787703315,0.7164655178194018,-0.01151220698128707,0.4418348053988942,0.6674312972232045,-0.002373444353939334,0.34164559658980925,0.6162330854727291,0.010008160353572581,0.36782482373748987,0.5505707213689526,0.003514353213536053,0.3920522345681566,0.5161473722323056,-0.006299984503184645,0.41251664330693016,0.49652637074702927,-0.04028114128077198,0.31245664787891125,0.5958427176669631,0.008182401578749917,0.3337502585763792,0.49990619663540037,0.0026926902082525617,0.3546225371055774,0.43934338515914967,-0.014852223396517488,0.37419697747977004,0.392989822021054,-0.03888092593023885
49207,BA_POINT,0,0.2695038348313821,0.8401176835078737,-0.021135254254460122,0.3383454831244519,0.8099518334300659,-0.019647385774630433,0.3854923165268236,0.7617186021567027,-0.015932936338284583,0.4184655193938506,0.7141756414894082,-0.010416440756881768,0.44405960280872414,0.6651422399842216,-0.000535904221058877,0.34374571296864004,0.6132203021680087,0.010246236885286503,0.3705189415457628,0.5476875980225913,0.003930863760175156,0.39496491063273576,0.5132076240431687,-0.005744989105776857,0.4156180657556211,0.4931727550849434,-0.03974744238824979,0.3148377083349436,0.5925255764162853,0.008218772371014517,0.33635192171057543,0.49670699790432865,0.002608048987147246,0.35742905871812286,0.4361716089718937,-0.01510783392208231,0.3771588035929317,0.389700001709403,-0.038812592869358925
49242,BA_POINT,0,0.27143259285900223,0.8377137823882693,-0.021271752159213852,0.33990310444847516,0.807635479405033,-0.019601902245345214,0.3871213250499196,0.7598477968979391,-0.015618816111643292,0.4203501895629321,0.712557983360594,-0.01008094854495091,0.44574672571164,0.6635364666432916,8.125025176213864e-06,0.3457341707014501,0.61019507479944,0.010397575111943192,0.3730646581365889,0.5446735683701605,0.004217255729247608,0.3978207227280667,0.510148276635124,-0.005311943651211986,0.41874221862241073,0.4900073450744245,-0.03932012564636338,0.31696084679033043,0.5893385925798666,0.008198535544197211,0.33873228872077055,0.4935780688549266,0.00258144533376458,0.36002710570290714,0.4330879948992252,-0.015342978501458267,0.379984430750856,0.3866476764144432,-0.03885515053698037
49274,BA_POINT,0,0.27331464242150966,0.83565656296277,-0.021153056594066487,0.34123179566395895,0.8059425061818023,-0.01937589367537697,0.38860701744884074,0.7582912023392132,-0.015223249867883665,0.4219568574875955,0.7108006334002062,-0.009651041089226108,0.44714135401520433,0.6617105781913423,0.0006429464961236372,0.34756760527797226,0.6075863276503736,0.01061742251059032,0.3754235137235503,0.5419697812098003,0.004210409417000992,0.40036529633926793,0.5076753892486204,-0.005437279541073425,0.42159619451272046,0.4874447259855345,-0.039538481407936955,0.31897061300965696,0.5863822753357134,0.008173912584301194,0.3409221124192586,0.4906770467301358,0.002262419329011939,0.362364167844415,0.4302805525031662,-0.015923821718803487,0.38247271758766904,0.3837885955859766,-0.03921118692261866
49308,BA_POINT,0,0.2746827622350898,0.8338408784219739,-0.020706337370342148,0.3424600740395595,0.8040947203537671,-0.01893216775106589,0.3898089347293363,0.7567362090370505,-0.014813947737477098,0.42334892586472544,0.7094204191919362,-0.009500213312092862,0.4484461762354637,0.6601741337681312,0.0006570209141688073,0.34918965880161673,0.6051431444948716,0.01078424648396664,0.37746753722281307,0.5394805233397275,0.004317686473725306,0.40260722306193863,0.5052212793020336,-0.005234654584549414,0.42400993919934876,0.4850160041294158,-0.0393320867010566,0.320619463783046,0.5838692232074135,0.008128296067926376,0.3427774211995213,0.4880451821915427,0.0022094490058616814,0.36438898036890055,0.4276017556164246,-0.016139168573468084,0.3846232901609098,0.3810784478894509,-0.03919738782010787
49340,BA_POINT,0,0.2756110147712109,0.8323274386842344,-0.02031887952714454,0.34350814264000334,0.8023581651608823,-0.01847113544740041,0.3907841776220311,0.7552717248933672,-0.014330580282419424,0.42450731385233337,0.7081935933873014,-0.00919420299687659,0.44954805913336,0.6589964408798614,0.0008786490818752069,0.3504358508911622,0.6032138703398549,0.010987808175504153,0.3791304721820438,0.5375910171443773,0.0045237589998229875,0.4044301078066982,0.5033410861800455,-0.004953172476309576,0.42592783384772975,0.4832082397811938,-0.03891845681974192,0.3218753515573664,0.5818991576911445,0.008058242087056708,0.34427436997353306,0.48576287934240653,0.002344901714912734,0.3660267117819216,0.4252372212865815,-0.015941451714872643,0.386403019078267,0.3787832049458533,-0.03868345222920032
49374,BA_POINT,0,0.2764943016431711,0.8313280926481321,-0.019861536298030943,0.34430178674841627,0.8012066481717968,-0.018143480022730512,0.3915298966096488,0.7542142208685207,-0.014100759782957635,0.42529150357629725,0.7073363965070213,-0.009069034677812856,0.45034595205598615,0.6583696189819653,0.0008009033410464302,0.351466260649911,0.6015842626994962,0.011134947234487491,0.3804236745348044,0.5360648090501271,0.004531028300379478,0.40578909638291655,0.5020565747984523,-0.005089919603838951,0.4273689755857217,0.4819932466406289,-0.03900603861577431,0.3228757702423989,0.5802743605996319,0.00798898231744009,0.3454608961729946,0.48395863778636417,0.0023692511353426626,0.36732274676966875,0.42348410905670053,-0.016129181863021314,0.3878299254955391,0.3772030125402856,-0.03874648254752041
49407,BA_POINT,0,0.2768894372671431,0.8307074297535766,-0.01937693373269584,0.34492267706223095,0.800508701658928,-0.017699627081538903,0.3919922779024957,0.7537126371280137,-0.013699829227580708,0.42584182827302514,0.7069358591489765,-0.008727651712949595,0.4509472399887526,0.6578680780171458,0.0010594155000618758,0.35209680183581626,0.6007676538233848,0.011353689844684567,0.3813027636615807,0.5355595632282609,0.00476686402547738,0.4067223761301523,0.5012992846781631,-0.004762654423295999,0.42826378298284434,0.48094905898242507,-0.03842902708822187,0.32346804921737193,0.5794795053978878,0.007906469848328733,0.34622351287116543,0.48292983060873,0.002621850397867636,0.3682319790967958,0.422357016573516,-0.015880399311503934,0.3888385084296497,0.3760288735503712,-0.03816406044673826
49441,BA_POINT,0,0.2771552513670592,0.8307829132929125,-0.019803366191440793,0.3455659213719985,0.8005426715665528,-0.017999510367699995,0.3924637134886836,0.7534975154412417,-0.013757899122916924,0.42624509142739536,0.7065194419425943,-0.008514640234037654,0.45135139226413445,0.6574299261283162,0.001460712202944093,0.3524258838800758,0.6004152986530378,0.011537925633014652,0.3819360471891065,0.53523018232089,0.0051504591654807814,0.4075299516376881,0.5010097327085034,-0.004375221764707203,0.42913008294488453,0.4807704566738551,-0.037861399084517924,0.32381676820843125,0.5791911401573911,0.007907640081901474,0.34671197103110896,0.48250891356306436,0.002863990089641155,0.36887762314865247,0.421871526058648,-0.015680593939559593,0.38961128092012665,0.3757150892634995,-0.037800833489989485
49475,BA_POINT,0,0.27724856222722283,0.8311370437347634,-0.019806975525422075,0.34585288668141534,0.8007111820263441,-0.018035914818436728,0.39268050162133017,0.7536716495523952,-0.013856482281274212,0.42659485186658674,0.7066872613749678,-0.008651478093564048,0.4515849137266213,0.657441777015629,0.0011261938401522105,0.3526380921767688,0.6005236342051756,0.011566434289790322,0.3822861760558049,0.5354661287554242,0.005220867260382215,0.4079653930709385,0.5012998463512814,-0.004362711755962082,0.4295570716220972,0.48117163410358,-0.03773297199025914,0.3240340525939362,0.5792911941388524,0.007870480332580506,0.3470508517157868,0.48249683450569447,0.003027224498070194,0.3693048744741222,0.4218221410243782,-0.01555199439679538,0.3900839682118246,0.3757164159790522,-0.03760307423789919
49508,BA_POINT,0,0.27715885706785004,0.8316137055558954,-0.019924420139633164,0.34621109767330305,0.8005204655872007,-0.018071192558599174,0.3929783151001648,0.7537012842949313,-0.014123446165709982,0.42679943319576885,0.7069323219555042,-0.009192569455861676,0.4516491003004499,0.6574883794982455,0.00022264527388110675,0.35270298444164083,0.600699709614049,0.011530755647641128,0.38236615655433026,0.5356790615469724,0.0052250709645634014,0.408202088836481,0.5016736651898509,-0.004334063141370541,0.429864145514078,0.481919261857449,-0.03766017121803892,0.3240147014486231,0.5796891327364665,0.0078389610410192,0.3471389163598884,0.4827182644280572,0.003208657021981012,0.3695337366535776,0.42201588385336186,-0.01530224444750909,0.39043446745047167,0.37611391380435993,-0.03740232104078627
