timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
52671,BA_RIGHT_CLICK,0,0.2994502638950025_0.7280932704008097_-0.03402960392422626,0.3688787651436358_0.6758993346533425_-0.01840525271087985,0.41757690491354105_0.5959461198668964_-0.005226718035634732,0.45440511945268125_0.5243271494999554_0.011143926889262759,0.46849226226832136_0.4455901964917993_0.03022064593664283,0.3570586299936054_0.43140728180378063_0.01879800521808966,0.38065959438752756_0.32852077481791864_0.018799784283810184,0.40911250948507283_0.2779718909118816_0.012355287372359448,0.43461211987898135_0.24260235856505769_-0.01358579134896153,0.33251799804049165_0.4138999437105487_0.008935490281900067,0.360315546963832_0.30217058035924654_5.234148225785617e-05,0.39772617008967454_0.25469303803794324_-0.019491442842911863,0.433672860415492_0.23687968612230192_-0.03943592821433052
52706,BA_RIGHT_CLICK,0,0.2975254897414903_0.7285997660475154_-0.03308485223918874,0.36641652444019557_0.6780551973216731_-0.0177755695707806,0.41658952500085544_0.6002388013538748_-0.004278226015803317,0.45458246901337795_0.5312239690697215_0.012809214282482596,0.4684212030603541_0.4546534108650856_0.03299350998585601,0.35636106181463223_0.43064650420164574_0.01885271177473151,0.3794877880817384_0.32656185625112444_0.018464382490295826,0.4070478768316801_0.2750208952787912_0.011834497600228639,0.43215190941942044_0.23839811309601894_-0.014521386760113667,0.3315084231859639_0.41324777045343963_0.008919155697242657,0.3590640191826989_0.3011822984472483_-0.00027367231351851365,0.3960074598525624_0.25341297628206205_-0.020137752138480493,0.43156293046610644_0.23443713951521217_-0.040452764549842715
52738,BA_RIGHT_CLICK,0,0.2957312539529212_0.7291949225677792_-0.03155334412312285,0.3640434885741444_0.6809917810148397_-0.016646616528607057,0.41530939074882284_0.6058371077487492_-0.0027663098318076933,0.4545625876164794_0.539960445092203_0.015430183043837337,0.4691111601697646_0.46533328195668644_0.03707782297758404,0.355888134625122_0.4304845414464912_0.0189398945334155,0.3789186162953163_0.3250948691218407_0.01832899282437854,0.40593606958134143_0.27282687256840044_0.011657098710084798,0.4309232916422869_0.23515558897992794_-0.014831397165964471,0.330749645071522_0.41316928178862455_0.008878146489633115,0.35816063202172677_0.300476263829515_-0.000566625154834739,0.39478020389355506_0.25259141875682034_-0.020529802674376922,0.4300359369288849_0.23300347462028742_-0.041052166516773896
52773,BA_RIGHT_CLICK,0,0.29415165784449643_0.7299729095469907_-0.030407531017110953,0.36192195373544467_0.6841988422541936_-0.015885399576168576,0.4143911829195691_0.6112306603200932_-0.001670901897962634,0.4549229964237499_0.5483235725769057_0.017541488175201247,0.4704822009648675_0.47605949561005745_0.04060667550109342,0.3558053425046325_0.43035959060233764_0.018984308021275098,0.3788397894862958_0.3239546282171656_0.018205796321728175,0.40552153570924737_0.2714852510301842_0.011363010429974271,0.4305732556969472_0.2335382275544868_-0.015424201969393434,0.3304422968525057_0.4131452815595923_0.008874653432904079,0.357822980219127_0.2997054067201977_-0.0008471139723632746,0.3941433729289157_0.25222178898952613_-0.020973515339155167,0.4291501427468433_0.23263096797252086_-0.04166497599696557
52806,BA_RIGHT_CLICK,0,0.29280731799198206_0.7310343827065624_-0.029033672673738964,0.3601660570126325_0.6869356281017558_-0.014807553526672776,0.41370472952542886_0.6161611945158402_-0.00038437936577458707,0.455088949173378_0.5560759193904125_0.019908292598214014,0.4720753793593879_0.4856843226767057_0.04417535053128016,0.356023953445158_0.430782499752378_0.019038970412419552,0.3789244700720842_0.3231530319118062_0.018073696605760532,0.40509784327725207_0.2703290437387287_0.011180384118267595,0.430209357245012_0.23193980636304748_-0.015984128979117346,0.3305708725371651_0.4139607192566918_0.008805264953087484,0.35812610644817455_0.29905742263377233_-0.001184749381110987,0.39426025760636196_0.2518199293033458_-0.02135374293920133,0.4290490456244766_0.23240505447216342_-0.04221261987380537
52838,BA_RIGHT_CLICK,0,0.29145782567654466_0.7319534536406833_-0.0274927904115017,0.35868245884748695_0.6892192321185506_-0.01355916971915011,0.4129788986430024_0.6204423642735608_0.001169034688685262,0.4551278161761658_0.5634637743001718_0.022611041670390974,0.47343250431034056_0.4951134581261058_0.047942067276907065,0.356153465181511_0.43011926042392695_0.01921489225157604,0.3790997174780318_0.3217299267024644_0.018065635830083433,0.40502742017729787_0.2691794816435861_0.011095999953276873,0.4302590280399672_0.231075309770156_-0.016431736055827678,0.3305410889084095_0.4138171507112922_0.008810004034289293,0.3581930359897622_0.29799884442949715_-0.0014619551311857867,0.3944159806765355_0.2517627047074777_-0.021974316904518874,0.429100406791482_0.23394697539192447_-0.043133234574733996
52873,BA_RIGHT_CLICK,0,0.28978583318070106_0.7331611844861856_-0.02587978610641923,0.35765785396077154_0.6914983476928265_-0.012370143552248037,0.4123548655975227_0.6246593981250865_0.0024867187730581953,0.45521405003527776_0.5709427928738228_0.024474189524133213,0.47521373087098673_0.5054983463997189_0.05036427584606179,0.3565290803670258_0.4309455985018003_0.019254399429388884,0.3798410044034917_0.3215910422301967_0.01812633631222959,0.40576779910265376_0.2687203732157936_0.011217170379262734,0.43112890836604056_0.23050410195736015_-0.016585654202156498,0.3306550798650546_0.41503498420657653_0.008767282069642205,0.35917175099830695_0.29748359826774934_-0.0014722171196085109,0.39584076293287573_0.2518856777010713_-0.022296803529718617,0.4304590921606331_0.23621292716012007_-0.04360540357775595
52906,BA_RIGHT_CLICK,0,0.2884838291174216_0.7344527986021321_-0.024336666419086193,0.3562624428270493_0.6940080830042673_-0.011273503676751739,0.4118317317381195_0.6289541673075949_0.0037084027760912095,0.4551974746549922_0.5783975987285321_0.026364320442501078,0.4768770293707091_0.5159956905932859_0.052914283731124945,0.35731387813563115_0.431846965089511_0.019255479397875502,0.3812709904448668_0.3224142136173788_0.017853791575380293,0.40731023008298056_0.2697351810952179_0.010912084566912308,0.43300065729624126_0.2318673602306678_-0.017037922587437023,0.33118489725080835_0.4160865761084711_0.00876750606371471,0.3604911230848699_0.2979065756604794_-0.0016904347355160628,0.39739908486984493_0.25343556032644543_-0.02278452105177172,0.4320416769191193_0.23923969511783605_-0.04441886959510729
-1,BA_RIGHT_CLICK,1,,,,,,,,,,,,,
53440,BA_RIGHT_CLICK,1,0.2552019817499174_0.7423839180370988_0.0079900869166351,0.32557272955151073_0.718600381133417_0.011191558392315675,0.382758024689129_0.6804293963721355_0.014856859403876368,0.42450363105771377_0.6705090684343307_0.021997128617595417,0.4569141486503495_0.6373314765499953_0.03378239515824935,0.35315571914857674_0.4592697744638636_0.016465272658624488,0.3892235708221298_0.3596199822565047_0.0110972646338777,0.4201211382285781_0.325377932979035_0.003373386455529877,0.45110424606737676_0.3091754284335927_-0.023300240871842168,0.3195506099544765_0.44608868520596107_0.008045517990979712,0.35550317769882356_0.3293393334248821_-0.008967692095790424,0.39240453381977314_0.31077779133154754_-0.03366415663729838,0.4247159936524525_0.3243013718838959_-0.05561717387925986
53473,BA_RIGHT_CLICK,1,0.2535291503165446_0.7423580573956825_0.00859098322673612,0.3238957349012031_0.7182462602595168_0.01114772880194153,0.38084763555254225_0.6812047221987216_0.014545967664740806,0.4224773042697703_0.6719985471287512_0.021091159436568245,0.4549971158677589_0.6389640138472655_0.032237460163464716,0.3516537025828842_0.4605796853757631_0.016172796411163204,0.3865756175505719_0.36161774970214594_0.010509611047350268,0.4165536919701916_0.3290495390044591_0.002419824991984327,0.44659180044124275_0.3148534748422111_-0.024645838985868664,0.31795735865297325_0.4468280065944869_0.007971280934407838,0.3526674318761609_0.3303291861612924_-0.00886700754464,0.38853222719543645_0.31198205390798095_-0.033949383311833795,0.41988806553658603_0.3265799839588379_-0.05585737655076507
53505,BA_RIGHT_CLICK,1,0.25215777478967366_0.7424981583722956_0.009366908669344372,0.3222439446886169_0.7187386464865746_0.01117535580490085,0.3790880343796864_0.6825013167642568_0.014078523108500104,0.4204936260619955_0.6734995735581035_0.019864208999049365,0.45318652473880855_0.6402433884879383_0.030183655975048206,0.35035441519893673_0.46119825800710773_0.015897665856557365,0.38434636645218545_0.3627706275552196_0.009956528943413815,0.4134508378878293_0.3310924203671568_0.0014308283482894575,0.442772083274442_0.3176617982758685_-0.025811782558781603,0.3165780620532227_0.44695117385316524_0.007926648281609638,0.34989321497686565_0.33087553297673294_-0.009001543264391657,0.3847683715161758_0.3123722937840386_-0.03432621118495135,0.41545742255828194_0.32728552494783203_-0.056174291209484126
53540,BA_RIGHT_CLICK,1,0.25018661397579717_0.7406783334071261_0.011270383447306782,0.3209677405230035_0.7180436620546772_0.012462023590358516,0.3775950770761216_0.6824839001483134_0.013492205054869541,0.4184858270199455_0.6743759904619309_0.01679581105929351,0.450774316255204_0.6405247984520938_0.024449960754541127,0.34935033084613065_0.4604127964214791_0.015687053452553175,0.3839700583831534_0.3623300755953537_0.009526529571719426,0.41387486518025857_0.33081720125496816_0.0011465826932513933,0.4441327216560984_0.3181383421241128_-0.02560006937783774,0.31497373714105226_0.446442252883344_0.00795248097486943,0.34842184994703823_0.32984887532547813_-0.009310443314554403,0.3829743720958295_0.311418840657724_-0.034593639231278644,0.41361212930982444_0.3268013928281387_-0.056469850171490504
53573,BA_RIGHT_CLICK,1,0.24828628244307366_0.7393700068517385_0.012070150732912564,0.318820088471717_0.7175695593701517_0.012699010923983591,0.37563845723355965_0.6829979090361922_0.012711251426784429,0.4162843281198627_0.6750166848751905_0.014737795891139794,0.44819472771005003_0.640389115666735_0.021254176987193084,0.3476252834928988_0.46070252941738044_0.015457784673072355,0.3828377119077099_0.36334210355565916_0.008970744340664116,0.41322577047825226_0.33199612579203_0.0005721880439062294,0.4441153635450478_0.31909034532061287_-0.025921685388897393,0.31312216746056826_0.44573152580978803_0.007904745211662054,0.3469427292671704_0.3303524650903996_-0.009692473997785339,0.38126498523312113_0.3117049649326429_-0.03492803967519931,0.41209027331594733_0.3263333168782489_-0.05672481948445956
53606,BA_RIGHT_CLICK,1,0.2467479868118503_0.7378626851498173_0.013239474344188328,0.31698151776452577_0.7165596004761629_0.013047618532563797,0.37363686728068324_0.6832356189464831_0.011774765172837761,0.4139241321221262_0.6753606665494445_0.012075385333517305,0.44486743244422416_0.6396914609713458_0.01710468140680159,0.3455052777872848_0.46042466033848506_0.014948335222798554,0.3808249705134116_0.36384042278517065_0.008144485496716473,0.41107557454490956_0.3330616575992612_-0.0005542768285163738,0.4420403603608033_0.320755643699575_-0.027134319954088954,0.3108482831894934_0.4444719653854556_0.007747639933098316,0.3447584084770603_0.32975147547502964_-0.00998975836444989,0.3785346870657389_0.31074821471917036_-0.03526743429123824,0.40935698876002713_0.3250589988356985_-0.05722771520861562
53640,BA_RIGHT_CLICK,1,0.24466897951639005_0.735970432619976_0.01411496425504236,0.3148758180877345_0.7148520204573768_0.013101076872655194,0.3714387263265303_0.6825594095210477_0.010749508316706489,0.4116041217911458_0.6742290869047167_0.009817546809847444,0.44124642040644446_0.6371888787303848_0.013536140183119496,0.3430615865982666_0.45944973126532546_0.014497319406189894,0.3784963268517083_0.3639182621287408_0.007356851333965281,0.4085407772762323_0.334071486990969_-0.0016353787577540477,0.43918798477606946_0.32340576494058654_-0.028404334336894058,0.30824976755615713_0.4425344071014553_0.007626213344529439,0.3417412477415024_0.327848743456043_-0.010008787637623908,0.37479452292415183_0.30817297911443237_-0.03551023246621661,0.4052808998363756_0.32267346554805104_-0.05762724229056499
53672,BA_RIGHT_CLICK,1,0.24259993161421067_0.7341520627822297_0.015015390116649855,0.3127928310983004_0.7132714393258014_0.013001637293107066,0.36943517290807176_0.6820303629096544_0.009218279024275836,0.40928150452520184_0.6730986487619021_0.006273641153284146,0.43720014116219175_0.6345701075199829_0.007947888858722465,0.34065503905591127_0.45839173233892055_0.013970837132865887,0.37604810623158025_0.36339713526146433_0.006333542592993911,0.40602474165779306_0.3343628285736407_-0.0030894969182325045,0.43636406351055285_0.325871705963776_-0.030259977102579518,0.30563104425618365_0.44014709402909513_0.007471008395230904,0.3381071259722089_0.32522806211903665_-0.010032734195926003,0.3704387744291042_0.3036543732150231_-0.03563191427211422,0.4006877039541835_0.31779293675271086_-0.05798948127713889
53708,BA_RIGHT_CLICK,1,0.24019209822544296_0.7328789822646632_0.016263062038960448,0.3104400224965908_0.7119917037105497_0.01267649959183276,0.3672943684518847_0.6813319190546827_0.00741787831013417,0.4068530896293778_0.6711264571946414_0.0023449874632423986,0.4335363246683398_0.631284237432765_0.001762760192240728,0.3384031437267999_0.4572545698196533_0.013216279555745683,0.37340630553427545_0.3632059982806589_0.00503583071841521,0.40268950663266145_0.3347544263530227_-0.004971973639894537,0.432403923185075_0.32721968885625646_-0.03242593929791597,0.3031009815116669_0.4376394328259678_0.007239321009378541,0.3340881065642814_0.3229958389965294_-0.010092331703931659,0.36516032616483496_0.2989168052088288_-0.036104000078999665,0.394806160105867_0.311267524632195_-0.05879109159061981
53738,BA_RIGHT_CLICK,1,0.2384849530897843_0.7319715016991818_0.01728927559967231,0.308148339389332_0.7111403156928966_0.012171964193634515,0.365111241583865_0.6808685910069909_0.005907403071920203,0.4044315953244892_0.669250871451819_-0.0011615044504113302,0.42960303129228905_0.6275595907595055_-0.0032955010651863,0.33630160152356947_0.45611207174546264_0.012412516859680624,0.37079791396668127_0.36263207128764363_0.0038511857844489654,0.3994179527144239_0.3344865116062524_-0.00663493428005299,0.4285440990220743_0.32761648413630523_-0.03426415265102504,0.30054818447271553_0.4348745486564041_0.006982975076982108,0.3297283268861755_0.31984438695650086_-0.010146594533467746,0.35966235002030794_0.29384724173633797_-0.03632614828536007,0.3887669492352826_0.3052697179097965_-0.05918847763498364
53773,BA_RIGHT_CLICK,1,0.23666684964834112_0.7307205433774728_0.018152867494546504,0.3061877787101808_0.710072597631832_0.011789872523349385,0.3631894309082358_0.6799645504446004_0.0046619249504408255,0.40218542728345613_0.6674286569850636_-0.004155139555907831,0.42674955011584725_0.6247805980226435_-0.0075963566636495896,0.334103178258269_0.45415509929090137_0.011723772058892417,0.36820883488504547_0.3612631840000246_0.0029086211687006825,0.39619211039389024_0.33311478277705214_-0.008021657493698764,0.42496614646047254_0.3261333117253955_-0.03592707646289919,0.2977641372350023_0.43178679874949466_0.006781719175059578,0.32532496983947634_0.31545410115036004_-0.010051780880804426,0.35416464487830696_0.28772161701272764_-0.03637204372794703,0.38290962963015424_0.2984067497554648_-0.059483450603165136
53805,BA_RIGHT_CLICK,1,0.23520436199139325_0.7302509137096993_0.01845125038506439,0.3046026587477162_0.7091690228533905_0.011089825054964909,0.36173669844935175_0.6786350314689616_0.00367620870443988,0.4006416576188487_0.6642072197355424_-0.005892296974163521,0.4250970544908712_0.621070530206445_-0.009860993817285944,0.3319600492918722_0.45143874637150283_0.011247806545105116,0.3659670784938213_0.3590824590118483_0.0021967099599582572,0.39342011754866324_0.33071151559084344_-0.009221599361887113,0.4218356409957401_0.32327507808743927_-0.03730689332802657,0.29508565056063063_0.4280467814716722_0.0066230908162029445,0.321163799247283_0.3104311749022216_-0.009838506234737688,0.34903460725243807_0.2803595050092605_-0.03629234774042189,0.3773332447903203_0.2895434735539141_-0.05969541426633033
53840,BA_RIGHT_CLICK,1,0.2342154597173593_0.7299005896332258_0.018695479067817135,0.30328688502238865_0.7082329691372046_0.010453925268619449,0.3606096851831264_0.6768123988209518_0.002996286034367944,0.3997017683253036_0.6603205320483522_-0.007105238512596503,0.424613719184738_0.6171716659788157_-0.011300713932384054,0.330015275494594_0.4485482386896095_0.010793464121029009,0.3640004086389444_0.35634078868164665_0.0015335853093896405,0.3909303684644372_0.3270367577435946_-0.010379666774742235,0.41904143884105627_0.3180454224343222_-0.03862525648609451,0.2926496659734832_0.42443545750880446_0.006488301689555794,0.3172518876243737_0.3052705704912353_-0.009762850128056569,0.3442478893923435_0.27260018459288815_-0.0362983134836278,0.37233540901317974_0.2790378074504998_-0.059802674501214285
53872,BA_RIGHT_CLICK,1,0.23307725707137278_0.7292556572343822_0.01779638662549242,0.301962957620038_0.7070058108108623_0.009467636634325339,0.3596447744373947_0.67453931839453_0.002596355700319978,0.3993616296184338_0.6561363313393654_-0.006600579440944207,0.42549207607868644_0.6135721969226094_-0.010141072564020952,0.32813565422402907_0.4450683206040924_0.010598866531694118,0.3625004222309035_0.35275800854312617_0.0015022506470707335,0.3891335479110456_0.3222771560956936_-0.010754083346742337,0.41711169397293046_0.31143898963889455_-0.03929954271901172,0.2904730991537561_0.42033744924946_0.006487641960982919,0.31415335274132944_0.2999192738330212_-0.009439266103459965,0.34057661642453463_0.26441803531907826_-0.03591260412933999,0.3685846963626129_0.26804862345521185_-0.05957409202978918
53907,BA_RIGHT_CLICK,1,0.23216524656171555_0.7284374323197934_0.016795775768060562,0.3008077270503151_0.7059081411947714_0.008629405072860204,0.35919781632458925_0.6721641585921194_0.002399870533804872,0.3997296844587546_0.651452563110738_-0.005773349261564265,0.4263416989641455_0.608457554786928_-0.008708564752495448,0.32652429929818383_0.4410991358533911_0.010499583394880442,0.3612303916863952_0.3480722572831093_0.0015531728788397534,0.387634752328394_0.31647771404662933_-0.010819333097472149,0.4154794984297635_0.30396023750274165_-0.03962497910967288,0.2887528861375801_0.41571651358352796_0.006536605218533231,0.31180007009818445_0.2941727967100022_-0.009148002269231138,0.3378050247813971_0.2559789534971144_-0.035431823925992444,0.36574982119417054_0.256780315838373_-0.059018631457693656
53938,BA_RIGHT_CLICK,1,0.23149571367545888_0.728226358628967_0.01401388861886587,0.3000195007892694_0.7048715286723699_0.006706074731772966,0.3591359186747532_0.6698671114997026_0.0018322030934181041,0.4003135446441827_0.6466773207217448_-0.003928777997718056,0.4268812786735747_0.6032745277162612_-0.0049312995387364705,0.3247913157260074_0.4378050138771862_0.010595060755058408,0.3596379247707013_0.34451031418067446_0.0019262855350320994,0.38591837138748025_0.3115389331696765_-0.010468126427041974,0.4136917251933958_0.2967269210812949_-0.039458958316730006,0.2871511717488092_0.4115322228983776_0.006666425548580132,0.3097991228033248_0.28866562493933656_-0.008591321589440391,0.3356055553742815_0.24796577426314564_-0.03452136460687367,0.36360193501167193_0.24569552890627885_-0.05799600853872878
53973,BA_RIGHT_CLICK,1,0.2315577669814743_0.7278902132802794_0.010371139889176102,0.2994074091412422_0.7039746231454155_0.00440288403211103,0.35921751289199677_0.6668781862700746_0.0013121195818969588,0.4010063078985737_0.6407324715638155_-0.001426743904770057,0.4275943478900317_0.5974464563748217_0.00040615606202687535,0.32348880452439416_0.43501110237601043_0.010937425390278723,0.3585658977351096_0.34170490885911176_0.0025476763724760583,0.38478221893958936_0.3071363436792959_-0.009770723554219792,0.41245237855826583_0.2895521949766082_-0.03879805794071082,0.2861941865960536_0.4077499387038339_0.006855720414290303,0.30879632472428825_0.28408652741347484_-0.007997527207446327,0.3344271012932912_0.2410947432718294_-0.03334051743146298,0.3623534656385795_0.234863696512932_-0.056393650168995724
54005,BA_RIGHT_CLICK,1,0.2317552291453296_0.7268141309017808_0.005269806579919984,0.29935400605978946_0.7022905140413873_0.0010788669671858639,0.36014179252490114_0.66294156917292_0.00012208348003935662,0.4024770889271201_0.6330488836116788_0.0008097822944159185,0.428728520151625_0.5887870191113931_0.005625643395535197,0.32247965560376823_0.4323856700401516_0.011406021631078265,0.3578965373771594_0.33916564889858397_0.003491510953861584,0.3842461359552757_0.30306834122456466_-0.008742593624374064,0.4119223246472261_0.2826413973997436_-0.03747819028863052,0.28560566599208337_0.40431676128487504_0.00716461166178741,0.30824042629745124_0.28043881216553634_-0.007077021487960999,0.33374168108231667_0.23545862838440076_-0.03187157809731578,0.36163525516352785_0.22553553423671283_-0.05458045363014592
54040,BA_RIGHT_CLICK,1,0.23241223578456355_0.7253529866214491_-8.75996580343803e-05,0.299471506840248_0.7004780125056929_-0.002541525225937741,0.36099913806044825_0.6590974760719785_-0.0011106951992677701,0.403675654219699_0.6255776934104917_0.0030553781374164325,0.4292030269119341_0.5804082034887299_0.011003259271901485,0.3217431467852607_0.4305166080745865_0.011959798984778995,0.3572663253893221_0.33739864117392093_0.0044451440424586215,0.38373478866038446_0.2995084356539834_-0.007503193188254669,0.41132453993933854_0.2761411201819104_-0.035978336185763196,0.2854694521032828_0.40157652552112516_0.007444413895889584,0.3082130592786989_0.27796865231917534_-0.00616111156416717,0.33352771504979806_0.23090161168426623_-0.030586411356903834,0.3611867923304378_0.21690990917991287_-0.05298549520640098
54070,BA_RIGHT_CLICK,1,0.2331597938919331_0.7239243618389684_-0.005297971827238509,0.29992814808389273_0.6985502919701916_-0.006106094965219798,0.3621050901438695_0.6554632053906639_-0.00253266981927292,0.40493999217916493_0.6186194342198179_0.004742416213660869,0.42992980553414023_0.5721768878985585_0.015351009130892466,0.3212681660717022_0.42951126099847237_0.012473398727618119,0.3568997769633742_0.33644709020048935_0.0053325824976654754,0.38349352770183665_0.29687328189797313_-0.0062406862823523165,0.4110179258662658_0.2707168505083976_-0.03446393930955721,0.2855840460938659_0.39984279795634414_0.00773672372488933,0.3083975586671608_0.2768073378175595_-0.005274317539316677,0.33357448660740435_0.22773047811866087_-0.02929376149175781,0.36104674726843355_0.2097067248273745_-0.05132629742358941
54104,BA_RIGHT_CLICK,1,0.2340635376997205_0.7222251122586503_-0.01002418840920902,0.300658217662976_0.6964010541556821_-0.009225837547683956,0.36335893569198463_0.6518317712255255_-0.003670675688487184,0.40646849111691286_0.6120697555400694_0.00603492903368428,0.43116500197812396_0.5642660254708244_0.019012642312381516,0.32051350670379736_0.42854078174608934_0.012984259353035658,0.35663369409877554_0.3357199551994845_0.006263100249822292,0.3835361182144021_0.2943646037593453_-0.004984505379069415,0.4109511624398388_0.265559721628146_-0.032852329355827915,0.28542157900193904_0.3982517474822018_0.0079091529132029,0.3086541095081152_0.2760616658663828_-0.004447099071011752,0.33415282792575507_0.22502517324352492_-0.028088546466813233,0.3616841800222359_0.20337110252768636_-0.04974442736414924
54137,BA_RIGHT_CLICK,1,0.2349445476394822_0.7208290557378589_-0.013979818185138517,0.3012508265927679_0.6945052103136815_-0.01196730854837437,0.36457873461888013_0.6484113536602605_-0.004359896487793837,0.40788095224678655_0.6053737399941893_0.0074456466051479545,0.43223603939187116_0.5552389617340814_0.022660506692197997,0.31963861979899677_0.42828272629561415_0.013464509189887024,0.35596361249795355_0.33544480580768943_0.007055825506254318,0.38306918378279486_0.29243657779812565_-0.0037466212343125085,0.41033900583764377_0.26132876864220034_-0.03134687546281175,0.2850922158706949_0.3974111599867991_0.008049965668706145,0.3087420422794963_0.2758406494884554_-0.0036788018554574733,0.3344999394951451_0.22288044986458008_-0.026989620265949366,0.3620263153083771_0.19779875470472053_-0.048245456942779666
54171,BA_RIGHT_CLICK,1,0.23593175047730844_0.7191590674967814_-0.01747775485910401,0.30189057292582566_0.6925376380232842_-0.014289466819988406,0.36558195017374184_0.6452010673146525_-0.005071859961193016,0.4088709694447529_0.5995815871529748_0.008540848021709154,0.43302741150197654_0.5478831168474396_0.02560196354124314,0.31891057092235786_0.4282051531377029_0.01388718683780287,0.35548511934368454_0.33524284186905196_0.007811241558873083,0.3828079433091949_0.2907318178186397_-0.0025924972578643597,0.40995824380700163_0.25771906428452596_-0.029836158630356442,0.2847993283548964_0.39700090274377275_0.008194848202358124,0.3088028338720437_0.27599275865784195_-0.003006347577581921,0.33487707314000037_0.22138659117485193_-0.02588197297858286,0.3624367685133338_0.19342907343922197_-0.04675052235830852
54204,BA_RIGHT_CLICK,1,0.23662258095817124_0.7176495320201912_-0.019912673817455175,0.3023288595838704_0.6909969111083246_-0.015973723059357577,0.3663613781340649_0.6422999701389536_-0.005717715744528144,0.40997342803497405_0.5948769353527205_0.009054469863576277,0.4344888528198979_0.5426182219554297_0.027235703938272526,0.31831318297613703_0.42807888848802184_0.01407353380728606,0.355066049433459_0.3347788963551964_0.008286096721238635,0.38248499877043335_0.2890100958641037_-0.0018994597601698904,0.4094587508359303_0.2545649455222787_-0.028835333428466524,0.2845643567307006_0.39665313470493646_0.008274063286336612,0.3088913307325074_0.2760481179446452_-0.0025116094436725927,0.3351170654066842_0.22000281975956842_-0.025164348538772967,0.3625973201603985_0.18984218696449712_-0.04579082664099557
54238,BA_RIGHT_CLICK,1,0.23717685168803815_0.7164088826657136_-0.021743777919911864,0.30253194953309365_0.6894587007998066_-0.017282264332343242,0.3667871522909586_0.6397615473658931_-0.0061542112623476745,0.4105195286943062_0.5907678526797594_0.009536824365458954,0.4349460462737864_0.5379248554841132_0.028716357368681375,0.31777536995116107_0.428120766983197_0.014206449583441763,0.3546399679475698_0.3347974053093311_0.008651379203277224,0.3821823092046402_0.2879775430914294_-0.0012107702996577477,0.4090540662224095_0.2522134132173301_-0.027870781355447936,0.2843399371515283_0.3965223046790035_0.00834012613070198,0.30892763501294684_0.27648909812692585_-0.0021523655244891607,0.3352902181918177_0.21941185070111024_-0.024621507152761384,0.36273116761933133_0.1874345839794041_-0.04509192535278975
54271,BA_RIGHT_CLICK,1,0.2376298675999728_0.7148191007996241_-0.023266567114276507,0.3026679808720499_0.688088896102797_-0.01830437185396282,0.3671217992310671_0.6375440201116476_-0.006684590895559292,0.4111426677762305_0.5877836761600734_0.009630673519771949,0.4358984239903121_0.5356826659310222_0.029512782349946934,0.31758511763336844_0.4275993684178717_0.014252740955567956,0.35448618981787944_0.33392444897242524_0.008944195274891372,0.38200259937787234_0.2862389597222433_-0.0007415553256865864,0.4087131166311106_0.2495957511255456_-0.027234775281625885,0.2842462262162025_0.3960610975941397_0.008399374219752854,0.3089704471102415_0.2767020438156429_-0.001981473627820394,0.3353103596349361_0.21867424307690994_-0.024315033852931153,0.3626733612576355_0.185100281300192_-0.04469801051614904
54303,BA_RIGHT_CLICK,1,0.23807384034519888_0.7140469768066915_-0.02437726722024506,0.30281494695540667_0.6870474356230823_-0.01897262455645822,0.3672701584819911_0.6356325738392571_-0.00694757761127623,0.4114810630845098_0.5855218146425059_0.009948689454397882,0.4365614897415661_0.5342547914400387_0.030283678138067597,0.3173826273403374_0.4273770971493822_0.014357578807049276,0.35416220429380246_0.33346228518921645_0.009184061399604412,0.3817047475492492_0.2851676156461418_-0.0004538558185097794,0.40836915920988726_0.2478573002488862_-0.026732253497185627,0.28417640134878597_0.3958367864386541_0.008440579023343331,0.3089585151093053_0.27708208950693636_-0.001753876438247984,0.3353852310482504_0.21830791579426873_-0.024083747565647993,0.36280086370779907_0.18353757982416544_-0.04437662015913505
54337,BA_RIGHT_CLICK,1,0.23832600681404667_0.7132018024460246_-0.025534921414555118,0.3028767358350468_0.6861756076667094_-0.019780733061819256,0.3675413860896396_0.6342367166489203_-0.007133642328316944,0.4116427564753746_0.5831446865543978_0.010183759004752895,0.43596273234729954_0.5304418699753037_0.031209057421533487,0.3171775111454175_0.42685223805085043_0.014494123202938462,0.3540006661640764_0.3326060908543151_0.009531030683919217,0.3815125106744397_0.28382948917867185_0.00013120995879195373,0.4080489440823874_0.24605920140516366_-0.02606822075672334,0.2840490456834447_0.39539620956550464_0.00848236174593926,0.30887117948665993_0.2770681293196299_-0.0015820164128206775,0.3352967006924822_0.21768585719062128_-0.02375253963462594,0.3626950957971719_0.18191363791595774_-0.04394412120627227
