timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
73590,BA_SCROLL,0,0.24581280440073267_0.7846322685488398_0.00043419860065162724,0.3072118764953012_0.7431697860856893_0.00851936114619476,0.36317389044705944_0.664918133168638_0.016725904893783623,0.39917306686771215_0.5958362477308762_0.02441618209249283,0.43120869574483134_0.5305052650970723_0.030171794941275195,0.3135696568061011_0.47594828369109227_0.024153059603922937,0.3503360390739697_0.39580342921493383_0.015177885208234976,0.3820544351900368_0.34487728033946197_0.006898954001475845,0.413353369782817_0.3064995229981617_-0.016757712178960812,0.2829941233549342_0.4611333256312119_0.007404335767231961,0.3349209561666_0.3816411834339339_-0.00839949950014901,0.3780287131701943_0.339937228885139_-0.02559723703481418,0.411508849065688_0.30448198413947963_-0.04140908552073334
73624,BA_SCROLL,0,0.24524684917911732_0.7853360319144198_0.0005407852660431905,0.30652725146899185_0.7440251720349028_0.008492270392499784,0.3625671413226439_0.6658952780955795_0.01652258308880162,0.3984259135352159_0.5966400708584986_0.023989604335359776,0.4305300857824953_0.5315069876513884_0.029658658902048173,0.31293066684159415_0.4758828001172415_0.024095685984415513,0.3498412740291801_0.39655500056646614_0.014929624012077484,0.38162957586961976_0.34577077034700904_0.006502526591149549,0.4129908213221643_0.30739462143121365_-0.017313955307829677,0.28232945963174705_0.4607486204582777_0.007405688980382744,0.3343287396208563_0.3820666942103735_-0.008582375879568671,0.3774309575585554_0.3406177194331844_-0.02575398235255609,0.41093089445526343_0.3049384840019524_-0.041596784455481324
73657,BA_SCROLL,0,0.2445150249956834_0.7850128884320791_0.0012602334901344334,0.306004847659187_0.7437979231198656_0.008873584047812159,0.36229425046312913_0.6657974082941821_0.01791575290483341,0.39819772774589735_0.5971771642231148_0.02689825111336076,0.43081718653065937_0.5334989088695848_0.034397776802539116,0.3121060736477596_0.47407357231387076_0.02400270985024985,0.34972085929406854_0.39483326198500274_0.015184895484419373,0.38211302525296204_0.3452045989321788_0.006945841582558616,0.41386055185028825_0.30780279450367454_-0.016321922803583383,0.2809332646086264_0.4596059800210259_0.00750331654680734,0.3329521348298485_0.38923079753748824_-0.00948965842364853,0.3713170146964415_0.3592844988039938_-0.02552141844220265,0.3997612537073687_0.32938238681856635_-0.039359980235817556
73691,BA_SCROLL,0,0.2429049618052473_0.784276308632321_0.002290438790889705,0.3058847451794279_0.7424963076845827_0.009530377627100893,0.3620439539231309_0.6654562798114627_0.019790945352888945,0.39807623215208593_0.5977411997050606_0.03115578384166212,0.43173228478132075_0.5355056610045119_0.04113520056419316,0.31049252212049344_0.4724870787907329_0.023863452267311545,0.3496810863534067_0.39455690599951654_0.015470684598900244,0.3828958695450973_0.3472827253569858_0.00724340722715224,0.4149404822479003_0.3121129378696328_-0.01588818219475956,0.27862196859951405_0.45909486659547977_0.0077449938617783,0.3327793423510309_0.4033163983411173_-0.010396393496502442,0.36369243312060234_0.39993104419166314_-0.024000926605759497,0.3836655987205184_0.3885649657368966_-0.03318888021335803
73725,BA_SCROLL,0,0.24100489672080916_0.7835954443744237_0.004309925008632441,0.30557366328145125_0.7413034168828347_0.01096100140864559,0.3612307306033332_0.6665045020558047_0.021631873966675475,0.3976176288739057_0.6005684480452984_0.03430587811045052,0.43236471633671436_0.540964634127401_0.04544734454482987,0.308645080804839_0.47192171349912376_0.023724657866686608,0.3500770862992171_0.3959107010958474_0.015429181679898395,0.38462939662294005_0.35113624555505885_0.007007158762259207,0.4174663471134753_0.31886436581770944_-0.016202224589769137,0.27615625617691353_0.45920786220376725_0.007904334244142948,0.3325795784931752_0.4182340064673885_-0.011327921238509023,0.3564082209124517_0.43715591495080364_-0.022547175520180415,0.36887954456822686_0.439795713911081_-0.0272139257019822
73758,BA_SCROLL,0,0.23905619785035645_0.7833360446398588_0.00760533939307348,0.3052466739551628_0.7407318614283259_0.01306008446617848,0.3604700919709173_0.668698417947897_0.02315381155127007,0.39747398352743885_0.6053003943271995_0.0359191403807974,0.43297084506796774_0.5479506619032086_0.04650190072322046,0.3070200592517966_0.4721927236301859_0.023442935505175615,0.35028914897406604_0.39905843014700265_0.014958949148507036,0.38610851607764896_0.35795283375293074_0.006325345807109611,0.4197399593951107_0.3299386186612477_-0.01680949046006528,0.27389697001607005_0.46039925780729485_0.007998439869889401,0.3327000165256956_0.433261109116019_-0.01220419020411746,0.3503605046951256_0.46974661163364706_-0.021190978116606675,0.3564805887795815_0.48236732188036024_-0.02179722355413947
73794,BA_SCROLL,0,0.23655895733710128_0.7839651833299902_0.011094185704035888,0.3041627231706305_0.7409208148605868_0.01573665955387693,0.35856007788352706_0.6751146934876512_0.023292910939166692,0.3951586425790922_0.6166204910522748_0.033239325366161365,0.4266037888244548_0.5596385294004966_0.03956806041450624,0.30483004333497_0.47259973611697836_0.023414498812885307,0.3496974332234423_0.4067936529730404_0.013784385728717739,0.3863076733910651_0.37066587255883265_0.004882011074093451,0.4199546200086118_0.34741540417773165_-0.018213596155569774,0.27093716276670127_0.4608253440605484_0.00802490742135746,0.332640959761389_0.4485843401927481_-0.01251051086948217,0.34529682350822144_0.4991008338282495_-0.019145498793772857,0.34632429899035533_0.5179870367302098_-0.015580158365635186
73824,BA_SCROLL,0,0.2346715557088534_0.7834025486567902_0.016806630934511287,0.30303388623151173_0.7421255135446585_0.01980200598615918,0.35689553025382786_0.6837863463123377_0.022771743445165752,0.3933589291961779_0.6315124949650803_0.026094207053774278,0.41865611250525786_0.5767595047795526_0.026104343951951058,0.30530705358124505_0.4707731773556494_0.022489908831859605,0.3525855003278383_0.4133205644301291_0.011343532409573313,0.38959142703720817_0.3865348533510212_0.002069255318854229,0.42252328372394576_0.37236354482732326_-0.020383724538744152,0.26971307049580123_0.46000010183230106_0.007807017663150651,0.3342661789590899_0.4621194896522149_-0.013627788990862378,0.3428646215015082_0.5243073937853169_-0.01712709575609525,0.34016290045784825_0.5446023893557865_-0.010218006120418
73859,BA_SCROLL,0,0.2329885842410787_0.787225187958025_0.02340815555670632,0.3003871424019574_0.7490525026249724_0.024194467832474024,0.3528459263087752_0.6983446469274946_0.021834377454573155,0.3889333472563259_0.6533247248996766_0.017470316199774488,0.4110272779093272_0.6050807138318819_0.011370681143769098,0.30822423144608124_0.47134675543317983_0.021078683235283675,0.3584579991087062_0.42844558413916556_0.008259026095314596,0.3942915212226621_0.4145590413188175_-0.0006273642328469145,0.423829443267151_0.41075666532963206_-0.02160572824339919,0.271207228504719_0.46058160393059305_0.007497085545682608,0.3376284068055776_0.4816615937092292_-0.015118934965234764,0.34310467546887624_0.5533626149145755_-0.01555540191901652,0.337908599670783_0.5736687860650126_-0.004700506127909412
73891,BA_SCROLL,0,0.22952906147703045_0.7921021589761917_0.03100662204916297,0.29616710408689495_0.7581299129428735_0.02934783177163451,0.34802806713115714_0.7153281442616612_0.022639790381474685,0.38331843741046845_0.6785921706095912_0.011009771512599742,0.40211850039371544_0.6377585808463894_0.00010497861462312706,0.31088519131683817_0.47673182853706514_0.019860264498421338,0.3631453885066305_0.45393041893715647_0.005475789117847898,0.3974731811771959_0.456514815376221_-0.002172207247979497,0.4244121845651979_0.4635907315099215_-0.019754205683556025,0.27296252862858905_0.4669303681740765_0.006797594434399366,0.3396413246971629_0.5028737591058721_-0.016109920148930364,0.3484269023395175_0.5780538257001235_-0.015405326805694328,0.3462509603469017_0.6019641464362386_-0.002729921060431473
73925,BA_SCROLL,0,0.22842016900431725_0.7969626910786585_0.038845964457949154,0.29364319931794736_0.7672684934379476_0.03463619978496432,0.34438729554757713_0.7316371220186735_0.024195273085819397,0.3783084259613948_0.7040644489396078_0.006039074171902304,0.391704079566071_0.6716070159298582_-0.008627194218973497,0.3152625384771308_0.4859308176727918_0.018415272703511544,0.36659085142038617_0.48239621817966294_0.0027343003416339705,0.3987674910934901_0.5005048830398074_-0.0033875597808893957,0.4235316106549355_0.5163147372312527_-0.016985127957413058,0.27558840764560805_0.4772727558048252_0.006188845222297477,0.34011841974117457_0.528725024569091_-0.017312745038574072,0.3499741387730117_0.608313328904978_-0.014686822670446577,0.349915857407923_0.6326632742412761_1.0226354894262747e-05
73960,BA_SCROLL,0,0.22693227000913313_0.8012914758762325_0.04601062292763404,0.2907136443561676_0.7751942035867228_0.039278818915438656,0.3406799457100649_0.7455284013617345_0.026428547989834718,0.3726998294341244_0.7266059559717547_0.003245945659734063,0.3814590609531956_0.7025481807408653_-0.014247455639155849,0.3193226017827575_0.4953868765427134_0.01707959510544382,0.369550300736605_0.512131657599608_0.0005649630995019396,0.39997857007282067_0.5449358478457254_-0.003844234807820037,0.4236371786492231_0.5695442376380905_-0.01362371912141598,0.2779578085978707_0.4871025497938541_0.005583180269184246,0.3404737088001418_0.5554266067409968_-0.01829161825490406,0.3530706570438763_0.639804166065114_-0.014777663173474268,0.3568169258383715_0.6673637107473911_0.000866762150047002
73991,BA_SCROLL,0,0.2256992858082556_0.8037180147044345_0.05204494758374542,0.28884835746338866_0.7791813299905025_0.04294731815668107,0.33846385054807815_0.7516571056261309_0.028384540471640726,0.3701474924840671_0.7377133641350088_0.0014967617491541327,0.38004182866902014_0.7197602667186994_-0.017907042060305394,0.3229442722221045_0.5029482308064669_0.01572270661719197,0.3726952537690631_0.5377447457307178_-0.0014212366126836046,0.40132409288801424_0.5831796848988947_-0.0042870698082692745,0.42368192443030384_0.6157878730969226_-0.01054696814648276,0.279868957697541_0.49576079569064363_0.005031132449175942,0.34088766955666927_0.5787415577621822_-0.01909422989855139,0.35540990478930634_0.6674538346182961_-0.014863695957022824,0.3618676489470644_0.6985785425076724_0.002039065042112492
74025,BA_SCROLL,0,0.2253688207412166_0.806976317681669_0.056589847019728426,0.28692996069948595_0.7850777257164927_0.04566739330698777,0.335737180892793_0.7615156111252028_0.029498461082146567,0.36596994677846767_0.7522595265474175_-0.0008707972685767793,0.37211897843433117_0.7380652648428551_-0.02225740850290435,0.3253495722309612_0.5098079016236281_0.014832734824240638,0.3744148504571145_0.5571045518870035_-0.0030058035201120936,0.40145080649310494_0.6118559022121761_-0.0047533498373228174,0.4226916628581469_0.6495900944293814_-0.008356992017682119,0.28107626223499815_0.5026383139435672_0.004649348246130171,0.340997037357753_0.5961966692329697_-0.019693453043062914,0.35660191732357155_0.6876458241185871_-0.014907887584175999,0.3648929040335213_0.7201632070835304_0.002807442409971732
74057,BA_SCROLL,0,0.22505527187541347_0.8085403436961165_0.05973423537525845,0.2859203959716219_0.7906979599539925_0.04746684892980042,0.33382013216349893_0.7714899132356421_0.02919710532392343,0.36232644780210765_0.7644523770782354_-0.00433654743991483,0.363742761797529_0.7500799713309186_-0.02746114015834155,0.3268324517644138_0.5138439552329235_0.014062103439188348,0.37528289888986155_0.5682245565219625_-0.004720834608577773,0.4014464327768814_0.629923135389736_-0.005555595848289956,0.4213085212311892_0.6708629405833306_-0.007709509024187504,0.2815650183672527_0.5066735297635574_0.0044950669007085345,0.34072158103518924_0.6049209856129688_-0.020245246731725876,0.35576466407545576_0.6990780364387297_-0.014895858173534343,0.36374821390331546_0.7300464000937044_0.004122075687392058
74094,BA_SCROLL,0,0.225644983443858_0.8098723168804162_0.06033866617610703,0.28485094866854815_0.7935667617276899_0.04752543639348176,0.330874775049952_0.7769757469260992_0.02740040505381648,0.3589503623146384_0.7703409744241241_-0.008684952823815257,0.3583777193123671_0.7545703862329783_-0.03347074890340664,0.32550773687654266_0.5152344001406235_0.013649401512794772,0.3728367569819149_0.5663399277340495_-0.005584934028548468,0.3989685721458063_0.6270791533389495_-0.0071655807044727245,0.4173061162632107_0.6700854282646992_-0.011158725829255247,0.2804461362929995_0.5073399067080322_0.0044946846239036385,0.3391915171570241_0.5998192686348758_-0.021117216462681727,0.3536205346279794_0.6965461596578808_-0.01548068964875942,0.36037560006476055_0.7279560038754702_0.003954536517893078
74124,BA_SCROLL,0,0.22506800301332613_0.8082158466683954_0.0582737896424981,0.28422396867833827_0.7929969058955186_0.04615801331366084,0.33018231129476816_0.7783388463468791_0.025307220891731777,0.3580451434531664_0.7697578273565295_-0.010521043156383443,0.35416505486922045_0.7515116623417903_-0.03625592513247568,0.3235634916424237_0.514554051007732_0.013647372481865152,0.3731445100128695_0.5652014873990316_-0.005479864217887298,0.3987455266524208_0.6260049536068286_-0.0075059828874764955,0.41486520055146214_0.6686067446922953_-0.010955611337289544,0.27830675983205283_0.5060567951326611_0.004788716782908922,0.3383782314639616_0.5922511067795437_-0.021490757556589475,0.35022397477574774_0.69400706885103_-0.01590426112729077,0.3536805049617816_0.7279398019559671_0.004010807911900522
74159,BA_SCROLL,0,0.22431038027969474_0.8039412777032161_0.05394183932403343,0.28343144845455726_0.7903188647051235_0.042713363772352395,0.3297915020452292_0.774651644055958_0.022457469642653306,0.3575292627556209_0.7634638231874088_-0.012048836103914586,0.35202926994289224_0.7410520308316844_-0.03806729553830018,0.31914628572459874_0.5140542725292081_0.014090069846425425,0.3681606373167074_0.5522189706618705_-0.00431260719939071,0.39685026787192446_0.5989657437196609_-0.008310073432707638,0.41695752527881624_0.6346475553397891_-0.016595862880599763,0.2739229201775777_0.5049045996765329_0.005287936697229771,0.33461097736210255_0.5744890806522117_-0.02051979692127866,0.34617243519741403_0.6774960875339796_-0.017337334418437995,0.34888952263512046_0.7173159977155916_0.0006365211330635083
74190,BA_SCROLL,0,0.22641890411351104_0.8010259970351621_0.04875838379986777,0.28311647805762163_0.7901018048301999_0.03893070751883178,0.33219403098951594_0.7674750307599032_0.019639256906902186,0.3595290859971908_0.748213766565369_-0.013606233339976,0.3512878882958513_0.7221116775751986_-0.03906642745885365,0.3179120860671668_0.5130163939449974_0.015047904325416861,0.3656270997505217_0.535746357445329_-0.003382160306326533,0.3957691270706719_0.5669555143826197_-0.009207666967220189,0.4179029149736481_0.5906644639877127_-0.02131687855740568,0.2727457463345518_0.5017538143714296_0.0057498118240237464,0.33092720595241093_0.5529754708167829_-0.019885215293141703,0.3425845488811978_0.6558953976494066_-0.018767239959352908,0.3445795956319001_0.7010327307667727_-0.002987733958341064
74223,BA_SCROLL,0,0.22735404304483714_0.7974165164887559_0.042430160162271614,0.28331666853580373_0.7881169863522581_0.03467490479415726,0.33443228062733665_0.7587724263985415_0.016348096380547995,0.3605778877285693_0.7312255251808536_-0.01535796806531805,0.3492132439672169_0.6998070402527553_-0.040792150107646884,0.3169202559928631_0.5112639833810957_0.0162064218802382,0.36333257927742235_0.5169432692562814_-0.0015606365921910484,0.39356343774776986_0.5313466728777083_-0.008143992069488432,0.4167141543170228_0.5426668546603239_-0.023105437356393983,0.2729581498783104_0.4976324914709749_0.006138211440730113,0.33011802861881656_0.5215100844666893_-0.018143644436814387,0.3487106966897209_0.5957779650578493_-0.02115971182689166,0.3579192843489192_0.6243138574192044_-0.01223184385154834
74256,BA_SCROLL,0,0.22825676267798095_0.7946799463796339_0.0373245385030282,0.28383851382377545_0.7837845880175061_0.03159299978666362,0.336665838215706_0.7464986869112221_0.014270772655738445,0.3612399271605471_0.710114661725646_-0.01677625897779193,0.34671663160794713_0.6745543419190012_-0.042062230155964615,0.3171327574046878_0.506135524854901_0.017243586473316308,0.36268387615081976_0.4952755874661824_0.0003466808936742243,0.39216967486366694_0.4954595638156249_-0.006734932139019701,0.41494227062387584_0.49498801406273185_-0.023507692256102126,0.2740245921358484_0.4903078340543129_0.0063818896922969975,0.3296832190338167_0.4900257388723322_-0.016029305660421052,0.35291144513482725_0.5398992947490687_-0.021820858547330665,0.36646974177776515_0.5540129810674284_-0.01820460135344021
74288,BA_SCROLL,0,0.22866107873483776_0.7927536659850853_0.032499415466338194,0.2844761517305597_0.777701679737125_0.028785707217874983,0.33813450873212597_0.7330287558567975_0.012416334048853759,0.3611547785185225_0.6882166297215507_-0.017753485526674006,0.3439252767219046_0.649168951421401_-0.043085309661308864,0.3161977539851211_0.5006543350584051_0.018052057916045472,0.3603071858835007_0.47504887630686926_0.0022248460167048215,0.38855145425021703_0.46299096924784294_-0.004924778878291873,0.41058215388237096_0.45210479280192806_-0.022915462673528324,0.2737459252631679_0.48300567571741887_0.006594754292647375,0.32760131727722425_0.4602223952589376_-0.01370766304230245,0.35404579252715807_0.4899190884233853_-0.02156952281136574,0.370867479575624_0.49154662848339825_-0.02203505774023813
74323,BA_SCROLL,0,0.22850454431664374_0.7915618891250433_0.027953304083466367,0.2844473585811793_0.7723883182770047_0.02598362659905184,0.33846873355163404_0.7189870486841563_0.010791132725037293,0.35993162291705194_0.6647597695174444_-0.018485718169635942,0.3399957611762603_0.6222612365956474_-0.043367265897496496,0.31511342608085813_0.4965141854577653_0.01867787137160324,0.3577926151237317_0.4571818403414549_0.003987722262811489,0.3848757231268887_0.43413221822359177_-0.00318443555800154,0.40615894705914385_0.4142801887261006_-0.02202145806616412,0.27317096673297997_0.4770208919399782_0.006707535686358081,0.32454512414190884_0.4338558630131041_-0.011495503125950114,0.3532283716258677_0.44650478930483983_-0.02077255753150989,0.37249929009513055_0.4380186538761962_-0.024780901588461256
74356,BA_SCROLL,0,0.2280018048039391_0.7901038785561992_0.023883145834064354,0.28418008210877893_0.7667507720761326_0.023466006009728344,0.3381436313172441_0.7058455952156357_0.009348602991705859,0.3582172433333364_0.6441560741092863_-0.01927018370137724,0.33632452246372857_0.59862603782617_-0.04362839995821632,0.31328603095334007_0.49226031835026685_0.019270234312849226,0.3545774811332566_0.44086380537443653_0.0055897833228682105,0.3805092163112644_0.40857356179696735_-0.001497468087419146,0.40088174987525094_0.38115105441944863_-0.020865968280362024,0.2717847258476267_0.4712847490591847_0.006834912748944178,0.3208385181176958_0.410580171424735_-0.009552933643948568,0.3515296191261031_0.4091532907582182_-0.01987105966585008,0.37277498482573823_0.39275575008917724_-0.026522292548387415
74390,BA_SCROLL,0,0.22725816202571508_0.788308533810383_0.02064965260828008,0.28380665161307905_0.7616023216861747_0.02137595124161294,0.3375251527611623_0.6946059948721546_0.008131666502480287,0.3566305132545445_0.6266958757898095_-0.019812229421982075,0.33324595258096823_0.5783083720127976_-0.043733681551617914,0.31182872825083124_0.48871554442363696_0.019676014438261176,0.3518876726488386_0.4271229166674081_0.006969830498741041,0.37678600249504124_0.3874094795301948_-0.00015230336455049017,0.3962329486901788_0.35380010336031176_-0.019922777146758188,0.2705764198802193_0.4668123558746214_0.006972323866137994,0.31762135002996905_0.39158024651097334_-0.007919457849416361,0.34990189554578605_0.3786120002823558_-0.019088240601437313,0.37261525701609294_0.3557901170009683_-0.02766075639245444
74423,BA_SCROLL,0,0.22660401568739033_0.7869560979070711_0.018221954372958104,0.28328914624926455_0.7581337288394183_0.01974535575203936,0.3369954654363163_0.6861860661919131_0.0071172017026937635,0.35526324048339636_0.6131589567391779_-0.02017124321838133,0.3306914247310954_0.5623727069791347_-0.04387487992604775,0.31104571480128756_0.4860612035442807_0.019961506971708603,0.3500070687182835_0.4162117567767671_0.007977055395162878,0.3740066897695468_0.3705704221022442_0.0008564617541031688,0.39269710857830276_0.3319941105794085_-0.01925441851668481,0.2699541945856635_0.46319138889204947_0.007055331949551212,0.3152618227321814_0.37649627933730345_-0.00665258401358384,0.3488443341436906_0.3544064311470578_-0.018462666332973658,0.3727904511382345_0.32676797597839913_-0.0284806005821032
74457,BA_SCROLL,0,0.22571784640096362_0.7860047071983376_0.016535960156667837,0.28288780794522767_0.7553012764751602_0.018531149104776705,0.33676600883701385_0.6799855875345242_0.006398821724970868,0.3541263638710921_0.6029456023954317_-0.02045199534718126,0.32837542114550256_0.5500789941546274_-0.04395001053778492,0.31016106095769874_0.48362019901668374_0.020204872940176064,0.34819228379313877_0.4077495238868373_0.008840017028265618,0.3715882310728396_0.3574036247644675_0.001692325477329624,0.3897883993717975_0.31514356870263205_-0.018727487667027504,0.26927744544361626_0.46020933894071175_0.007104888555732812,0.3138131235376128_0.36513279207412136_-0.0057738763787290115,0.3490047213699757_0.33717607842175085_-0.018224658090077735,0.3744373224489025_0.30675668310510706_-0.029284641159804878
74489,BA_SCROLL,0,0.22459581204050966_0.7856306910363802_0.015443626061239727,0.2821724644977379_0.7538526373147718_0.017758720994426987,0.33664012297232104_0.6765547909237681_0.006001033269182628,0.3536458133678393_0.5965184620684756_-0.020627968600781206,0.32669225309605904_0.54356606492972_-0.044192919492468535,0.30986420462019343_0.4813716431076952_0.020505356508845753,0.3474942400327105_0.40300303512318747_0.009401988989204902,0.37111251429400166_0.3503016739776812_0.002217793945096121,0.3894068322446304_0.30662859550165644_-0.018817869399884057,0.26891622501067003_0.45772670434119855_0.007092916590831635,0.3136472967732055_0.3574868724971114_-0.005263637419378015,0.35078965284556857_0.3265322874886824_-0.018347906037730295,0.37789444743093903_0.2952544752072302_-0.030000102530505036
74523,BA_SCROLL,0,0.22335220939154776_0.786517741668063_0.014477884930498511,0.28103058987287904_0.7538579835128588_0.017574949169503994,0.33648647939554177_0.6760588580686044_0.005887896126759677,0.3540999864753689_0.594600359731227_-0.02065423774035092,0.32647167423816925_0.5426603570745439_-0.04496831445673728,0.30950551946550287_0.48019049323524066_0.02094199389187866,0.3472590946571651_0.4025389179667141_0.009811708931995025,0.37233845294063345_0.3511377024405068_0.002537109044092644,0.39200138027400633_0.3105251755002937_-0.019148955802042254,0.26843581046622345_0.45683617175581104_0.007105898259371088,0.31261477807904114_0.35364214072458733_-0.005133977266816499,0.3513044012239036_0.32358319607599845_-0.018812730979571597,0.38002201412913844_0.2956289580115483_-0.030805108555623514
74557,BA_SCROLL,0,0.2222482746142972_0.7896206874750754_0.013827811235886504,0.28042524618648074_0.755349515567764_0.017719453556813675,0.3367236242722776_0.6787114615693245_0.005870658402643704,0.3551197509143039_0.5971996626323938_-0.020761515129099812,0.32659403903843887_0.5479553949964882_-0.04579360782130261,0.30847208277058347_0.4810091317250334_0.02133946174358029,0.34686624236238983_0.406701970106785_0.009923730973301403,0.37402345657781805_0.3599386729997687_0.002173207769312659,0.3954647042348453_0.325391826286618_-0.019944845684305008,0.26768555399546107_0.45763307238389694_0.007064292697739257,0.31260505469437305_0.35553883107370365_-0.0051962242386088394,0.3531291101495788_0.32921566603361985_-0.019250378069599356,0.38335862950323146_0.3068303291518534_-0.03128126073556632
74589,BA_SCROLL,0,0.22120583933979898_0.7947331109923285_0.014132831438145392,0.28006481180781195_0.7589248408401366_0.018442874686700406,0.336706404767935_0.6850992819034698_0.0058409418622669415,0.35550510964181303_0.605727373843708_-0.02149670058766248,0.326565884936348_0.5584004769430829_-0.047516417495598,0.30772513211307323_0.4823898601972264_0.02158309413174549,0.3467927513705332_0.41418473363433245_0.009647456553696055,0.37618772125590677_0.37611740177490655_0.0010805711702650382,0.3990606552755411_0.35209530969834657_-0.02135869039927735,0.2668608538847691_0.45931729217187284_0.007043296491012298,0.3124505293512016_0.3624946303515929_-0.006138343581465533,0.3527877977784766_0.34890685508870617_-0.02017399375225694,0.38155770457457006_0.33961896097811417_-0.03158899989666534
