timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
120725,BA_SCROLL,0,0.21633440825243969_0.8356191431497902_0.011129176959091637,0.2640579597406514_0.7980527392643253_0.013716118744339726,0.30170484763798816_0.742155828838893_0.01581988127335876,0.3277203890752996_0.7026558742537632_0.01590255829959631,0.3502937762387414_0.6638250647800594_0.02057306958021967,0.2716283938014345_0.6190081715648861_0.01559954062538119,0.29455394798278467_0.5556538425783406_0.008259026832812221,0.31466689253564584_0.5245201266228567_-0.00043110514938269847,0.33464322660382606_0.5015969494044547_-0.025091217221508644,0.24774828912930338_0.6141750493792069_0.007606018702994325,0.2727968346571247_0.5467692471650003_-0.009725251564886316,0.2964557325809568_0.5177154682957437_-0.026686179901577543,0.32057901505250386_0.49921677214754806_-0.04405602088366746
120760,BA_SCROLL,0,0.21767136611859147_0.8341606430224873_0.007461418783421687,0.26475227127495826_0.7942724793448099_0.01189155232813055,0.3023775170836266_0.7352625201267784_0.015548405180811643,0.3279665234146282_0.6922387183200943_0.01774681058144188,0.349017034645702_0.6503274320616269_0.024142489773291337,0.2704275898713936_0.6152961278013779_0.01660433389593579,0.2933479408721896_0.5498157519420059_0.009698073965257957,0.31398142810436813_0.5187301736211309_0.0009073856253668882,0.33433704117151913_0.4965253527211956_-0.023609441031368753,0.24659962941898228_0.6106443150160609_0.007934339639195234,0.2718924007014688_0.5393942242548274_-0.008743544931813991,0.2963752441381907_0.5105125540799543_-0.026012745114499337,0.3210977855016284_0.4933427747317409_-0.04333078281716346
120792,BA_SCROLL,0,0.21888768202718217_0.8335403579085905_0.00500092611770262,0.265531082948235_0.791408441010638_0.010366167937962968,0.30326475704458683_0.7298884089885382_0.014992812975597191,0.32862549801331875_0.6839249015245142_0.018312259587570955,0.34858142389919405_0.6393484853946323_0.025311733041014663,0.27042312443884764_0.6127321143191968_0.017308323654329123,0.2939183362564065_0.547302288080857_0.010410737714724982,0.3153910274169662_0.5172045072822198_0.0017097204152143174,0.3362405780093894_0.4965241356887668_-0.022499245611311742,0.24657139471922973_0.6077118550394296_0.008137797427494074,0.27222456504474135_0.5353301481950608_-0.00812794110425704,0.2974315875987606_0.5079496331458604_-0.026006654192872056,0.3225680484524959_0.49365544527596283_-0.04317959083426666
-1,BA_SCROLL,0,,,,,,,,,,,,,
121960,BA_SCROLL,0,0.18684391182494778_0.848437507908504_0.040072749059421375,0.24310848515354155_0.8216087927150189_0.03558075246453389,0.2890608170101071_0.7814074864991232_0.02398540570073339,0.32226386322474954_0.7573650971424477_0.0013731300912389226,0.35628076283759635_0.7358412880314924_-0.02223099016540172,0.25860245640115553_0.6024234987541903_0.018298733610388435,0.30740867368289293_0.6028927156892832_-0.0003962585472928424,0.334676838190989_0.6263235298554299_-0.01079345341063195,0.35938398685708295_0.6539987278953162_-0.03254337112333338,0.22984301880928248_0.5954835283498897_0.00615071088776175,0.28889257085296904_0.6279758805334839_-0.017630007430607646,0.3180934104881467_0.6807484965855163_-0.02471174262864311,0.34078787783521486_0.7265614013533234_-0.022077412300334574
121993,BA_SCROLL,0,0.18620602986679569_0.848217884668478_0.040934071442304105,0.24194859585064699_0.8214234439315367_0.03608310822439277,0.2873508460099717_0.7818164317614019_0.023855362286035322,0.3200334402235069_0.7578756606874385_0.0006585875218780095,0.35390833925109516_0.7372415414344102_-0.023460581846180936,0.2569372663103471_0.6024056511914626_0.018037119212529498,0.30448969453103114_0.6028875263188216_-0.0010450537319077603,0.3315773060096393_0.6256208727963923_-0.011904193723493049,0.3562664818497869_0.6532441340267632_-0.03389905890008577,0.22807313371445634_0.5954108252319442_0.006159643476845295,0.28583408293702917_0.6276908512354114_-0.01810656959986255,0.3147555222957756_0.6802149805493579_-0.0258103993567063,0.33718100603213375_0.7264629396327685_-0.023608899826229574
122026,BA_SCROLL,0,0.18520327072513973_0.8466444333146165_0.04136513138875807,0.2405638326875214_0.820778086009182_0.0361035022440917,0.28551912719211736_0.7820038746838713_0.023320260802796765,0.317691238110202_0.7581364112136777_-0.0002782784648202853,0.3514320565136386_0.738058821431067_-0.02469986821980745,0.25513532532874184_0.6022911300496973_0.01774024909955775,0.3012943744621815_0.6023218752268102_-0.0016826345773612303,0.32819148700818146_0.6243256338602828_-0.013186879964107855,0.3529771671082475_0.6518714755678157_-0.03574662010018642,0.22614888444539624_0.5951895248248377_0.006203992159677722,0.28222332118017446_0.6262075658989126_-0.01869429131488455,0.31096628950829713_0.6774488642269314_-0.02763603127258886,0.3334475788735586_0.7232880904299698_-0.02665001687560158
122060,BA_SCROLL,0,0.18429077395735483_0.8445028797586879_0.041740812083605486,0.23929746188098944_0.8202002519151033_0.0361293154599958,0.283828559829408_0.7824328264431115_0.022946974166147938,0.3155323099175592_0.7581723369787547_-0.0008065083819598354,0.3490709613062631_0.7381039866378041_-0.02564037111021257,0.25319883643486846_0.6025529090751582_0.017348193694929404,0.2979717278450443_0.6017618275740264_-0.0021426015497902906,0.32462756475913307_0.62281901901297_-0.014062843133159149,0.3495413267919142_0.6501889729423507_-0.037148621729172195,0.22415806329247728_0.5952481255018074_0.006248032940636618,0.27860997889886674_0.6247892424545427_-0.019174449484669787,0.30707173861499953_0.6750620805783225_-0.029148301949166212,0.3294796970099797_0.7207103978810852_-0.0292543096316153
122092,BA_SCROLL,0,0.18322088701675973_0.8425467360655563_0.0416777765019922,0.2377503791441501_0.8198066849534084_0.03607246211311765,0.2816507067788554_0.7827825085986421_0.02234826527270717,0.31286325900391737_0.7581329375609092_-0.0013746394076323827,0.346482869012967_0.7384126789228226_-0.026429932448205764,0.2510096166046361_0.6030577805987497_0.016850654140933452,0.29420066666362393_0.6018073993570422_-0.002506274652612994,0.32062146775808165_0.6215772014088013_-0.014959528175312415,0.3458723767049089_0.6484226984916674_-0.038705992590313695,0.22202329318521322_0.5955181658334223_0.006347280208834444,0.2746330938692918_0.6230211293762319_-0.019692532989282308,0.30281426960179275_0.6719683689723931_-0.030774622337073447,0.32541856381182593_0.7171977409695105_-0.03238504810907795
122126,BA_SCROLL,0,0.18234510527571554_0.8396953383000769_0.04202095624917257,0.23627140355030546_0.818703261933674_0.03640738074892002,0.2793542799559365_0.7826579202547682_0.02179144257094894,0.309880404461511_0.7578519606673186_-0.002073620129297282,0.343469705997956_0.7386457567895337_-0.027349087502906655,0.248620351832064_0.6032734701912801_0.016240394199549434,0.29015343818471995_0.6017897119241409_-0.003047335085974368,0.31637738317558156_0.6200502619128687_-0.015882846019520867,0.3419324909406483_0.6462501488636769_-0.040257848861555694,0.21954294129846813_0.5956627082877706_0.006363252720887213,0.2704151624008839_0.6209846048407073_-0.02021099499694419,0.2982282714362865_0.6686803684910554_-0.03242392325484782,0.3209047394028085_0.7136060912588849_-0.03581620203477823
122158,BA_SCROLL,0,0.18128443802611444_0.8378676564623577_0.042206160880037216,0.23419917509492122_0.8183410031969942_0.03665629730553021,0.2765543565914734_0.7828333369362366_0.02121741123029736,0.30674129628267927_0.7577485580510669_-0.002803491547640249,0.3402510438911535_0.7381793217249619_-0.028205349370916635,0.2460945830193774_0.603882637809213_0.015887575216817284,0.2858761444362495_0.6017069331898254_-0.0035339512925992274,0.3118453238034963_0.6184887969478975_-0.016814181249820797,0.33763874807020666_0.6439213436850578_-0.042049238880666445,0.21699845659445383_0.5959428868336161_0.006359902831240296,0.26601766773580116_0.6189387964290234_-0.02071696567004452,0.2935482264610867_0.6649547804419532_-0.03391178734369301,0.3162530245010676_0.7093621388419162_-0.03902411021409578
122192,BA_SCROLL,0,0.1802870565272682_0.835995872110499_0.04253385377479241,0.23272721577116556_0.8174258958002407_0.03672374228382579,0.2741530383241736_0.7827696316614161_0.020695023115707617,0.303605293457723_0.7577589145713467_-0.0035702497720210436,0.3371993545335466_0.7384326184898939_-0.02875789052254355,0.2438423174975408_0.6043062187755076_0.015330018097342989,0.2818387126662329_0.6020157545482288_-0.0041309932670315005,0.30774056225019447_0.6178326911914357_-0.01775688949543922,0.3339216688319893_0.6426782593734003_-0.04361340139324852,0.21460400118597872_0.5964024203334395_0.006358099480329991,0.2615512250146755_0.6176117123827818_-0.021146582444234927,0.289021170222977_0.6618957391599286_-0.03552104264312763,0.31206587804354213_0.7053152597223672_-0.04233802205418068
122227,BA_SCROLL,0,0.1789836264544577_0.8331189070466145_0.043165422032695175,0.23185098853451974_0.8158306273381296_0.03674580680127519,0.27247168974976244_0.782692870551301_0.02009473433195208,0.3008533400098613_0.7591749661297337_-0.004395123200375929,0.33458336143826917_0.7403067608762047_-0.02891273336415606,0.24208498504623516_0.6059474927206014_0.014302853937293643,0.27853988216225267_0.6032792615632352_-0.004842615310455951,0.30432663606800836_0.6187344079961784_-0.01885303774133276,0.33060993981717834_0.6438169467931538_-0.04518628505083234,0.21239717578227144_0.5983018745830968_0.006276988858865929,0.25710522041968414_0.6185362745654966_-0.021259041134297246,0.2845545042230441_0.6603452460940257_-0.03707036310286346,0.30810139857130836_0.7019160371045234_-0.04595597760752454
122259,BA_SCROLL,0,0.17703585739086872_0.8323058060266959_0.044270450612243946,0.2304159934261876_0.8163805081494955_0.03726234184142413,0.2704149314316154_0.7847877431344612_0.01967534772633437,0.29816405032476834_0.7630096620822537_-0.005328094662633813,0.3319381093910176_0.7461902825107782_-0.02966926921848549,0.2410054276932458_0.6087836489692668_0.013397732730981155,0.27570225680592825_0.6053674449714134_-0.0060823772820676105,0.3011967281277832_0.6216868071357733_-0.02075162465298137,0.32718813405322084_0.6480050316242814_-0.04764161417653013,0.21086657266088185_0.6011374131720316_0.006141756077517853,0.25293139542144066_0.620207783328087_-0.021865227523469446,0.28009407549490567_0.6611462153574288_-0.03909593917013028,0.3037927371851412_0.7019302353080084_-0.04980286301672947
122294,BA_SCROLL,0,0.17474199863394743_0.8322267907030096_0.046350494317481464,0.22821458359078073_0.8174118339259075_0.038532928299398916,0.26790057846323967_0.7873802056655586_0.02017430346869567,0.2957495713583712_0.7677610474033824_-0.0055553332578399,0.32950630711959505_0.7545771859543013_-0.029974728261980166,0.23963090145978766_0.6118973505986007_0.012594346687218701,0.27294014402010575_0.608053797896076_-0.007389280853497564,0.2982159348150775_0.6257566856225592_-0.022730111558627773,0.3240163444351121_0.6534509365390491_-0.05009132899657765,0.20925408478790808_0.6042755115732393_0.005943954641548623,0.2492877050240956_0.6229049179924256_-0.022774426105041122,0.2762909200143022_0.6629877740208674_-0.04078919517660792,0.3000322816842244_0.7032942259165422_-0.05298406554460917
122326,BA_SCROLL,0,0.1730789574553223_0.8345800461106866_0.048317174845750765,0.226324417626981_0.8202758025517979_0.03964888208825723,0.2657416401578293_0.7922046439445258_0.020533014390175654,0.29352526381429705_0.7741837467514413_-0.006097134698332009,0.3269537145093815_0.7629569500650158_-0.030694159416796964,0.23836785347774378_0.6163428435716846_0.011711484777944212,0.2697603583954059_0.6117374852620513_-0.008955024109544421,0.2945466889397848_0.629311601072968_-0.024663514975223295,0.3201955532130372_0.6568085912569961_-0.0525771967793773,0.20754075250001183_0.6080719724261635_0.005703272445939246,0.2454818122784394_0.625673919039784_-0.023524020483031923,0.27180626124947893_0.6632515711835518_-0.04217272164555117,0.2952834854979075_0.7019689745786013_-0.05580927668571785
122359,BA_SCROLL,0,0.17241899629987495_0.8392862655109858_0.04872327405914914,0.2242451645422968_0.8246195110790666_0.03896335584894288,0.26305667863474735_0.7965181554632379_0.019159424546007407,0.29059644353244046_0.7787300440281978_-0.007267843583345937,0.32364470793372285_0.7696532392474168_-0.03143049681062873,0.2386101527334432_0.6238501914337332_0.010593899359716516,0.2667694116133279_0.6145172322053076_-0.010346908808757516,0.2902230583394804_0.6275170522931585_-0.02704078223984508,0.3152095417258558_0.6510440638625306_-0.055781679727655284,0.20700271885372346_0.6139091408224006_0.005612104876988939,0.24130096798738623_0.6221993796967016_-0.02363414813672309,0.2665310850207776_0.6540609775584137_-0.044010565476669664,0.2898698302474624_0.6900185876752712_-0.06052436720180762
122392,BA_SCROLL,0,0.1726150449956037_0.8399793249278622_0.049546164393069365,0.22322637736709855_0.8275615646928737_0.03795064522207156,0.2612087532376166_0.7987436719955598_0.018749078705027972,0.28846222410085476_0.781063575952081_-0.007237978000736656,0.32067067252449905_0.7722756929375454_-0.030670957993470638,0.2395971094227775_0.6318917948401018_0.009414058045874866,0.26568058923862986_0.6142274303641607_-0.010055697513429048,0.2866198569747002_0.6176862063410575_-0.026385446522085416,0.3092354925535057_0.6310496275396095_-0.05560970346373052,0.20745391019803006_0.6216892127967755_0.005299186875743716,0.23805248253028222_0.6164157337302006_-0.02314486155585293,0.26179563506164316_0.6385552071413355_-0.045989755429469585,0.2844993652794366_0.6648087925645334_-0.06580058070697986
122426,BA_SCROLL,0,0.17283611987786116_0.8353120121883836_0.04845009962291878,0.22436848699976558_0.8258812725138815_0.036659266816619046,0.26091108556548087_0.7968335921145753_0.01838387695480607,0.28675318558599694_0.7785308872928843_-0.007919271067219118,0.31834443272632534_0.766571562860626_-0.029811258896989035,0.23910859621818417_0.633927566082958_0.008778655422791506,0.26368173993414734_0.6066781293079606_-0.008148550234482863,0.28228194715278876_0.5987578465463873_-0.023871540632604403,0.3026951147764471_0.5997544483161725_-0.053332743368480456,0.2071436047047116_0.6259970287304624_0.005092631713806033,0.23389703840001924_0.6069583611769706_-0.02148194302857593,0.256021415223425_0.6146993822162118_-0.04519500276457711,0.2779051448419575_0.6263436179902253_-0.06786725785476846
122460,BA_SCROLL,0,0.17464916006530623_0.8289072182597707_0.050041962669860225,0.22571034169141097_0.8207139134082916_0.03714920283718348,0.2606444663680341_0.790270294712168_0.01852726904574412,0.2850186292297534_0.7704852036850155_-0.008220620870937617,0.3160639374373927_0.7526707501206542_-0.030425920712790815,0.23864072578951165_0.6296791412605314_0.008323603485476705,0.2609962406697758_0.5926424273431581_-0.007211991542376025,0.27707134248175247_0.5745437013246343_-0.022610796675490416,0.2948633586287139_0.5648793066197044_-0.05207510377719709,0.20683166678664985_0.623798816984614_0.004900333408521366,0.23048166680323684_0.5915119423137688_-0.020374402918344144,0.25044822794576116_0.5854278712514851_-0.0448108611286596,0.2704460748445896_0.5836802324887989_-0.06902992817674386
122493,BA_SCROLL,0,0.17613402283831678_0.8228115413047464_0.05130463411932858,0.22663076667740856_0.8132799792030432_0.037027649443256386,0.2602122252684233_0.7801156846413471_0.017855965837028646,0.28301263959939416_0.758278855658889_-0.009468479043523242,0.31271307817447774_0.7340183974102136_-0.03197143048273876,0.2369736821874336_0.621902344876406_0.008028141549787308,0.25729303025745454_0.5755193478727565_-0.0063089288423831815,0.2709584032405061_0.5486483170300902_-0.02078855564030574,0.28588066438195214_0.5298896081966882_-0.05015597411596544,0.20549884375665908_0.6182076212451619_0.004881143519486389,0.22640926339616463_0.5745868264569111_-0.018896519059280876,0.2439023800880085_0.5560577379897288_-0.04311066475756292,0.2614289356002734_0.5423884909341238_-0.06834606602123823
122526,BA_SCROLL,0,0.1759562633565604_0.8186615326768234_0.05078160197953917,0.22704883872473172_0.8060312213690264_0.03554840076836549,0.2595612923702715_0.7706881449802285_0.015918899571249503,0.281149580969295_0.7466547918139459_-0.011594779758675712,0.30907295863905426_0.7147342301046846_-0.03367268300237143,0.23484828602666502_0.6130003080796221_0.008017892652004073,0.25362436742419486_0.5595027166099729_-0.00458026287161315,0.265306286605886_0.5256571804452086_-0.017656668761035332,0.27802772970483386_0.5004205662189106_-0.04644020582122618,0.2034547294118748_0.6113606950986992_0.005084036622806709,0.22184132892600766_0.5589656256781632_-0.016579481096538166,0.23727289324524964_0.5306580914843124_-0.040110581972180405,0.2530461983068408_0.507904773631851_-0.06627720117037651
122561,BA_SCROLL,0,0.17577745553903099_0.8176924640946448_0.05038940007623464,0.22683192061586327_0.8008896781755435_0.034664176912090006,0.25855714642215716_0.76262433419097_0.014307302431543366,0.27922611228138694_0.7360206470345307_-0.013728746747194782,0.3058582919524422_0.6976702242403029_-0.0356615961089284,0.23249674961085992_0.6071298874243911_0.008291058749555835,0.25017707265086564_0.5477600063873436_-0.003615960337344841,0.2605567992470196_0.5086221603527185_-0.01565978357288085,0.2719361615299041_0.477796300902222_-0.04389034904943319,0.20122560580084692_0.6067844479361065_0.005086847213398871,0.2173765071925487_0.5465173620499464_-0.015129281784273991,0.23150596110441657_0.5107701860895191_-0.03787653777637371,0.24647470304835806_0.48047346328032825_-0.06434771632723138
122593,BA_SCROLL,0,0.17574899325412366_0.8171428247303056_0.04888829912850404,0.22694638385139423_0.7965786277256766_0.03311136778074966,0.25803871006336965_0.7567446199215931_0.012507639087263503,0.2777563118259946_0.7286054551962893_-0.01524421093878671,0.30289384744058534_0.6854713940071105_-0.03650874141808755,0.23066259622665944_0.6039083605468127_0.008492798018931777,0.2476277308993943_0.5405697080288813_-0.002343103176453937,0.257114127933306_0.4979895101368043_-0.013262850476049127,0.26744064248552757_0.463593238317374_-0.04116384792650868,0.1994947798610526_0.6051108955604941_0.00533437699476199,0.2141643697974655_0.5385848799162938_-0.013577928110105046,0.2279833294027517_0.49806816522522246_-0.035925400822466924,0.24267651231661613_0.4632860279427593_-0.06308540873187483
122625,BA_SCROLL,0,0.1763459835818756_0.8182623349833718_0.04919700509197826,0.22634530972450986_0.7956560467880852_0.0328229266673602,0.2573770189330352_0.7543583724623906_0.012319307928898938,0.27672461933460546_0.7238615083983645_-0.015701026364306803,0.30118686573895204_0.6792588061846924_-0.03628295257851606,0.22951831579282048_0.6053131346273306_0.008075729337119605,0.2463097389406687_0.5398942472771394_-0.003076913862307254,0.25523439698165457_0.49626349579331186_-0.013540617571467354,0.2650547767237889_0.45953454472494415_-0.04158127692004148,0.19895611167437216_0.605734786928742_0.005136471006467474,0.21246255119304444_0.5357489282936918_-0.01345090366533776,0.22594251927323897_0.49318376496826394_-0.0358908321015885,0.24055594576656958_0.4561678056992392_-0.06257706719603301
122659,BA_SCROLL,0,0.17604200397899536_0.8217902392711822_0.048676599549351655,0.22467982002902043_0.7977886728606134_0.031888729444764244,0.2561767561471759_0.7552195361237516_0.01214087915867091,0.2762405913398005_0.7231569948427761_-0.015236989175590035,0.3008666981632899_0.6802163463240967_-0.03479332006108861,0.22958397793828778_0.6112647513046172_0.00797407057029688,0.24622673419052174_0.545794160543727_-0.0036461972466146023,0.2551731757541164_0.5034151965064757_-0.0139649133453323,0.2651012893165006_0.46705509740410084_-0.042022930178325216,0.19954592454819983_0.610384648276209_0.005041589772259818,0.21241716388591597_0.5393629308582201_-0.013735791918686072,0.22594839093357533_0.49875124943570126_-0.03675715589943334,0.24096602200079076_0.46411922256766164_-0.06302968134853174
122692,BA_SCROLL,0,0.17496436123030018_0.8249785232994227_0.049134650667189375,0.22351352257576_0.801998013827126_0.032303492366569986,0.2558608661680459_0.7594477074131005_0.013897324899431237,0.2767797026098043_0.7277305533594199_-0.011449346355845259,0.3020505348344955_0.6888480338578308_-0.029950123239613383,0.2297243410592026_0.6198795564567492_0.008016408293586443,0.24465478262848706_0.5552982222071068_-0.003981802226784632,0.25527373490489835_0.51844010302885_-0.015342525785728579,0.26715971077639694_0.4894336105847187_-0.04387758053801922,0.19939335360836274_0.6189013880354874_0.004936029611472786,0.20924286618811663_0.5455622383785927_-0.015215218267481359,0.224368340828182_0.5152761789347_-0.03952090860941255,0.2409174799808511_0.4922900770554416_-0.06485951916673127
122727,BA_SCROLL,0,0.17189302471460208_0.8274634065988278_0.049503938428305645,0.22066459165451058_0.8066010432028141_0.033991895478405754,0.2542195060323905_0.7673964251506038_0.015202143033024605,0.27633289599897626_0.7376575080638177_-0.010829336970845642,0.3029524476925781_0.7047815325359412_-0.03012484010780399,0.2289644367889362_0.6206708175019777_0.008215082334789809,0.24503540735679508_0.5674193844024957_-0.005858362902548159,0.25796086619502157_0.5402702375210415_-0.018508253709923653,0.2723175251099176_0.5217068625659805_-0.047190863907038916,0.1981726670242253_0.6174687991033168_0.0048526096629655366,0.2122695064543309_0.5602501995430537_-0.017070105832132365,0.2293328460519804_0.5400865556546265_-0.040694752705401134,0.2471291232020576_0.5272120932300467_-0.06486057222921326
122760,BA_SCROLL,0,0.17149568936968887_0.8331983473112279_0.05342770304023668,0.21975183273503884_0.8121108020610307_0.03741282362654861,0.25387091346353147_0.7764542499723202_0.01765067636146302,0.27686749978448677_0.7516918824581342_-0.01033039393409076,0.3029630733808081_0.7263112189372307_-0.031861055467323825,0.23025445043212553_0.6221418676437026_0.008080671348025939,0.2481113413273306_0.5832783853868343_-0.008466806462880965,0.26227900012497785_0.5698591815596494_-0.021531225813588642,0.2774874181439644_0.5634167419410596_-0.048890099143743315,0.19892493557746438_0.6188557584675289_0.004488122799003602,0.21674221086491124_0.5819424801720101_-0.01920658243601534,0.23498000832122912_0.5748776818711133_-0.04131408482575889,0.25305846595056214_0.5729653199163738_-0.06246030116906703
122792,BA_SCROLL,0,0.17249138825531837_0.837003452476668_0.058075685288424855,0.22071175702531898_0.8171667500548915_0.041131101907611343,0.25587734109377747_0.7868172963096434_0.020878229611509286,0.2803338156826157_0.769467262146317_-0.008368778247705959,0.3074178420130571_0.7539467789332014_-0.032006713607944146,0.23394835411839787_0.626996326260653_0.007619570786039465,0.2544938476323296_0.6084107737429696_-0.009775670032880303,0.2693128555946722_0.6114652909569481_-0.021716771779983157,0.2845541644803815_0.6179413260250767_-0.04438481049995407,0.2014603787407496_0.6244841090513974_0.004021446712716008,0.22236953141680543_0.6087414712630048_-0.020128350598851947,0.24135191346583645_0.6160103937306859_-0.03997959852047345,0.25939864725500233_0.6252616850255063_-0.0560042393988843
122828,BA_SCROLL,0,0.17487114507672022_0.8402251703713796_0.06284950692329055,0.22325654370085213_0.8218231713146652_0.04462508289918936,0.25916047315769103_0.7980296961175389_0.023612121004576082,0.2846682120710102_0.7900621634463018_-0.006167733088391513,0.3115638870099513_0.7850040417989049_-0.032254498488932526,0.23830790852970365_0.6334872744980549_0.0069475142910325,0.26098478447907836_0.6362821086794344_-0.0110660655587368,0.276269898409301_0.6549947387164863_-0.02069689195039186,0.29176781445440714_0.6728731084847037_-0.03789708866485584,0.20433191845776388_0.6330373781262804_0.003506644836388894,0.22782102694027573_0.638755197598325_-0.020570961301120207,0.24784389420650707_0.6595586029941923_-0.0373346977220184,0.2663016026070109_0.6788283990000193_-0.04706241053632699
122859,BA_SCROLL,0,0.17628624907109605_0.8459465704897612_0.06763533666827876,0.22481157515443018_0.8282850198245594_0.04800606810176879,0.2617954128660576_0.8098693411912113_0.027007545438380715,0.28877634202237823_0.8092701349051432_-0.003382415306772781,0.3159341993410848_0.8121405420366887_-0.03083391490557168,0.24253414897494702_0.641825060248621_0.006597853203951794,0.2665575850924943_0.6610937058568166_-0.011821753842787169,0.28201869177393435_0.691392682090285_-0.019426079477328564,0.29763690328357273_0.7177987089938788_-0.03247979663855734,0.20736720772553882_0.6434659995507375_0.0028051512112799238,0.2328081764373219_0.6674228749861613_-0.02089874111778902,0.2533664547149524_0.6991852592035204_-0.0348614472378259,0.2720293406526559_0.7264072502592807_-0.039239515759879766
122894,BA_SCROLL,0,0.17719497578122986_0.8532572788031554_0.07070494127351919,0.22603672352629228_0.8349870890217265_0.05035089561839509,0.2639326126319422_0.8199382361861539_0.02940364711043968,0.29242849663731174_0.8258228352381101_-0.0014250671722141844,0.3199662234369487_0.8354640505841545_-0.02979618313295344,0.2461244728435929_0.6493264875413955_0.006443958680104795,0.2713502255218104_0.6810746383381022_-0.012381741057361145,0.287067276617466_0.7206379469989798_-0.018249632426467342,0.3027580316524319_0.754032110467503_-0.027831181947762986,0.21008670915738265_0.6523523479995073_0.002524096651520964,0.23729803860926915_0.6900259965412057_-0.021217003022967713,0.2580888444379318_0.730539172538445_-0.03266275371940654,0.27662073404632515_0.7641054673941616_-0.03252296240992103
122924,BA_SCROLL,0,0.17524036802275_0.8608579478289013_0.0722117100721906,0.22546444819130362_0.8418419837822311_0.05156297274032917,0.2643175817284785_0.8281634519173681_0.03109407252119171,0.29410182488629594_0.8375436823140233_0.0005144102686526029,0.32246132818727263_0.8512649577562946_-0.029034352321487267,0.24808076948085273_0.6543181174279834_0.006779327949103978,0.2743970856775344_0.692415312267314_-0.012768893858214204,0.2906876543208588_0.7355858681010454_-0.01841577113339647,0.3062976428397983_0.7723861140369968_-0.027126857689519897,0.21211783162415443_0.6579281926391078_0.0024520107675764058,0.24121363521213762_0.7056732864182979_-0.021655378137301555,0.2630174298441687_0.7508123037404424_-0.032240906920685146,0.28179089094036824_0.7880382525087741_-0.029810730352932246
122959,BA_SCROLL,0,0.174648961722239_0.8643908136387924_0.07298726535370433,0.22533725488788178_0.8453251504794592_0.05283274680455277,0.2642282264831704_0.8313286955892228_0.03247604827917566,0.29439313850934806_0.8420445212181926_0.0013833879084493039,0.3233995487520581_0.8594625863794437_-0.028204535261044182,0.24856793427593588_0.6567946261788675_0.007212848929736827,0.27467277890121944_0.6915783050354088_-0.013850768939987807,0.29233738494274053_0.7318824527587294_-0.02114202058847224,0.3098081035239291_0.7681477270412125_-0.03442244951049501,0.21296295481253003_0.6593604397962534_0.002572603534195669,0.24318747568603702_0.706481249412043_-0.02234389574867181,0.26617868458082505_0.7509850952773576_-0.03418574646445415,0.28620070906348233_0.789199601583588_-0.033556970941967995
122993,BA_SCROLL,0,0.17411238455723457_0.8664145178238758_0.07083240406934804,0.2249907367516064_0.8479475803292461_0.05187007629934748,0.264075250816587_0.8329730674218483_0.03176981159716408,0.29384562486120464_0.8412714392706967_0.0010285030723496532,0.32277586859301616_0.8585123637011808_-0.027589588713844045,0.2498286807070341_0.6619489460488375_0.00778272268626993,0.27450247006158834_0.6869218041655036_-0.013795123923886609,0.292424897053695_0.7188636182090282_-0.023383635096037195,0.3103944109140072_0.7507411044349415_-0.04050149897034974,0.21470054354133872_0.6602221021803255_0.0027923081153900207,0.24399400630375823_0.696411479536806_-0.02267584158215278,0.2669913189796625_0.7339557960628895_-0.03734694105650824,0.2872696037440873_0.7699329821053409_-0.04104990600581744
123025,BA_SCROLL,0,0.17524649901350922_0.8655740743192203_0.06698908786753327,0.2246754706373615_0.8478538614206845_0.04890808339169661,0.2638267766572979_0.8289979731711823_0.029493185469862307,0.29326658935315136_0.833193130553978_-0.0005264187120688554,0.3222876413809132_0.8484844619982372_-0.02728999801651591,0.2497705335243675_0.6668994640747877_0.008748268971474212,0.2735349170092011_0.677496039085119_-0.011950201931849156,0.2912682073901942_0.6971431826226425_-0.022432913631028974,0.3091107882069138_0.7185241064636027_-0.04191356851097752,0.21532903405716158_0.6617401273848244_0.003222160048029485,0.24154782695596283_0.6806362780126847_-0.022485316918161344,0.26360289591058245_0.7088631236552738_-0.03929651052567038,0.28369045578236396_0.7380690191414566_-0.046677923910107444
123060,BA_SCROLL,0,0.17645167075125845_0.8598108629633718_0.06336397930605818,0.22620078746245728_0.8443469938988157_0.046279874942708334,0.26503542392555457_0.8225432066657605_0.027818112643048357,0.29382468057447053_0.8206208286771912_-0.0010731010050211427,0.3237895309247074_0.830381874637042_-0.026521642690308524,0.24991551358096864_0.6662417583020666_0.008996311040426287,0.27289115839984135_0.6637451833188766_-0.010403147056305437,0.28978834768858364_0.6702131990331421_-0.02148329585776889,0.3068321090544532_0.6792264526055745_-0.04259336926290838,0.2157422913526705_0.6594476367474896_0.00366397910355859,0.24098964057783182_0.6623916675403052_-0.021996639073583946,0.26287047137820047_0.6785342807769412_-0.04111169940879086,0.2833317782306275_0.6961675098917176_-0.05238773760182558
